detection_id,_time,severity,title,host,user,classification,note
ATD-009-01210,2026-09-01T03:53:48Z,low,Scheduled Task Review,APP-03,ACME\svc_patch,context,background detection
ATD-009-00294,2026-09-01T04:00:49Z,medium,PowerShell Review,FILE-02,ACME\admin.ops,context,background detection
ATD-009-01039,2026-09-01T04:02:22Z,low,PowerShell Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01050,2026-09-01T04:07:08Z,low,PowerShell Review,APP-03,ACME\jsmith,context,background detection
ATD-009-01383,2026-09-01T04:09:40Z,medium,Administrative Change Review,JUMP-01,ACME\svc_patch,context,background detection
ATD-009-01580,2026-09-01T04:24:33Z,low,PowerShell Review,APP-03,ACME\admin.ops,context,background detection
ATD-009-01683,2026-09-01T04:24:52Z,medium,Scheduled Task Review,DC-01,ACME\svc_patch,context,background detection
ATD-009-00692,2026-09-01T04:28:26Z,medium,PowerShell Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-00113,2026-09-01T04:30:10Z,medium,PowerShell Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-00905,2026-09-01T04:30:34Z,low,PowerShell Review,PATCH-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00286,2026-09-01T04:30:45Z,low,Scheduled Task Review,MGMT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01732,2026-09-01T04:33:23Z,low,Scheduled Task Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-01486,2026-09-01T04:34:01Z,low,PowerShell Review,FILE-02,ACME\kpatel,context,background detection
ATD-009-00154,2026-09-01T04:43:27Z,medium,Administrative Change Review,FILE-02,ACME\kpatel,context,background detection
ATD-009-00265,2026-09-01T04:47:53Z,medium,Administrative Change Review,JUMP-01,ACME\admin.ops,context,background detection
ATD-009-01644,2026-09-01T04:48:21Z,medium,Administrative Change Review,FILE-02,ACME\admin.ops,context,background detection
ATD-009-01750,2026-09-01T04:51:19Z,medium,Scheduled Task Review,APP-03,ACME\jsmith,context,background detection
ATD-009-00237,2026-09-01T04:58:21Z,low,PowerShell Review,MGMT-01,ACME\jsmith,context,background detection
ATD-009-01451,2026-09-01T04:58:23Z,low,Scheduled Task Review,APP-03,ACME\jsmith,context,background detection
ATD-009-00366,2026-09-01T05:09:33Z,low,Scheduled Task Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-01355,2026-09-01T05:18:16Z,low,PowerShell Review,HR-WS-22,ACME\admin.ops,context,background detection
ATD-009-00348,2026-09-01T05:25:03Z,low,Administrative Change Review,FILE-02,ACME\admin.ops,context,background detection
ATD-009-00272,2026-09-01T05:32:00Z,low,PowerShell Review,APP-03,ACME\jsmith,context,background detection
ATD-009-01099,2026-09-01T05:35:01Z,medium,Administrative Change Review,PATCH-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00399,2026-09-01T05:44:41Z,medium,Administrative Change Review,APP-03,ACME\kpatel,context,background detection
ATD-009-01198,2026-09-01T05:45:16Z,medium,Administrative Change Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-01743,2026-09-01T05:51:33Z,medium,PowerShell Review,PATCH-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00989,2026-09-01T05:55:01Z,low,PowerShell Review,HR-WS-22,ACME\admin.ops,context,background detection
ATD-009-00126,2026-09-01T06:06:44Z,low,Administrative Change Review,FILE-02,ACME\admin.ops,context,background detection
ATD-009-00914,2026-09-01T06:08:13Z,medium,Administrative Change Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-01082,2026-09-01T06:10:23Z,medium,Scheduled Task Review,DC-01,ACME\svc_patch,context,background detection
ATD-009-01409,2026-09-01T06:13:36Z,medium,Administrative Change Review,MGMT-01,ACME\jsmith,context,background detection
ATD-009-01030,2026-09-01T06:14:17Z,medium,Scheduled Task Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00283,2026-09-01T06:17:52Z,low,Scheduled Task Review,APP-03,ACME\jsmith,context,background detection
ATD-009-00388,2026-09-01T06:17:55Z,medium,PowerShell Review,MGMT-01,ACME\kpatel,context,background detection
ATD-009-01261,2026-09-01T06:23:42Z,medium,PowerShell Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-01595,2026-09-01T06:34:45Z,low,PowerShell Review,HR-WS-22,ACME\svc_patch,context,background detection
ATD-009-00744,2026-09-01T06:42:06Z,low,Scheduled Task Review,APP-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01762,2026-09-01T06:43:31Z,medium,PowerShell Review,HR-WS-22,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00985,2026-09-01T06:43:59Z,low,Scheduled Task Review,PATCH-01,ACME\svc_patch,context,background detection
ATD-009-00633,2026-09-01T06:47:05Z,medium,Scheduled Task Review,APP-03,ACME\jsmith,context,background detection
ATD-009-00447,2026-09-01T06:50:02Z,low,Administrative Change Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-00529,2026-09-01T06:50:14Z,medium,PowerShell Review,HR-WS-22,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01873,2026-09-01T06:52:18Z,low,Administrative Change Review,MGMT-01,ACME\jsmith,context,background detection
ATD-009-01105,2026-09-01T06:55:38Z,medium,PowerShell Review,HR-WS-22,ACME\svc_patch,context,background detection
ATD-009-00975,2026-09-01T06:57:50Z,medium,PowerShell Review,PATCH-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00599,2026-09-01T07:02:58Z,low,Administrative Change Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-01768,2026-09-01T07:06:35Z,low,Administrative Change Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-01535,2026-09-01T07:19:25Z,low,PowerShell Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00706,2026-09-01T07:19:47Z,medium,PowerShell Review,DC-01,ACME\kpatel,context,background detection
ATD-009-01051,2026-09-01T07:24:24Z,low,Administrative Change Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-01410,2026-09-01T07:26:43Z,medium,PowerShell Review,PATCH-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00396,2026-09-01T07:27:28Z,medium,PowerShell Review,HR-WS-22,ACME\kpatel,context,background detection
ATD-009-01280,2026-09-01T07:28:49Z,low,PowerShell Review,JUMP-01,ACME\jsmith,context,background detection
ATD-009-00380,2026-09-01T07:32:54Z,low,PowerShell Review,JUMP-01,ACME\jsmith,context,background detection
ATD-009-00353,2026-09-01T07:39:36Z,medium,Scheduled Task Review,APP-03,ACME\kpatel,context,background detection
ATD-009-01034,2026-09-01T07:49:56Z,medium,PowerShell Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-01886,2026-09-01T07:52:26Z,medium,Scheduled Task Review,JUMP-01,ACME\svc_patch,context,background detection
ATD-009-00784,2026-09-01T07:55:53Z,medium,Administrative Change Review,JUMP-01,ACME\jsmith,context,background detection
ATD-009-00826,2026-09-01T08:02:42Z,medium,PowerShell Review,DC-01,ACME\jsmith,context,background detection
ATD-009-00458,2026-09-01T08:03:56Z,medium,PowerShell Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-00729,2026-09-01T08:04:06Z,medium,Administrative Change Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-00300,2026-09-01T08:05:17Z,low,Scheduled Task Review,DC-01,ACME\kpatel,context,background detection
ATD-009-00577,2026-09-01T08:14:09Z,medium,PowerShell Review,FILE-02,ACME\kpatel,context,background detection
ATD-009-01504,2026-09-01T08:14:18Z,medium,Administrative Change Review,MGMT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01153,2026-09-01T08:21:18Z,medium,Scheduled Task Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-01875,2026-09-01T08:21:54Z,medium,Scheduled Task Review,DC-01,ACME\admin.ops,context,background detection
ATD-009-00620,2026-09-01T08:32:39Z,medium,PowerShell Review,DC-01,ACME\jsmith,context,background detection
ATD-009-00890,2026-09-01T08:33:47Z,low,Administrative Change Review,HR-WS-22,ACME\kpatel,context,background detection
ATD-009-00288,2026-09-01T08:37:23Z,low,Scheduled Task Review,APP-03,ACME\admin.ops,context,background detection
ATD-009-01326,2026-09-01T08:42:09Z,low,Administrative Change Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-00610,2026-09-01T08:42:33Z,low,PowerShell Review,APP-03,ACME\jsmith,context,background detection
ATD-009-00802,2026-09-01T08:44:01Z,medium,Scheduled Task Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-00719,2026-09-01T08:47:28Z,low,PowerShell Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-01770,2026-09-01T08:48:50Z,low,PowerShell Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-01192,2026-09-01T08:51:56Z,medium,Administrative Change Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-01454,2026-09-01T08:53:57Z,low,PowerShell Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-01592,2026-09-01T08:55:11Z,low,PowerShell Review,APP-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00915,2026-09-01T09:00:37Z,low,Administrative Change Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-00508,2026-09-01T09:04:36Z,medium,Scheduled Task Review,DC-01,ACME\kpatel,context,background detection
ATD-009-01871,2026-09-01T09:05:01Z,medium,Scheduled Task Review,JUMP-01,ACME\jsmith,context,background detection
ATD-009-01544,2026-09-01T09:17:23Z,low,Scheduled Task Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-00536,2026-09-01T09:18:07Z,medium,PowerShell Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-00177,2026-09-01T09:21:13Z,medium,Scheduled Task Review,JUMP-01,ACME\jsmith,context,background detection
ATD-009-01291,2026-09-01T09:21:42Z,medium,Scheduled Task Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-01127,2026-09-01T09:21:56Z,medium,Administrative Change Review,FILE-02,ACME\admin.ops,context,background detection
ATD-009-01070,2026-09-01T09:22:33Z,medium,PowerShell Review,DC-01,ACME\admin.ops,context,background detection
ATD-009-01011,2026-09-01T09:26:14Z,medium,Scheduled Task Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-00450,2026-09-01T09:33:10Z,low,PowerShell Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00625,2026-09-01T09:36:33Z,low,Administrative Change Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-01552,2026-09-01T09:38:37Z,low,Scheduled Task Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01450,2026-09-01T09:41:15Z,low,Scheduled Task Review,PATCH-01,ACME\svc_patch,context,background detection
ATD-009-00434,2026-09-01T09:45:01Z,low,PowerShell Review,PATCH-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01036,2026-09-01T09:46:46Z,medium,Administrative Change Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-01623,2026-09-01T09:47:05Z,medium,PowerShell Review,HR-WS-22,ACME\admin.ops,context,background detection
ATD-009-01698,2026-09-01T09:53:14Z,medium,Scheduled Task Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01148,2026-09-01T09:57:09Z,medium,Scheduled Task Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-01038,2026-09-01T10:03:01Z,low,Scheduled Task Review,HR-WS-22,ACME\admin.ops,context,background detection
ATD-009-01568,2026-09-01T10:03:23Z,medium,Scheduled Task Review,APP-03,ACME\jsmith,context,background detection
ATD-009-00282,2026-09-01T10:13:15Z,low,PowerShell Review,HR-WS-22,ACME\admin.ops,context,background detection
ATD-009-01614,2026-09-01T10:16:39Z,medium,Administrative Change Review,DC-01,ACME\kpatel,context,background detection
ATD-009-01411,2026-09-01T10:17:16Z,low,Scheduled Task Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-00645,2026-09-01T10:21:50Z,low,Administrative Change Review,PATCH-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00564,2026-09-01T10:24:15Z,medium,PowerShell Review,APP-03,ACME\svc_patch,context,background detection
ATD-009-01321,2026-09-01T10:24:26Z,medium,PowerShell Review,HR-WS-22,ACME\admin.ops,context,background detection
ATD-009-01757,2026-09-01T10:25:07Z,medium,PowerShell Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00163,2026-09-01T10:27:59Z,medium,Administrative Change Review,FILE-02,ACME\admin.ops,context,background detection
ATD-009-00333,2026-09-01T10:34:17Z,medium,Scheduled Task Review,HR-WS-22,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01639,2026-09-01T10:39:50Z,low,Administrative Change Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-00788,2026-09-01T10:39:57Z,low,Scheduled Task Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-00916,2026-09-01T10:44:28Z,low,PowerShell Review,HR-WS-22,ACME\kpatel,context,background detection
ATD-009-01361,2026-09-01T10:46:46Z,medium,Scheduled Task Review,DC-01,ACME\admin.ops,context,background detection
ATD-009-00229,2026-09-01T11:01:30Z,medium,PowerShell Review,DC-01,ACME\kpatel,context,background detection
ATD-009-01406,2026-09-01T11:02:56Z,low,PowerShell Review,PATCH-01,ACME\svc_patch,context,background detection
ATD-009-01485,2026-09-01T11:04:07Z,medium,PowerShell Review,DC-01,ACME\admin.ops,context,background detection
ATD-009-01240,2026-09-01T11:07:02Z,medium,Administrative Change Review,JUMP-01,ACME\svc_patch,context,background detection
ATD-009-01194,2026-09-01T11:07:28Z,medium,Administrative Change Review,HR-WS-22,ACME\svc_patch,context,background detection
ATD-009-01631,2026-09-01T11:09:25Z,low,Administrative Change Review,HR-WS-22,ACME\kpatel,context,background detection
ATD-009-00491,2026-09-01T11:09:32Z,low,Administrative Change Review,APP-03,ACME\admin.ops,context,background detection
ATD-009-00171,2026-09-01T11:11:13Z,medium,Administrative Change Review,HR-WS-22,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01583,2026-09-01T11:14:37Z,low,Administrative Change Review,APP-03,ACME\kpatel,context,background detection
ATD-009-01635,2026-09-01T11:17:19Z,low,Scheduled Task Review,HR-WS-22,ACME\jsmith,context,background detection
ATD-009-00605,2026-09-01T11:27:59Z,low,Scheduled Task Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-01224,2026-09-01T11:33:42Z,medium,PowerShell Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-01449,2026-09-01T11:36:12Z,low,PowerShell Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-01002,2026-09-01T11:40:58Z,medium,Scheduled Task Review,DC-01,ACME\jsmith,context,background detection
ATD-009-00337,2026-09-01T11:41:50Z,medium,Administrative Change Review,MGMT-01,ACME\kpatel,context,background detection
ATD-009-00558,2026-09-01T11:45:54Z,medium,Administrative Change Review,MGMT-01,ACME\jsmith,context,background detection
ATD-009-00999,2026-09-01T11:48:33Z,low,PowerShell Review,JUMP-01,ACME\jsmith,context,background detection
ATD-009-00899,2026-09-01T11:53:03Z,medium,Scheduled Task Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-01523,2026-09-01T11:54:42Z,medium,Administrative Change Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-00800,2026-09-01T11:55:10Z,low,Scheduled Task Review,JUMP-01,ACME\kpatel,context,background detection
ATD-009-00532,2026-09-01T11:55:33Z,medium,PowerShell Review,MGMT-01,ACME\jsmith,context,background detection
ATD-009-00957,2026-09-01T11:56:12Z,low,Administrative Change Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-00722,2026-09-01T11:57:20Z,medium,PowerShell Review,HR-WS-22,ACME\kpatel,context,background detection
ATD-009-00726,2026-09-01T11:58:45Z,low,PowerShell Review,HR-WS-22,ACME\kpatel,context,background detection
ATD-009-01607,2026-09-01T11:59:41Z,medium,Administrative Change Review,JUMP-01,ACME\admin.ops,context,background detection
ATD-009-00758,2026-09-01T12:02:23Z,medium,Scheduled Task Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-00543,2026-09-01T12:06:09Z,low,PowerShell Review,MGMT-01,ACME\jsmith,context,background detection
ATD-009-00297,2026-09-01T12:11:13Z,medium,PowerShell Review,JUMP-01,ACME\admin.ops,context,background detection
ATD-009-00409,2026-09-01T12:14:12Z,low,PowerShell Review,DC-01,ACME\kpatel,context,background detection
ATD-009-00230,2026-09-01T12:22:29Z,low,Administrative Change Review,APP-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01715,2026-09-01T12:32:33Z,medium,Scheduled Task Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-00431,2026-09-01T12:39:28Z,medium,Administrative Change Review,PATCH-01,ACME\svc_patch,context,background detection
ATD-009-01035,2026-09-01T12:39:59Z,medium,PowerShell Review,DC-01,ACME\admin.ops,context,background detection
ATD-009-01071,2026-09-01T12:48:12Z,low,Administrative Change Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-01766,2026-09-01T12:49:17Z,medium,Scheduled Task Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-01077,2026-09-01T12:50:23Z,low,Scheduled Task Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-00562,2026-09-01T12:51:24Z,medium,PowerShell Review,FILE-02,ACME\kpatel,context,background detection
ATD-009-00555,2026-09-01T12:51:25Z,medium,Scheduled Task Review,MGMT-01,ACME\jsmith,context,background detection
ATD-009-01633,2026-09-01T12:54:46Z,medium,PowerShell Review,HR-WS-22,ACME\svc_patch,context,background detection
ATD-009-01189,2026-09-01T12:56:02Z,low,PowerShell Review,FILE-02,ACME\admin.ops,context,background detection
ATD-009-00730,2026-09-01T12:57:25Z,medium,Scheduled Task Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
