event_id,_time,host,file_path,sha256,signature_status,publisher,reputation,classification,note
TRUST-00427,2026-09-11T02:41:45Z,JUMP-01,C:\Windows\CCM\CcmExec.exe,a654550dfe5a609c04518260a673bb5ad150096fdce029d64f1f31344bf2d44c,trusted_internal,ACME IT Automation,approved,benign,routine trust context
TRUST-00096,2026-09-11T02:55:57Z,ENG-WS-17,C:\Windows\CCM\CcmExec.exe,53d773a28b3eeaf7b8b5c4f579df172b164b1b73d67497233d468f7d1b165c0a,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00010,2026-09-11T03:10:01Z,ENG-WS-17,C:\Windows\System32\svchost.exe,1f015d465f7c6bc1ed681f2ef5c314b0ff8ba61fa9dffb34711c1b19c8dc4123,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00148,2026-09-11T03:12:09Z,APP-06,C:\Windows\System32\svchost.exe,0e7c43688a21baee0b00611cfebcca71659ecfe8d49467c3794e1cf48e059375,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00486,2026-09-11T03:14:01Z,JUMP-01,C:\Windows\CCM\CcmExec.exe,1e9c665cc45a99c5bb0047cc7dc0346cee197c683ae4c332dd9af2db2021377c,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00401,2026-09-11T03:17:59Z,FILE-03,C:\Program Files\ACME\Inventory\inventorysvc.exe,228e39e24a58dd5fe2722b1b996cd99374466635427fe489b09e2e4e56733be3,trusted_internal,Microsoft Corporation,approved,benign,routine trust context
TRUST-00389,2026-09-11T03:34:24Z,SCCM-01,C:\Windows\System32\svchost.exe,a95a8d44510cde74863ddefb5c783d3414ff7eddbff87fa02eff2ab2ba9b9e26,trusted_internal,ACME IT Automation,approved,benign,routine trust context
TRUST-00378,2026-09-11T03:41:27Z,APP-06,C:\Windows\System32\svchost.exe,ebc50706b0744cb42ba4048e999e98db5f1baea53747883c5535189fafea37dd,trusted_internal,ACME IT Automation,approved,benign,routine trust context
TRUST-00262,2026-09-11T03:44:27Z,FILE-03,C:\Windows\System32\svchost.exe,dbce6cac491a6767ecd5534c4a874343e71928362a9d3f1f31bffef87d6029d4,trusted_internal,ACME IT Automation,approved,benign,routine trust context
TRUST-00400,2026-09-11T03:46:38Z,JUMP-01,C:\Program Files\ACME\Inventory\inventorysvc.exe,54e2dc4528686799e3d69a4eba423972d8cf78bcb0cd2c71cad6a1fe0edc415f,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00129,2026-09-11T04:27:54Z,APP-06,C:\Program Files\ACME\Inventory\inventorysvc.exe,ea2f83a3dab6ba399524d62408809db466542c17cfd8e5db9cac5978fbb910ae,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00258,2026-09-11T04:38:25Z,JUMP-01,C:\Windows\CCM\CcmExec.exe,1f0b6f77b274b7560177c40eff2e1f465b2be82fbf530b27e30fcb550f27d512,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00301,2026-09-11T04:53:07Z,FILE-03,C:\Windows\CCM\CcmExec.exe,3d55827e91eff729fb62b7c6fca8faa9bda51ee2b7549741f94e876e2212c354,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00476,2026-09-11T05:01:53Z,SCCM-01,C:\Program Files\ACME\Inventory\inventorysvc.exe,277fcde1fe4c8a533f7b14cfe2bbbccc2f05ae92dd659e695f7ac60d643d78e3,trusted_internal,ACME IT Automation,approved,benign,routine trust context
TRUST-00433,2026-09-11T05:48:13Z,FILE-03,C:\Windows\System32\svchost.exe,d9f1ce5f5ffd247ceb3dfbe3b361a3e2e13b0ac2f4fd3804a7a0345f7159f723,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00060,2026-09-11T06:01:28Z,FILE-03,C:\Windows\CCM\CcmExec.exe,f77707fcceb1da218b29065bbfb293483c886ee4bb9f978a8136da002f22b7e8,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00483,2026-09-11T06:06:50Z,FILE-03,C:\Windows\CCM\CcmExec.exe,2363dfec11043cddcaa4420b9fcbd813170a07ada9c883ec6ccdcca0dda42194,trusted_internal,ACME IT Automation,approved,benign,routine trust context
TRUST-00438,2026-09-11T06:08:46Z,SCCM-01,C:\Program Files\ACME\Inventory\inventorysvc.exe,786dd5db45118745c379e2c9bfb6ce1fba33ebe1f63f84581c2ea9ccf5a83848,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00394,2026-09-11T06:24:19Z,OPS-WS-08,C:\Windows\System32\svchost.exe,2914214a989482378a70ccd199e92bc434a37a833df4895ce40ecd31284ded48,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00013,2026-09-11T06:41:14Z,OPS-WS-08,C:\Program Files\ACME\Inventory\inventorysvc.exe,46a5755fee7515a5c5579721dd73df338f06a873cf5cf80a79ea00d90c79e502,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00101,2026-09-11T06:42:06Z,ENG-WS-17,C:\Windows\CCM\CcmExec.exe,364dbd370240fc7fdb98ac066fc5927b8769e5ca9d6e89de115dfbc7a9792112,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00151,2026-09-11T06:57:52Z,APP-06,C:\Windows\System32\svchost.exe,87f05645443828972b17179870b075f75473c13974d4ddd852bdf9a3bec86512,trusted_internal,Microsoft Corporation,approved,benign,routine trust context
TRUST-00348,2026-09-11T07:16:37Z,SCCM-01,C:\Program Files\ACME\Inventory\inventorysvc.exe,7934ee3e55c3ba62fbe193888d4247e53e0583692d511d7d634dd527be18c80b,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00450,2026-09-11T07:24:34Z,FILE-03,C:\Windows\System32\svchost.exe,79c4761cf8a85353de916faf23d232118c9672939bcf1138fb29897338eba67a,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00056,2026-09-11T07:37:32Z,DC-01,C:\Program Files\ACME\Inventory\inventorysvc.exe,521de7f4a5b624b056b9c827ecbdee5e92faa21967db25ffa90a90e563ff2a88,trusted_internal,Microsoft Corporation,approved,benign,routine trust context
TRUST-00208,2026-09-11T08:08:02Z,ENG-WS-17,C:\Program Files\ACME\Inventory\inventorysvc.exe,ec482543ba5a6bf100a65121edd2ac59f14c81a3ee4e80d31a386b1e6c199c34,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00116,2026-09-11T08:18:31Z,JUMP-01,C:\Windows\System32\svchost.exe,e963a6086271ebabe006325b0b63231b1cd5090fb4a25b4db556105e711a7da7,trusted_internal,ACME IT Automation,approved,benign,routine trust context
TRUST-00232,2026-09-11T08:28:34Z,FILE-03,C:\Windows\System32\svchost.exe,59acdfff630117f35f37f12cf01ac604501e093c897634bc53acb99fde054a33,trusted_internal,Microsoft Corporation,approved,benign,routine trust context
TRUST-00196,2026-09-11T08:35:46Z,SCCM-01,C:\Program Files\ACME\Inventory\inventorysvc.exe,be74d5b8ae73e72785c7633ea98d126c48d66f1410ed4819d271ad98b334762a,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00069,2026-09-11T09:01:03Z,SCCM-01,C:\Windows\CCM\CcmExec.exe,82b73c53c74f409a0f4146d70ab259fae5ed5c7eff32443cb915d3b29d71642e,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00267,2026-09-11T09:23:54Z,JUMP-01,C:\Windows\CCM\CcmExec.exe,a013095c3123e88d247033e5cc7b8d4ad077ba7b752f2a1a30509d7e55375989,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00464,2026-09-11T09:34:28Z,DC-01,C:\Windows\System32\svchost.exe,f96b6bbd71506e9ec5d970f62f06053067d8f68419be19d34ea7d90de9d9cc4d,trusted_internal,Microsoft Corporation,approved,benign,routine trust context
TRUST-00243,2026-09-11T09:45:30Z,ENG-WS-17,C:\Program Files\ACME\Inventory\inventorysvc.exe,0352fcb06f379c5afdc88537b6e6b166eaaf6b375ed0e8f500c485033c1342a7,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00098,2026-09-11T10:01:14Z,JUMP-01,C:\Windows\System32\svchost.exe,6c57f8913328308e5251db82fd934a50bca9dd8a2650bfaa97b8ab7cb2c0c6ea,signed,Microsoft Corporation,approved,benign,routine trust context
TRUST-00244,2026-09-11T10:55:11Z,ENG-WS-17,C:\Windows\System32\svchost.exe,abd7037d4c3d607ba947c99dc0e1620d6250029c947103ecc7f2fbb83a6d1148,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00489,2026-09-11T11:25:02Z,ENG-WS-17,C:\Program Files\ACME\Inventory\inventorysvc.exe,a0c6788e735275395c0de6cddc3667fba02d2bdfc0883ddda85e5a1175190176,signed,ACME IT Automation,approved,benign,routine trust context
TRUST-00236,2026-09-11T11:55:21Z,APP-06,C:\Windows\CCM\CcmExec.exe,ce08aad2ef9c162b1fe0b5a9c05a6817a74bc0a1b7594492844edd311528145b,trusted_internal,ACME IT Automation,approved,benign,routine trust context
