id,_time,src,dest,user,process,port,result,classification
NET-N-00681,2026-09-19T15:12:36Z,ENG-WS-17,DC-01,ACME\\lchen,cmd.exe,53,allowed,benign
NET-N-07049,2026-09-19T15:14:12Z,DC-01,MGMT-01,ACME\\jsmith,agent.exe,445,allowed,benign
NET-N-05525,2026-09-19T15:14:14Z,FIN-WS-09,MGMT-01,ACME\\mgarcia,Teams.exe,443,allowed,benign
NET-N-07093,2026-09-19T15:14:26Z,DC-01,MGMT-01,ACME\\mgarcia,Teams.exe,445,allowed,benign
NET-N-09033,2026-09-19T15:15:33Z,FIN-WS-09,198.51.100.20,ACME\\mgarcia,agent.exe,443,allowed,benign
NET-N-06008,2026-09-19T15:15:51Z,HR-WS-22,MGMT-01,ACME\\svc_patch,Teams.exe,445,allowed,benign
NET-N-02836,2026-09-19T15:15:53Z,FIN-WS-09,DC-01,ACME\\mgarcia,Teams.exe,443,allowed,benign
NET-N-08927,2026-09-19T15:17:00Z,ENG-WS-17,DC-01,ACME\\mgarcia,Teams.exe,443,allowed,benign
NET-N-00343,2026-09-19T15:17:28Z,ENG-WS-17,198.51.100.20,ACME\\mgarcia,Teams.exe,53,allowed,benign
NET-N-08582,2026-09-19T15:17:44Z,HR-WS-22,198.51.100.20,ACME\\mgarcia,Teams.exe,53,allowed,benign
NET-N-01749,2026-09-19T15:17:54Z,APP-06,MGMT-01,ACME\\mgarcia,agent.exe,443,allowed,benign
NET-N-03335,2026-09-19T15:19:13Z,DC-01,DC-01,SYSTEM,agent.exe,445,allowed,benign
NET-N-03538,2026-09-19T15:19:17Z,APP-06,198.51.100.20,SYSTEM,cmd.exe,53,allowed,benign
NET-N-06237,2026-09-19T15:19:41Z,ENG-WS-17,198.51.100.20,ACME\\lchen,Teams.exe,53,allowed,benign
NET-N-09492,2026-09-19T15:20:01Z,FIN-WS-09,MGMT-01,ACME\\jsmith,Teams.exe,445,allowed,benign
NET-N-07197,2026-09-19T15:20:10Z,ENG-WS-17,198.51.100.20,ACME\\svc_patch,Teams.exe,53,allowed,benign
NET-N-00821,2026-09-19T15:20:28Z,APP-06,198.51.100.20,ACME\\mgarcia,agent.exe,445,allowed,benign
NET-N-09588,2026-09-19T15:21:33Z,MGMT-01,DC-01,SYSTEM,agent.exe,53,allowed,benign
NET-N-04466,2026-09-19T15:21:50Z,APP-06,DC-01,ACME\\svc_patch,cmd.exe,443,allowed,benign
NET-N-05326,2026-09-19T15:21:55Z,HR-WS-22,MGMT-01,ACME\\svc_patch,agent.exe,445,allowed,benign
NET-N-07383,2026-09-19T15:22:06Z,HR-WS-22,DC-01,ACME\\svc_patch,cmd.exe,53,allowed,benign
NET-N-03147,2026-09-19T15:22:41Z,ENG-WS-17,DC-01,ACME\\mgarcia,agent.exe,445,allowed,benign
NET-N-07356,2026-09-19T15:22:49Z,ENG-WS-17,DC-01,SYSTEM,Teams.exe,53,allowed,benign
NET-N-05050,2026-09-19T15:25:10Z,APP-06,DC-01,ACME\\jsmith,cmd.exe,53,allowed,benign
NET-N-07503,2026-09-19T15:25:39Z,MGMT-01,MGMT-01,ACME\\jsmith,cmd.exe,443,allowed,benign
NET-N-07971,2026-09-19T15:27:09Z,FIN-WS-09,MGMT-01,ACME\\lchen,agent.exe,53,allowed,benign
NET-N-00045,2026-09-19T15:28:09Z,PATCH-01,198.51.100.20,ACME\\jsmith,agent.exe,445,allowed,benign
NET-N-00041,2026-09-19T15:29:19Z,PATCH-01,DC-01,ACME\\mgarcia,Teams.exe,445,allowed,benign
NET-N-04721,2026-09-19T15:29:54Z,HR-WS-08,DC-01,ACME\\svc_patch,Teams.exe,443,allowed,benign
NET-N-02594,2026-09-19T15:30:22Z,DC-01,DC-01,ACME\\mgarcia,cmd.exe,445,allowed,benign
NET-N-09783,2026-09-19T15:30:40Z,APP-06,DC-01,SYSTEM,agent.exe,445,allowed,benign
NET-N-03975,2026-09-19T15:31:03Z,DC-01,MGMT-01,ACME\\lchen,Teams.exe,445,allowed,benign
NET-N-06277,2026-09-19T15:31:58Z,DC-01,198.51.100.20,ACME\\svc_patch,Teams.exe,443,allowed,benign
NET-N-04369,2026-09-19T15:33:05Z,PATCH-01,MGMT-01,ACME\\lchen,agent.exe,445,allowed,benign
NET-N-06581,2026-09-19T15:34:03Z,HR-WS-08,198.51.100.20,SYSTEM,agent.exe,445,allowed,benign
NET-N-03808,2026-09-19T15:34:05Z,APP-06,DC-01,ACME\\jsmith,agent.exe,443,allowed,benign
NET-N-08275,2026-09-19T15:35:16Z,HR-WS-22,DC-01,ACME\\lchen,Teams.exe,443,allowed,benign
NET-N-03025,2026-09-19T15:35:41Z,APP-06,198.51.100.20,ACME\\jsmith,agent.exe,443,allowed,benign
NET-N-08630,2026-09-19T15:35:43Z,APP-06,DC-01,ACME\\svc_patch,cmd.exe,445,allowed,benign
NET-N-07167,2026-09-19T15:37:08Z,APP-06,DC-01,ACME\\lchen,Teams.exe,53,allowed,benign
NET-N-04673,2026-09-19T15:37:30Z,ENG-WS-17,MGMT-01,ACME\\lchen,cmd.exe,443,allowed,benign
NET-N-01822,2026-09-19T15:37:36Z,MGMT-01,198.51.100.20,SYSTEM,agent.exe,445,allowed,benign
NET-N-04816,2026-09-19T15:38:52Z,PATCH-01,198.51.100.20,ACME\\mgarcia,cmd.exe,445,allowed,benign
NET-N-09119,2026-09-19T15:39:23Z,ENG-WS-17,MGMT-01,ACME\\mgarcia,Teams.exe,443,allowed,benign
NET-N-00386,2026-09-19T15:39:45Z,MGMT-01,DC-01,ACME\\svc_patch,Teams.exe,445,allowed,benign
NET-N-05970,2026-09-19T15:40:12Z,APP-06,DC-01,ACME\\mgarcia,agent.exe,443,allowed,benign
NET-N-03728,2026-09-19T15:40:32Z,PATCH-01,198.51.100.20,ACME\\svc_patch,Teams.exe,53,allowed,benign
NET-N-09442,2026-09-19T15:40:33Z,HR-WS-22,DC-01,ACME\\svc_patch,agent.exe,53,allowed,benign
NET-N-05106,2026-09-19T15:40:52Z,PATCH-01,198.51.100.20,ACME\\lchen,agent.exe,445,allowed,benign
NET-N-04310,2026-09-19T15:41:15Z,MGMT-01,198.51.100.20,ACME\\jsmith,cmd.exe,443,allowed,benign
NET-N-06157,2026-09-19T15:41:56Z,HR-WS-08,MGMT-01,ACME\\svc_patch,cmd.exe,443,allowed,benign
NET-N-09943,2026-09-19T15:42:26Z,DC-01,198.51.100.20,ACME\\lchen,cmd.exe,443,allowed,benign
NET-N-07357,2026-09-19T15:44:02Z,FIN-WS-09,MGMT-01,ACME\\svc_patch,cmd.exe,445,allowed,benign
NET-N-01674,2026-09-19T15:44:08Z,APP-06,198.51.100.20,ACME\\svc_patch,Teams.exe,443,allowed,benign
NET-N-03553,2026-09-19T15:44:37Z,HR-WS-22,MGMT-01,ACME\\mgarcia,cmd.exe,445,allowed,benign
NET-N-09543,2026-09-19T15:45:10Z,APP-06,MGMT-01,ACME\\mgarcia,agent.exe,53,allowed,benign
NET-N-00177,2026-09-19T15:46:31Z,APP-06,MGMT-01,ACME\\mgarcia,cmd.exe,443,allowed,benign
NET-N-07573,2026-09-19T15:47:43Z,FIN-WS-09,MGMT-01,ACME\\jsmith,Teams.exe,445,allowed,benign
NET-N-00002,2026-09-19T15:48:06Z,HR-WS-08,MGMT-01,SYSTEM,Teams.exe,443,allowed,benign
NET-N-09496,2026-09-19T15:48:19Z,PATCH-01,MGMT-01,ACME\\jsmith,Teams.exe,443,allowed,benign
NET-N-07953,2026-09-19T15:48:32Z,MGMT-01,MGMT-01,SYSTEM,agent.exe,445,allowed,benign
NET-N-04794,2026-09-19T15:49:04Z,MGMT-01,198.51.100.20,ACME\\svc_patch,Teams.exe,445,allowed,benign
NET-N-08111,2026-09-19T15:49:37Z,ENG-WS-17,DC-01,SYSTEM,Teams.exe,445,allowed,benign
NET-N-07448,2026-09-19T15:49:41Z,APP-06,MGMT-01,ACME\\jsmith,agent.exe,53,allowed,benign
NET-N-02017,2026-09-19T15:49:57Z,HR-WS-08,198.51.100.20,ACME\\svc_patch,cmd.exe,445,allowed,benign
NET-N-03557,2026-09-19T15:50:07Z,FIN-WS-09,MGMT-01,ACME\\lchen,Teams.exe,53,allowed,benign
NET-N-02079,2026-09-19T15:51:07Z,HR-WS-08,MGMT-01,ACME\\jsmith,agent.exe,443,allowed,benign
NET-N-08714,2026-09-19T15:51:56Z,HR-WS-22,198.51.100.20,ACME\\lchen,agent.exe,53,allowed,benign
NET-N-00584,2026-09-19T15:51:59Z,MGMT-01,MGMT-01,ACME\\jsmith,cmd.exe,53,allowed,benign
NET-N-01207,2026-09-19T15:53:06Z,APP-06,198.51.100.20,ACME\\lchen,cmd.exe,443,allowed,benign
NET-N-08606,2026-09-19T15:53:07Z,PATCH-01,DC-01,ACME\\lchen,Teams.exe,445,allowed,benign
NET-N-08967,2026-09-19T15:53:41Z,MGMT-01,DC-01,ACME\\svc_patch,cmd.exe,53,allowed,benign
NET-N-01235,2026-09-19T15:53:53Z,MGMT-01,MGMT-01,ACME\\mgarcia,cmd.exe,53,allowed,benign
NET-N-08477,2026-09-19T15:54:10Z,APP-06,198.51.100.20,ACME\\mgarcia,cmd.exe,445,allowed,benign
NET-N-08797,2026-09-19T15:54:14Z,FIN-WS-09,MGMT-01,ACME\\svc_patch,agent.exe,53,allowed,benign
NET-N-03840,2026-09-19T15:54:51Z,HR-WS-08,198.51.100.20,ACME\\mgarcia,Teams.exe,443,allowed,benign
NET-N-05006,2026-09-19T15:55:02Z,APP-06,MGMT-01,SYSTEM,agent.exe,53,allowed,benign
NET-N-04497,2026-09-19T15:55:13Z,APP-06,198.51.100.20,ACME\\lchen,Teams.exe,445,allowed,benign
NET-N-09140,2026-09-19T15:55:16Z,FIN-WS-09,198.51.100.20,ACME\\svc_patch,Teams.exe,443,allowed,benign
NET-N-00817,2026-09-19T15:55:57Z,MGMT-01,198.51.100.20,SYSTEM,cmd.exe,445,allowed,benign
NET-N-07556,2026-09-19T15:57:07Z,FIN-WS-09,MGMT-01,ACME\\svc_patch,cmd.exe,53,allowed,benign
NET-N-01169,2026-09-19T15:57:24Z,APP-06,198.51.100.20,ACME\\jsmith,agent.exe,53,allowed,benign
NET-N-05967,2026-09-19T15:58:34Z,PATCH-01,DC-01,ACME\\jsmith,Teams.exe,443,allowed,benign
NET-N-06343,2026-09-19T15:58:43Z,HR-WS-22,198.51.100.20,ACME\\mgarcia,Teams.exe,53,allowed,benign
NET-N-03520,2026-09-19T15:58:58Z,ENG-WS-17,MGMT-01,ACME\\jsmith,agent.exe,445,allowed,benign
NET-N-00410,2026-09-19T15:59:59Z,HR-WS-08,MGMT-01,ACME\\mgarcia,cmd.exe,443,allowed,benign
NET-N-09484,2026-09-19T16:00:00Z,HR-WS-22,MGMT-01,ACME\\jsmith,Teams.exe,445,allowed,benign
NET-N-06980,2026-09-19T16:01:13Z,PATCH-01,198.51.100.20,SYSTEM,agent.exe,53,allowed,benign
NET-N-05378,2026-09-19T16:02:02Z,MGMT-01,MGMT-01,SYSTEM,agent.exe,445,allowed,benign
NET-N-03287,2026-09-19T16:02:03Z,FIN-WS-09,DC-01,SYSTEM,Teams.exe,443,allowed,benign
NET-N-09916,2026-09-19T16:02:12Z,APP-06,DC-01,ACME\\lchen,cmd.exe,445,allowed,benign
NET-N-01105,2026-09-19T16:03:26Z,MGMT-01,DC-01,SYSTEM,cmd.exe,53,allowed,benign
NET-N-02337,2026-09-19T16:03:32Z,APP-06,MGMT-01,ACME\\mgarcia,Teams.exe,445,allowed,benign
NET-N-02254,2026-09-19T16:03:40Z,FIN-WS-09,MGMT-01,ACME\\lchen,Teams.exe,53,allowed,benign
NET-N-06978,2026-09-19T16:03:45Z,DC-01,DC-01,ACME\\jsmith,Teams.exe,53,allowed,benign
NET-N-09035,2026-09-19T16:03:57Z,MGMT-01,MGMT-01,ACME\\jsmith,Teams.exe,53,allowed,benign
NET-N-01123,2026-09-19T16:04:16Z,ENG-WS-17,198.51.100.20,SYSTEM,cmd.exe,53,allowed,benign
NET-N-09348,2026-09-19T16:04:30Z,FIN-WS-09,DC-01,SYSTEM,agent.exe,53,allowed,benign
NET-N-08226,2026-09-19T16:05:37Z,PATCH-01,DC-01,SYSTEM,Teams.exe,443,allowed,benign
NET-N-05323,2026-09-19T16:06:11Z,APP-06,MGMT-01,SYSTEM,Teams.exe,53,allowed,benign
NET-N-00176,2026-09-19T16:06:20Z,HR-WS-08,198.51.100.20,ACME\\svc_patch,cmd.exe,53,allowed,benign
NET-N-06546,2026-09-19T16:06:33Z,ENG-WS-17,198.51.100.20,SYSTEM,agent.exe,443,allowed,benign
NET-N-06549,2026-09-19T16:08:12Z,HR-WS-22,198.51.100.20,ACME\\lchen,agent.exe,443,allowed,benign
NET-N-07426,2026-09-19T16:08:37Z,DC-01,DC-01,ACME\\mgarcia,cmd.exe,53,allowed,benign
NET-N-08518,2026-09-19T16:08:42Z,APP-06,MGMT-01,ACME\\jsmith,cmd.exe,443,allowed,benign
NET-N-03487,2026-09-19T16:08:51Z,APP-06,MGMT-01,ACME\\jsmith,cmd.exe,443,allowed,benign
NET-N-05455,2026-09-19T16:12:29Z,HR-WS-08,198.51.100.20,SYSTEM,agent.exe,445,allowed,benign
NET-N-03681,2026-09-19T16:13:27Z,DC-01,DC-01,ACME\\svc_patch,cmd.exe,443,allowed,benign
NET-N-08868,2026-09-19T16:13:31Z,HR-WS-22,198.51.100.20,ACME\\jsmith,Teams.exe,445,allowed,benign
NET-N-09641,2026-09-19T16:14:36Z,MGMT-01,198.51.100.20,ACME\\svc_patch,Teams.exe,53,allowed,benign
NET-N-06036,2026-09-19T16:15:42Z,APP-06,MGMT-01,ACME\\lchen,agent.exe,445,allowed,benign
NET-N-04406,2026-09-19T16:16:21Z,APP-06,DC-01,SYSTEM,cmd.exe,443,allowed,benign
NET-N-03817,2026-09-19T16:16:31Z,DC-01,198.51.100.20,ACME\\jsmith,Teams.exe,53,allowed,benign
NET-N-08517,2026-09-19T16:16:46Z,ENG-WS-17,198.51.100.20,ACME\\lchen,agent.exe,53,allowed,benign
NET-N-00555,2026-09-19T16:16:50Z,HR-WS-08,MGMT-01,ACME\\jsmith,agent.exe,53,allowed,benign
NET-N-07947,2026-09-19T16:18:01Z,FIN-WS-09,MGMT-01,ACME\\mgarcia,cmd.exe,443,allowed,benign
NET-N-01490,2026-09-19T16:18:17Z,HR-WS-22,198.51.100.20,ACME\\mgarcia,cmd.exe,53,allowed,benign
NET-N-06843,2026-09-19T16:18:54Z,APP-06,MGMT-01,ACME\\jsmith,agent.exe,443,allowed,benign
NET-N-07026,2026-09-19T16:19:08Z,APP-06,DC-01,ACME\\mgarcia,agent.exe,445,allowed,benign
NET-N-08027,2026-09-19T16:19:09Z,MGMT-01,MGMT-01,ACME\\jsmith,agent.exe,53,allowed,benign
NET-N-09337,2026-09-19T16:19:34Z,APP-06,MGMT-01,ACME\\mgarcia,cmd.exe,53,allowed,benign
NET-N-03080,2026-09-19T16:19:58Z,ENG-WS-17,MGMT-01,SYSTEM,agent.exe,445,allowed,benign
NET-N-04275,2026-09-19T16:21:37Z,HR-WS-22,198.51.100.20,ACME\\svc_patch,cmd.exe,53,allowed,benign
NET-N-06243,2026-09-19T16:21:39Z,MGMT-01,DC-01,SYSTEM,agent.exe,445,allowed,benign
NET-N-07752,2026-09-19T16:22:47Z,DC-01,198.51.100.20,ACME\\svc_patch,agent.exe,443,allowed,benign
NET-N-09048,2026-09-19T16:23:14Z,MGMT-01,198.51.100.20,ACME\\svc_patch,agent.exe,443,allowed,benign
NET-N-00967,2026-09-19T16:23:22Z,HR-WS-22,MGMT-01,ACME\\svc_patch,agent.exe,445,allowed,benign
NET-N-06996,2026-09-19T16:23:30Z,ENG-WS-17,198.51.100.20,ACME\\mgarcia,Teams.exe,53,allowed,benign
NET-N-01543,2026-09-19T16:24:40Z,FIN-WS-09,DC-01,ACME\\mgarcia,agent.exe,445,allowed,benign
NET-N-04328,2026-09-19T16:26:05Z,FIN-WS-09,DC-01,ACME\\lchen,agent.exe,443,allowed,benign
NET-N-06847,2026-09-19T16:26:42Z,ENG-WS-17,DC-01,ACME\\lchen,Teams.exe,53,allowed,benign
NET-N-07214,2026-09-19T16:27:41Z,ENG-WS-17,DC-01,SYSTEM,Teams.exe,53,allowed,benign
NET-N-02179,2026-09-19T16:28:35Z,PATCH-01,198.51.100.20,ACME\\svc_patch,cmd.exe,53,allowed,benign
NET-N-09909,2026-09-19T16:29:32Z,ENG-WS-17,MGMT-01,ACME\\svc_patch,Teams.exe,53,allowed,benign
NET-N-05894,2026-09-19T16:30:44Z,FIN-WS-09,DC-01,SYSTEM,cmd.exe,53,allowed,benign
NET-N-06229,2026-09-19T16:30:47Z,APP-06,198.51.100.20,ACME\\mgarcia,Teams.exe,445,allowed,benign
NET-N-03473,2026-09-19T16:31:09Z,DC-01,198.51.100.20,ACME\\jsmith,cmd.exe,53,allowed,benign
NET-N-08463,2026-09-19T16:31:16Z,PATCH-01,198.51.100.20,ACME\\lchen,Teams.exe,443,allowed,benign
NET-N-00514,2026-09-19T16:31:59Z,ENG-WS-17,MGMT-01,ACME\\lchen,Teams.exe,445,allowed,benign
NET-N-06936,2026-09-19T16:32:07Z,HR-WS-08,DC-01,ACME\\mgarcia,cmd.exe,445,allowed,benign
NET-N-04232,2026-09-19T16:32:08Z,MGMT-01,DC-01,ACME\\jsmith,Teams.exe,445,allowed,benign
NET-N-00359,2026-09-19T16:32:13Z,PATCH-01,198.51.100.20,ACME\\svc_patch,Teams.exe,445,allowed,benign
NET-N-09987,2026-09-19T16:32:17Z,ENG-WS-17,MGMT-01,ACME\\jsmith,Teams.exe,443,allowed,benign
NET-N-06009,2026-09-19T16:32:24Z,HR-WS-08,198.51.100.20,ACME\\svc_patch,agent.exe,443,allowed,benign
NET-N-05636,2026-09-19T16:33:20Z,DC-01,198.51.100.20,ACME\\svc_patch,agent.exe,445,allowed,benign
NET-N-00262,2026-09-19T16:33:35Z,HR-WS-08,198.51.100.20,ACME\\lchen,Teams.exe,445,allowed,benign
NET-N-05542,2026-09-19T16:34:50Z,FIN-WS-09,198.51.100.20,ACME\\jsmith,agent.exe,445,allowed,benign
NET-N-03787,2026-09-19T16:34:54Z,PATCH-01,DC-01,ACME\\jsmith,Teams.exe,445,allowed,benign
NET-N-05963,2026-09-19T16:35:23Z,PATCH-01,198.51.100.20,ACME\\lchen,Teams.exe,445,allowed,benign
NET-N-01810,2026-09-19T16:35:29Z,PATCH-01,DC-01,ACME\\mgarcia,agent.exe,445,allowed,benign
NET-N-02541,2026-09-19T16:36:39Z,PATCH-01,DC-01,ACME\\mgarcia,Teams.exe,443,allowed,benign
NET-N-07058,2026-09-19T16:37:09Z,DC-01,MGMT-01,ACME\\lchen,agent.exe,443,allowed,benign
NET-N-03666,2026-09-19T16:37:32Z,MGMT-01,198.51.100.20,ACME\\svc_patch,Teams.exe,53,allowed,benign
NET-N-07679,2026-09-19T16:38:15Z,FIN-WS-09,MGMT-01,SYSTEM,Teams.exe,445,allowed,benign
NET-N-00769,2026-09-19T16:38:29Z,ENG-WS-17,DC-01,ACME\\mgarcia,Teams.exe,445,allowed,benign
NET-N-04985,2026-09-19T16:39:37Z,HR-WS-08,198.51.100.20,ACME\\jsmith,agent.exe,443,allowed,benign
NET-N-04776,2026-09-19T16:39:57Z,ENG-WS-17,198.51.100.20,ACME\\lchen,agent.exe,53,allowed,benign
NET-N-07027,2026-09-19T16:40:17Z,ENG-WS-17,MGMT-01,ACME\\lchen,agent.exe,53,allowed,benign
NET-N-04867,2026-09-19T16:40:39Z,ENG-WS-17,MGMT-01,ACME\\lchen,Teams.exe,445,allowed,benign
NET-N-03778,2026-09-19T16:41:48Z,APP-06,DC-01,ACME\\svc_patch,cmd.exe,445,allowed,benign
NET-N-09787,2026-09-19T16:43:28Z,HR-WS-22,DC-01,ACME\\jsmith,Teams.exe,443,allowed,benign
NET-N-02700,2026-09-19T16:43:33Z,MGMT-01,198.51.100.20,ACME\\svc_patch,Teams.exe,445,allowed,benign
NET-N-02223,2026-09-19T16:43:40Z,HR-WS-08,MGMT-01,SYSTEM,cmd.exe,445,allowed,benign
NET-N-01389,2026-09-19T16:43:49Z,ENG-WS-17,MGMT-01,ACME\\mgarcia,cmd.exe,443,allowed,benign
NET-N-05752,2026-09-19T16:44:45Z,APP-06,198.51.100.20,ACME\\lchen,agent.exe,443,allowed,benign
NET-N-09557,2026-09-19T16:44:54Z,HR-WS-08,MGMT-01,SYSTEM,agent.exe,53,allowed,benign
NET-N-03835,2026-09-19T16:44:57Z,DC-01,DC-01,ACME\\svc_patch,Teams.exe,53,allowed,benign
NET-N-04266,2026-09-19T16:44:57Z,FIN-WS-09,MGMT-01,ACME\\mgarcia,Teams.exe,53,allowed,benign
NET-N-08431,2026-09-19T16:45:00Z,MGMT-01,MGMT-01,ACME\\jsmith,Teams.exe,53,allowed,benign
NET-N-07874,2026-09-19T16:45:01Z,DC-01,198.51.100.20,SYSTEM,agent.exe,53,allowed,benign
NET-N-06076,2026-09-19T16:45:42Z,APP-06,DC-01,ACME\\jsmith,Teams.exe,443,allowed,benign
NET-N-03076,2026-09-19T16:45:48Z,DC-01,MGMT-01,ACME\\lchen,agent.exe,443,allowed,benign
NET-N-05740,2026-09-19T16:47:20Z,FIN-WS-09,MGMT-01,ACME\\jsmith,Teams.exe,53,allowed,benign
NET-N-02264,2026-09-19T16:48:13Z,PATCH-01,MGMT-01,SYSTEM,cmd.exe,445,allowed,benign
NET-N-01147,2026-09-19T16:51:13Z,APP-06,DC-01,ACME\\mgarcia,agent.exe,445,allowed,benign
NET-N-09487,2026-09-19T16:51:17Z,APP-06,DC-01,ACME\\jsmith,agent.exe,53,allowed,benign
NET-N-08176,2026-09-19T16:51:58Z,FIN-WS-09,MGMT-01,ACME\\mgarcia,agent.exe,53,allowed,benign
NET-N-02788,2026-09-19T16:53:26Z,MGMT-01,DC-01,ACME\\jsmith,agent.exe,443,allowed,benign
NET-N-02588,2026-09-19T16:53:27Z,HR-WS-22,MGMT-01,ACME\\svc_patch,Teams.exe,445,allowed,benign
NET-N-01961,2026-09-19T16:53:39Z,HR-WS-22,198.51.100.20,ACME\\jsmith,Teams.exe,53,allowed,benign
NET-N-05276,2026-09-19T16:53:42Z,MGMT-01,198.51.100.20,ACME\\jsmith,cmd.exe,445,allowed,benign
NET-N-09177,2026-09-19T16:54:46Z,APP-06,MGMT-01,ACME\\svc_patch,agent.exe,53,allowed,benign
NET-N-01812,2026-09-19T16:54:52Z,ENG-WS-17,DC-01,ACME\\jsmith,Teams.exe,445,allowed,benign
NET-N-01579,2026-09-19T16:55:16Z,HR-WS-08,MGMT-01,ACME\\svc_patch,agent.exe,443,allowed,benign
NET-N-01811,2026-09-19T16:55:35Z,HR-WS-22,MGMT-01,SYSTEM,Teams.exe,445,allowed,benign
NET-N-00726,2026-09-19T16:56:03Z,FIN-WS-09,MGMT-01,SYSTEM,Teams.exe,445,allowed,benign
NET-N-05644,2026-09-19T16:56:26Z,FIN-WS-09,MGMT-01,ACME\\mgarcia,cmd.exe,53,allowed,benign
NET-N-01661,2026-09-19T16:56:57Z,DC-01,198.51.100.20,ACME\\mgarcia,cmd.exe,445,allowed,benign
NET-N-03359,2026-09-19T16:57:09Z,PATCH-01,MGMT-01,SYSTEM,cmd.exe,53,allowed,benign
NET-N-07468,2026-09-19T16:57:42Z,DC-01,198.51.100.20,ACME\\svc_patch,cmd.exe,53,allowed,benign
NET-N-00010,2026-09-19T16:57:57Z,MGMT-01,DC-01,ACME\\mgarcia,agent.exe,445,allowed,benign
NET-N-07123,2026-09-19T16:58:27Z,FIN-WS-09,DC-01,ACME\\jsmith,Teams.exe,53,allowed,benign
NET-N-07237,2026-09-19T16:58:41Z,HR-WS-08,MGMT-01,ACME\\mgarcia,Teams.exe,53,allowed,benign
NET-N-09201,2026-09-19T16:59:17Z,HR-WS-08,DC-01,ACME\\mgarcia,agent.exe,443,allowed,benign
NET-N-09038,2026-09-19T16:59:27Z,MGMT-01,MGMT-01,ACME\\jsmith,Teams.exe,445,allowed,benign
NET-N-05677,2026-09-19T16:59:44Z,MGMT-01,198.51.100.20,ACME\\mgarcia,agent.exe,53,allowed,benign
NET-N-02153,2026-09-19T16:59:56Z,FIN-WS-09,198.51.100.20,ACME\\jsmith,Teams.exe,445,allowed,benign
NET-N-07903,2026-09-19T17:00:45Z,DC-01,198.51.100.20,SYSTEM,agent.exe,443,allowed,benign
NET-N-08701,2026-09-19T17:00:52Z,APP-06,MGMT-01,ACME\\svc_patch,Teams.exe,443,allowed,benign
NET-N-07726,2026-09-19T17:00:54Z,MGMT-01,DC-01,ACME\\svc_patch,Teams.exe,53,allowed,benign
NET-N-02055,2026-09-19T17:01:42Z,FIN-WS-09,DC-01,ACME\\lchen,agent.exe,53,allowed,benign
NET-N-06790,2026-09-19T17:01:43Z,FIN-WS-09,MGMT-01,ACME\\jsmith,cmd.exe,53,allowed,benign
NET-N-01964,2026-09-19T17:01:46Z,FIN-WS-09,198.51.100.20,ACME\\lchen,Teams.exe,443,allowed,benign
NET-N-03421,2026-09-19T17:02:21Z,PATCH-01,MGMT-01,ACME\\svc_patch,agent.exe,53,allowed,benign
NET-N-09431,2026-09-19T17:02:40Z,DC-01,198.51.100.20,ACME\\lchen,cmd.exe,53,allowed,benign
NET-N-00754,2026-09-19T17:02:57Z,DC-01,DC-01,SYSTEM,agent.exe,53,allowed,benign
NET-N-09601,2026-09-19T17:03:01Z,HR-WS-22,MGMT-01,ACME\\lchen,cmd.exe,445,allowed,benign
NET-N-06329,2026-09-19T17:03:15Z,HR-WS-08,198.51.100.20,ACME\\mgarcia,agent.exe,443,allowed,benign
NET-N-00336,2026-09-19T17:03:58Z,DC-01,DC-01,SYSTEM,Teams.exe,53,allowed,benign
NET-N-01001,2026-09-19T17:04:06Z,HR-WS-22,198.51.100.20,ACME\\jsmith,cmd.exe,53,allowed,benign
NET-N-09287,2026-09-19T17:04:57Z,PATCH-01,MGMT-01,ACME\\svc_patch,Teams.exe,445,allowed,benign
NET-N-07467,2026-09-19T17:05:07Z,MGMT-01,DC-01,SYSTEM,cmd.exe,445,allowed,benign
NET-N-02124,2026-09-19T17:07:11Z,ENG-WS-17,DC-01,ACME\\svc_patch,agent.exe,53,allowed,benign
NET-N-05397,2026-09-19T17:07:57Z,APP-06,198.51.100.20,ACME\\lchen,cmd.exe,443,allowed,benign
NET-N-00409,2026-09-19T17:08:00Z,ENG-WS-17,DC-01,ACME\\mgarcia,cmd.exe,53,allowed,benign
NET-N-00703,2026-09-19T17:08:09Z,PATCH-01,MGMT-01,ACME\\jsmith,cmd.exe,53,allowed,benign
NET-N-08002,2026-09-19T17:10:43Z,ENG-WS-17,DC-01,ACME\\svc_patch,agent.exe,445,allowed,benign
NET-N-00486,2026-09-19T17:11:49Z,HR-WS-08,DC-01,ACME\\mgarcia,cmd.exe,443,allowed,benign
NET-N-00261,2026-09-19T17:12:01Z,APP-06,MGMT-01,ACME\\lchen,Teams.exe,443,allowed,benign
NET-N-05077,2026-09-19T17:13:03Z,FIN-WS-09,DC-01,ACME\\mgarcia,Teams.exe,53,allowed,benign
NET-N-03994,2026-09-19T17:13:09Z,HR-WS-22,MGMT-01,SYSTEM,Teams.exe,53,allowed,benign
NET-N-02815,2026-09-19T17:13:47Z,APP-06,MGMT-01,ACME\\mgarcia,cmd.exe,445,allowed,benign
NET-N-02375,2026-09-19T17:13:58Z,HR-WS-08,DC-01,ACME\\lchen,cmd.exe,443,allowed,benign
NET-N-07301,2026-09-19T17:14:04Z,APP-06,MGMT-01,ACME\\lchen,cmd.exe,53,allowed,benign
