id,_time,host,user,service,display,image_path,account,creator,provenance,classification
SVC-N-03362,2026-09-19T14:58:56Z,ENG-WS-17,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-07342,2026-09-19T14:59:20Z,MGMT-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-02666,2026-09-19T15:00:44Z,MGMT-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-07563,2026-09-19T15:01:10Z,ENG-WS-17,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-00376,2026-09-19T15:02:36Z,HR-WS-08,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-04272,2026-09-19T15:03:20Z,HR-WS-22,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-05561,2026-09-19T15:04:03Z,ENG-WS-17,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-07294,2026-09-19T15:04:53Z,FIN-WS-09,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-04280,2026-09-19T15:05:07Z,ENG-WS-17,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-00190,2026-09-19T15:05:49Z,PATCH-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-01668,2026-09-19T15:06:22Z,HR-WS-22,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-08256,2026-09-19T15:06:34Z,MGMT-01,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-05019,2026-09-19T15:07:21Z,FIN-WS-09,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-04999,2026-09-19T15:07:39Z,HR-WS-08,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-02120,2026-09-19T15:07:40Z,PATCH-01,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-00435,2026-09-19T15:08:57Z,DC-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-01354,2026-09-19T15:09:00Z,APP-06,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-05300,2026-09-19T15:09:04Z,APP-06,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-00951,2026-09-19T15:09:06Z,HR-WS-22,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-04652,2026-09-19T15:09:41Z,DC-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-07149,2026-09-19T15:10:41Z,HR-WS-08,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-02236,2026-09-19T15:11:51Z,PATCH-01,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-08136,2026-09-19T15:12:47Z,APP-06,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-08190,2026-09-19T15:13:13Z,MGMT-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-06253,2026-09-19T15:13:53Z,MGMT-01,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-05451,2026-09-19T15:16:10Z,MGMT-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-03895,2026-09-19T15:17:04Z,PATCH-01,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-03670,2026-09-19T15:18:17Z,HR-WS-08,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-08767,2026-09-19T15:18:34Z,PATCH-01,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-06328,2026-09-19T15:18:41Z,DC-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-05657,2026-09-19T15:18:59Z,HR-WS-08,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-06820,2026-09-19T15:19:12Z,PATCH-01,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-01236,2026-09-19T15:19:14Z,HR-WS-08,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-06964,2026-09-19T15:19:27Z,HR-WS-08,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-05623,2026-09-19T15:19:42Z,HR-WS-22,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-02849,2026-09-19T15:19:58Z,PATCH-01,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-02718,2026-09-19T15:20:49Z,APP-06,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-02251,2026-09-19T15:21:18Z,HR-WS-22,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-06814,2026-09-19T15:21:47Z,ENG-WS-17,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-01999,2026-09-19T15:21:57Z,MGMT-01,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-01957,2026-09-19T15:22:59Z,MGMT-01,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-01259,2026-09-19T15:23:02Z,MGMT-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-01991,2026-09-19T15:23:18Z,ENG-WS-17,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-01450,2026-09-19T15:23:44Z,FIN-WS-09,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-00953,2026-09-19T15:23:57Z,FIN-WS-09,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-04469,2026-09-19T15:24:08Z,ENG-WS-17,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-05057,2026-09-19T15:25:07Z,HR-WS-08,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-06294,2026-09-19T15:25:22Z,APP-06,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-02403,2026-09-19T15:25:24Z,HR-WS-22,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-08946,2026-09-19T15:25:25Z,HR-WS-08,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-00626,2026-09-19T15:25:29Z,FIN-WS-09,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-06566,2026-09-19T15:25:52Z,FIN-WS-09,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-06779,2026-09-19T15:26:20Z,PATCH-01,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-05410,2026-09-19T15:27:53Z,FIN-WS-09,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-05241,2026-09-19T15:27:57Z,MGMT-01,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-06748,2026-09-19T15:28:07Z,APP-06,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-09086,2026-09-19T15:28:14Z,MGMT-01,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-09100,2026-09-19T15:29:59Z,DC-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-02866,2026-09-19T15:30:13Z,DC-01,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-03837,2026-09-19T15:30:30Z,ENG-WS-17,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-00297,2026-09-19T15:31:03Z,HR-WS-22,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-07582,2026-09-19T15:31:03Z,HR-WS-22,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-02921,2026-09-19T15:31:15Z,FIN-WS-09,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-00034,2026-09-19T15:31:19Z,MGMT-01,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-00753,2026-09-19T15:31:31Z,DC-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-04369,2026-09-19T15:32:25Z,FIN-WS-09,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-06813,2026-09-19T15:32:44Z,ENG-WS-17,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-06464,2026-09-19T15:34:05Z,DC-01,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-07218,2026-09-19T15:34:20Z,HR-WS-22,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-07355,2026-09-19T15:34:49Z,PATCH-01,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-01639,2026-09-19T15:34:52Z,APP-06,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-02829,2026-09-19T15:37:20Z,HR-WS-22,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-09809,2026-09-19T15:37:44Z,FIN-WS-09,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-07802,2026-09-19T15:37:48Z,MGMT-01,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-06050,2026-09-19T15:38:16Z,APP-06,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-00887,2026-09-19T15:38:42Z,ENG-WS-17,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-03205,2026-09-19T15:40:27Z,DC-01,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-03564,2026-09-19T15:42:37Z,APP-06,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-03773,2026-09-19T15:43:30Z,HR-WS-08,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-06756,2026-09-19T15:43:31Z,ENG-WS-17,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-00624,2026-09-19T15:45:14Z,ENG-WS-17,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-01427,2026-09-19T15:45:51Z,HR-WS-08,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-08124,2026-09-19T15:46:59Z,PATCH-01,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-02244,2026-09-19T15:47:03Z,MGMT-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-09693,2026-09-19T15:47:18Z,HR-WS-22,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-03739,2026-09-19T15:47:35Z,ENG-WS-17,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-07803,2026-09-19T15:49:22Z,APP-06,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-04218,2026-09-19T15:49:30Z,PATCH-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-06000,2026-09-19T15:50:25Z,PATCH-01,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-08571,2026-09-19T15:51:40Z,PATCH-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-00178,2026-09-19T15:51:56Z,APP-06,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-03243,2026-09-19T15:52:28Z,PATCH-01,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-04969,2026-09-19T15:53:24Z,FIN-WS-09,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-09950,2026-09-19T15:54:02Z,MGMT-01,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-05062,2026-09-19T15:54:40Z,DC-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-04766,2026-09-19T15:55:16Z,HR-WS-08,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-08364,2026-09-19T15:55:27Z,HR-WS-08,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-01584,2026-09-19T15:55:35Z,APP-06,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-06930,2026-09-19T15:55:49Z,HR-WS-08,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-04966,2026-09-19T15:55:59Z,DC-01,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-09996,2026-09-19T15:56:13Z,APP-06,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-08539,2026-09-19T15:56:42Z,HR-WS-22,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-02331,2026-09-19T15:56:57Z,FIN-WS-09,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-03469,2026-09-19T15:57:20Z,HR-WS-22,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-08003,2026-09-19T15:57:38Z,MGMT-01,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-05231,2026-09-19T15:57:55Z,FIN-WS-09,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-04859,2026-09-19T15:58:10Z,MGMT-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-03206,2026-09-19T15:58:27Z,FIN-WS-09,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-04649,2026-09-19T15:59:17Z,PATCH-01,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-05149,2026-09-19T15:59:20Z,MGMT-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-01384,2026-09-19T15:59:25Z,FIN-WS-09,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-08762,2026-09-19T16:00:25Z,DC-01,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-09472,2026-09-19T16:01:26Z,FIN-WS-09,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-03284,2026-09-19T16:01:35Z,ENG-WS-17,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-01819,2026-09-19T16:02:46Z,DC-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-00659,2026-09-19T16:04:12Z,HR-WS-22,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-06631,2026-09-19T16:04:42Z,PATCH-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-01448,2026-09-19T16:05:01Z,HR-WS-22,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-08427,2026-09-19T16:05:32Z,MGMT-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-04470,2026-09-19T16:06:29Z,FIN-WS-09,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-04987,2026-09-19T16:06:32Z,PATCH-01,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-08837,2026-09-19T16:07:57Z,APP-06,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-06780,2026-09-19T16:07:58Z,HR-WS-08,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-04731,2026-09-19T16:08:41Z,HR-WS-08,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-01755,2026-09-19T16:09:27Z,DC-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-03971,2026-09-19T16:09:35Z,PATCH-01,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-07336,2026-09-19T16:10:31Z,PATCH-01,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-03482,2026-09-19T16:10:32Z,DC-01,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
