id,_time,host,user,signal,severity,classification
CAP-N-00892,2026-09-19T15:41:16Z,MGMT-01,ACME\\mgarcia,service inventory,medium,context
CAP-N-08269,2026-09-19T15:41:16Z,PATCH-01,SYSTEM,admin task review,low,context
CAP-N-03455,2026-09-19T15:41:56Z,HR-WS-22,ACME\\svc_patch,admin task review,medium,context
CAP-N-01539,2026-09-19T15:42:35Z,HR-WS-08,ACME\\lchen,service inventory,medium,context
CAP-N-09396,2026-09-19T15:43:19Z,ENG-WS-17,ACME\\lchen,startup inventory,low,context
CAP-N-03289,2026-09-19T15:43:42Z,DC-01,ACME\\lchen,startup inventory,low,context
CAP-N-00565,2026-09-19T15:44:10Z,MGMT-01,SYSTEM,service inventory,medium,context
CAP-N-05565,2026-09-19T15:44:38Z,FIN-WS-09,ACME\\mgarcia,admin task review,medium,context
CAP-N-04792,2026-09-19T15:45:22Z,APP-06,ACME\\jsmith,startup inventory,low,context
CAP-N-05267,2026-09-19T15:45:23Z,ENG-WS-17,ACME\\jsmith,service inventory,medium,context
CAP-N-02898,2026-09-19T15:45:43Z,PATCH-01,ACME\\lchen,admin task review,low,context
CAP-N-04693,2026-09-19T15:47:30Z,ENG-WS-17,SYSTEM,admin task review,medium,context
CAP-N-02302,2026-09-19T15:48:40Z,ENG-WS-17,ACME\\svc_patch,service inventory,medium,context
CAP-N-04901,2026-09-19T15:49:23Z,MGMT-01,ACME\\svc_patch,admin task review,medium,context
CAP-N-02789,2026-09-19T15:49:36Z,DC-01,ACME\\svc_patch,admin task review,medium,context
CAP-N-04945,2026-09-19T15:49:39Z,HR-WS-08,ACME\\mgarcia,startup inventory,medium,context
CAP-N-00108,2026-09-19T15:49:47Z,ENG-WS-17,ACME\\svc_patch,admin task review,low,context
CAP-N-09891,2026-09-19T15:50:05Z,PATCH-01,ACME\\mgarcia,startup inventory,low,context
CAP-N-02296,2026-09-19T15:50:42Z,MGMT-01,ACME\\lchen,service inventory,low,context
CAP-N-05604,2026-09-19T15:51:55Z,PATCH-01,ACME\\jsmith,startup inventory,medium,context
CAP-N-07406,2026-09-19T15:51:55Z,DC-01,ACME\\jsmith,startup inventory,medium,context
CAP-N-09061,2026-09-19T15:53:41Z,HR-WS-08,SYSTEM,admin task review,medium,context
CAP-N-09386,2026-09-19T15:53:54Z,DC-01,SYSTEM,admin task review,medium,context
CAP-N-00334,2026-09-19T15:54:18Z,ENG-WS-17,ACME\\jsmith,service inventory,medium,context
CAP-N-05569,2026-09-19T15:54:58Z,HR-WS-22,ACME\\svc_patch,service inventory,low,context
CAP-N-08325,2026-09-19T15:55:09Z,MGMT-01,ACME\\lchen,admin task review,medium,context
CAP-N-00966,2026-09-19T15:55:29Z,HR-WS-22,ACME\\lchen,admin task review,low,context
CAP-N-05744,2026-09-19T15:55:32Z,APP-06,ACME\\mgarcia,service inventory,medium,context
CAP-N-09651,2026-09-19T15:55:57Z,MGMT-01,ACME\\mgarcia,startup inventory,low,context
CAP-N-04560,2026-09-19T15:56:19Z,ENG-WS-17,ACME\\jsmith,admin task review,low,context
CAP-N-00320,2026-09-19T15:56:35Z,HR-WS-22,ACME\\svc_patch,startup inventory,medium,context
CAP-N-08167,2026-09-19T15:57:08Z,ENG-WS-17,ACME\\lchen,service inventory,low,context
CAP-N-00017,2026-09-19T15:57:10Z,FIN-WS-09,ACME\\svc_patch,admin task review,low,context
CAP-N-03991,2026-09-19T15:58:07Z,HR-WS-08,ACME\\lchen,admin task review,medium,context
CAP-N-07125,2026-09-19T15:58:53Z,FIN-WS-09,ACME\\mgarcia,admin task review,medium,context
CAP-N-07715,2026-09-19T15:59:28Z,APP-06,ACME\\svc_patch,startup inventory,medium,context
CAP-N-08342,2026-09-19T16:00:11Z,HR-WS-08,ACME\\mgarcia,admin task review,low,context
CAP-N-02733,2026-09-19T16:00:14Z,HR-WS-08,ACME\\jsmith,service inventory,medium,context
CAP-N-02120,2026-09-19T16:00:37Z,MGMT-01,ACME\\svc_patch,admin task review,low,context
CAP-N-07957,2026-09-19T16:01:42Z,PATCH-01,ACME\\mgarcia,startup inventory,low,context
CAP-N-01669,2026-09-19T16:02:21Z,DC-01,ACME\\mgarcia,service inventory,medium,context
CAP-N-08601,2026-09-19T16:03:03Z,FIN-WS-09,ACME\\jsmith,admin task review,medium,context
CAP-N-03155,2026-09-19T16:03:05Z,HR-WS-22,ACME\\svc_patch,startup inventory,medium,context
CAP-N-05294,2026-09-19T16:03:26Z,FIN-WS-09,ACME\\svc_patch,startup inventory,low,context
CAP-N-07889,2026-09-19T16:04:16Z,MGMT-01,ACME\\lchen,startup inventory,medium,context
CAP-N-06718,2026-09-19T16:04:54Z,HR-WS-22,ACME\\lchen,admin task review,low,context
CAP-N-01650,2026-09-19T16:05:22Z,HR-WS-22,ACME\\svc_patch,startup inventory,medium,context
CAP-N-08456,2026-09-19T16:05:23Z,FIN-WS-09,ACME\\lchen,startup inventory,low,context
CAP-N-07244,2026-09-19T16:07:09Z,DC-01,SYSTEM,startup inventory,medium,context
CAP-N-08248,2026-09-19T16:07:22Z,MGMT-01,ACME\\lchen,service inventory,medium,context
CAP-N-03279,2026-09-19T16:07:41Z,PATCH-01,SYSTEM,startup inventory,medium,context
CAP-N-01718,2026-09-19T16:08:25Z,PATCH-01,ACME\\jsmith,startup inventory,medium,context
CAP-N-02682,2026-09-19T16:08:57Z,ENG-WS-17,ACME\\svc_patch,service inventory,low,context
CAP-N-06741,2026-09-19T16:10:08Z,FIN-WS-09,ACME\\svc_patch,admin task review,low,context
CAP-N-09067,2026-09-19T16:10:09Z,HR-WS-08,SYSTEM,service inventory,low,context
CAP-N-00511,2026-09-19T16:11:05Z,MGMT-01,ACME\\svc_patch,startup inventory,medium,context
CAP-N-08799,2026-09-19T16:11:15Z,MGMT-01,ACME\\mgarcia,admin task review,low,context
CAP-N-01855,2026-09-19T16:12:31Z,HR-WS-08,ACME\\jsmith,admin task review,low,context
CAP-N-08334,2026-09-19T16:12:53Z,FIN-WS-09,SYSTEM,startup inventory,low,context
CAP-N-02046,2026-09-19T16:13:03Z,HR-WS-22,ACME\\mgarcia,service inventory,low,context
CAP-N-09360,2026-09-19T16:13:07Z,APP-06,ACME\\mgarcia,admin task review,medium,context
CAP-N-08711,2026-09-19T16:14:54Z,PATCH-01,SYSTEM,startup inventory,medium,context
CAP-N-00061,2026-09-19T16:16:33Z,ENG-WS-17,SYSTEM,admin task review,low,context
CAP-N-09008,2026-09-19T16:16:34Z,ENG-WS-17,ACME\\svc_patch,service inventory,medium,context
CAP-N-03111,2026-09-19T16:16:58Z,HR-WS-22,ACME\\svc_patch,service inventory,medium,context
CAP-N-09421,2026-09-19T16:17:55Z,HR-WS-22,ACME\\mgarcia,service inventory,low,context
CAP-N-01462,2026-09-19T16:18:01Z,ENG-WS-17,SYSTEM,startup inventory,low,context
CAP-N-05109,2026-09-19T16:20:09Z,DC-01,ACME\\svc_patch,admin task review,medium,context
CAP-N-00926,2026-09-19T16:20:24Z,FIN-WS-09,ACME\\jsmith,admin task review,medium,context
CAP-N-01406,2026-09-19T16:20:49Z,ENG-WS-17,ACME\\svc_patch,service inventory,low,context
CAP-N-08893,2026-09-19T16:21:13Z,ENG-WS-17,ACME\\mgarcia,service inventory,medium,context
CAP-N-04343,2026-09-19T16:21:24Z,PATCH-01,ACME\\mgarcia,startup inventory,low,context
CAP-N-01081,2026-09-19T16:21:35Z,HR-WS-08,ACME\\lchen,startup inventory,medium,context
CAP-N-09338,2026-09-19T16:22:23Z,DC-01,ACME\\jsmith,service inventory,low,context
CAP-N-08478,2026-09-19T16:22:31Z,HR-WS-22,ACME\\svc_patch,admin task review,low,context
CAP-N-06884,2026-09-19T16:22:49Z,FIN-WS-09,ACME\\lchen,startup inventory,medium,context
CAP-N-04877,2026-09-19T16:23:08Z,FIN-WS-09,SYSTEM,admin task review,medium,context
CAP-N-03235,2026-09-19T16:23:14Z,APP-06,SYSTEM,startup inventory,low,context
CAP-N-04477,2026-09-19T16:24:36Z,ENG-WS-17,SYSTEM,startup inventory,medium,context
CAP-N-02359,2026-09-19T16:24:45Z,MGMT-01,ACME\\jsmith,admin task review,low,context
CAP-N-05214,2026-09-19T16:24:51Z,DC-01,ACME\\svc_patch,service inventory,low,context
CAP-N-06983,2026-09-19T16:26:02Z,HR-WS-22,ACME\\mgarcia,startup inventory,low,context
CAP-N-01175,2026-09-19T16:26:10Z,DC-01,ACME\\mgarcia,service inventory,medium,context
CAP-N-03067,2026-09-19T16:27:04Z,APP-06,ACME\\jsmith,service inventory,low,context
CAP-N-00582,2026-09-19T16:27:21Z,APP-06,SYSTEM,admin task review,medium,context
CAP-N-06709,2026-09-19T16:27:24Z,DC-01,SYSTEM,admin task review,low,context
CAP-N-00364,2026-09-19T16:27:52Z,ENG-WS-17,ACME\\jsmith,service inventory,low,context
CAP-N-00188,2026-09-19T16:28:05Z,APP-06,SYSTEM,service inventory,medium,context
CAP-N-08324,2026-09-19T16:28:35Z,FIN-WS-09,SYSTEM,admin task review,medium,context
CAP-N-08706,2026-09-19T16:29:37Z,HR-WS-08,ACME\\mgarcia,admin task review,medium,context
CAP-N-03859,2026-09-19T16:30:00Z,APP-06,ACME\\mgarcia,admin task review,medium,context
CAP-N-05494,2026-09-19T16:30:53Z,FIN-WS-09,ACME\\jsmith,startup inventory,low,context
CAP-N-00447,2026-09-19T16:31:26Z,DC-01,ACME\\lchen,startup inventory,medium,context
CAP-N-03175,2026-09-19T16:31:45Z,ENG-WS-17,ACME\\svc_patch,service inventory,low,context
CAP-N-07782,2026-09-19T16:33:09Z,HR-WS-08,ACME\\lchen,admin task review,medium,context
CAP-N-00630,2026-09-19T16:33:48Z,HR-WS-22,SYSTEM,startup inventory,medium,context
CAP-N-09021,2026-09-19T16:33:50Z,APP-06,ACME\\mgarcia,admin task review,medium,context
CAP-N-02770,2026-09-19T16:34:58Z,APP-06,SYSTEM,startup inventory,medium,context
CAP-N-08026,2026-09-19T16:35:17Z,PATCH-01,SYSTEM,service inventory,medium,context
CAP-N-09798,2026-09-19T16:35:39Z,MGMT-01,ACME\\mgarcia,admin task review,low,context
CAP-N-05673,2026-09-19T16:35:40Z,DC-01,ACME\\mgarcia,service inventory,medium,context
CAP-N-09389,2026-09-19T16:36:18Z,PATCH-01,ACME\\mgarcia,startup inventory,medium,context
CAP-N-05133,2026-09-19T16:38:21Z,FIN-WS-09,SYSTEM,admin task review,medium,context
CAP-N-02631,2026-09-19T16:38:49Z,HR-WS-22,ACME\\jsmith,startup inventory,low,context
CAP-N-01030,2026-09-19T16:39:24Z,ENG-WS-17,ACME\\mgarcia,admin task review,medium,context
CAP-N-01945,2026-09-19T16:39:48Z,APP-06,SYSTEM,startup inventory,low,context
CAP-N-04085,2026-09-19T16:40:39Z,DC-01,SYSTEM,service inventory,low,context
CAP-N-02612,2026-09-19T16:41:40Z,PATCH-01,ACME\\lchen,startup inventory,low,context
CAP-N-09192,2026-09-19T16:43:03Z,APP-06,ACME\\svc_patch,startup inventory,low,context
CAP-N-01836,2026-09-19T16:43:06Z,HR-WS-08,ACME\\mgarcia,startup inventory,medium,context
CAP-N-09155,2026-09-19T16:43:21Z,HR-WS-22,ACME\\mgarcia,startup inventory,medium,context
CAP-N-05606,2026-09-19T16:44:14Z,PATCH-01,ACME\\mgarcia,startup inventory,medium,context
CAP-N-06344,2026-09-19T16:44:51Z,MGMT-01,ACME\\svc_patch,startup inventory,low,context
CAP-N-07857,2026-09-19T16:46:05Z,HR-WS-08,ACME\\jsmith,startup inventory,medium,context
CAP-N-00140,2026-09-19T16:46:23Z,ENG-WS-17,ACME\\jsmith,service inventory,low,context
CAP-N-03350,2026-09-19T16:47:03Z,FIN-WS-09,ACME\\jsmith,service inventory,medium,context
CAP-N-01803,2026-09-19T16:47:33Z,FIN-WS-09,ACME\\mgarcia,startup inventory,medium,context
CAP-N-04484,2026-09-19T16:47:46Z,MGMT-01,ACME\\lchen,service inventory,medium,context
CAP-N-00050,2026-09-19T16:47:58Z,ENG-WS-17,ACME\\mgarcia,startup inventory,low,context
CAP-N-00191,2026-09-19T16:47:58Z,HR-WS-22,ACME\\lchen,service inventory,medium,context
CAP-N-08753,2026-09-19T16:48:46Z,ENG-WS-17,ACME\\svc_patch,startup inventory,medium,context
CAP-N-00338,2026-09-19T16:48:54Z,APP-06,ACME\\mgarcia,service inventory,medium,context
CAP-N-07622,2026-09-19T16:49:07Z,APP-06,ACME\\mgarcia,startup inventory,low,context
CAP-N-02428,2026-09-19T16:49:42Z,PATCH-01,ACME\\lchen,admin task review,medium,context
CAP-N-04121,2026-09-19T16:49:52Z,PATCH-01,SYSTEM,startup inventory,medium,context
CAP-N-03656,2026-09-19T16:49:58Z,HR-WS-22,SYSTEM,admin task review,medium,context
CAP-N-02411,2026-09-19T16:50:11Z,DC-01,SYSTEM,service inventory,low,context
CAP-N-03109,2026-09-19T16:50:17Z,ENG-WS-17,ACME\\svc_patch,startup inventory,low,context
CAP-N-07476,2026-09-19T16:51:06Z,ENG-WS-17,ACME\\lchen,service inventory,low,context
CAP-N-01665,2026-09-19T16:52:31Z,HR-WS-22,ACME\\mgarcia,admin task review,low,context
CAP-N-04134,2026-09-19T16:53:05Z,HR-WS-08,ACME\\lchen,service inventory,low,context
CAP-N-00973,2026-09-19T16:54:23Z,MGMT-01,ACME\\lchen,startup inventory,low,context
CAP-N-04240,2026-09-19T16:55:13Z,MGMT-01,SYSTEM,admin task review,low,context
CAP-N-05538,2026-09-19T16:56:36Z,PATCH-01,ACME\\jsmith,startup inventory,low,context
CAP-N-05235,2026-09-19T16:58:08Z,ENG-WS-17,SYSTEM,service inventory,low,context
CAP-N-05398,2026-09-19T17:00:07Z,APP-06,ACME\\mgarcia,startup inventory,low,context
CAP-N-06357,2026-09-19T17:00:13Z,FIN-WS-09,ACME\\mgarcia,startup inventory,low,context
CAP-N-00751,2026-09-19T17:00:19Z,DC-01,ACME\\jsmith,admin task review,low,context
CAP-N-05418,2026-09-19T17:00:59Z,ENG-WS-17,ACME\\lchen,service inventory,low,context
CAP-N-02759,2026-09-19T17:01:55Z,FIN-WS-09,ACME\\svc_patch,startup inventory,medium,context
CAP-N-08547,2026-09-19T17:02:05Z,ENG-WS-17,ACME\\mgarcia,admin task review,low,context
CAP-N-09751,2026-09-19T17:03:10Z,DC-01,ACME\\svc_patch,admin task review,medium,context
CAP-N-09440,2026-09-19T17:04:37Z,HR-WS-08,SYSTEM,admin task review,medium,context
CAP-N-08667,2026-09-19T17:04:46Z,FIN-WS-09,ACME\\jsmith,startup inventory,medium,context
CAP-N-09095,2026-09-19T17:04:46Z,APP-06,ACME\\mgarcia,admin task review,low,context
CAP-N-04470,2026-09-19T17:04:49Z,FIN-WS-09,ACME\\mgarcia,startup inventory,low,context
CAP-N-02269,2026-09-19T17:05:30Z,DC-01,ACME\\mgarcia,admin task review,low,context
CAP-N-04099,2026-09-19T17:05:52Z,MGMT-01,ACME\\mgarcia,admin task review,low,context
CAP-N-03197,2026-09-19T17:06:06Z,DC-01,ACME\\svc_patch,service inventory,low,context
CAP-N-07671,2026-09-19T17:06:08Z,HR-WS-08,SYSTEM,admin task review,low,context
CAP-N-03537,2026-09-19T17:06:53Z,FIN-WS-09,ACME\\svc_patch,service inventory,low,context
CAP-N-04045,2026-09-19T17:08:23Z,APP-06,ACME\\jsmith,startup inventory,medium,context
CAP-N-06182,2026-09-19T17:08:34Z,PATCH-01,SYSTEM,service inventory,low,context
CAP-N-05507,2026-09-19T17:09:12Z,ENG-WS-17,ACME\\svc_patch,service inventory,low,context
CAP-N-04793,2026-09-19T17:09:39Z,APP-06,ACME\\svc_patch,service inventory,low,context
CAP-N-03801,2026-09-19T17:10:16Z,FIN-WS-09,ACME\\svc_patch,startup inventory,medium,context
CAP-N-02518,2026-09-19T17:10:52Z,HR-WS-22,ACME\\jsmith,admin task review,medium,context
CAP-N-03773,2026-09-19T17:11:36Z,ENG-WS-17,ACME\\svc_patch,admin task review,low,context
CAP-N-04262,2026-09-19T17:11:40Z,MGMT-01,ACME\\lchen,admin task review,low,context
CAP-N-06227,2026-09-19T17:12:31Z,MGMT-01,ACME\\mgarcia,admin task review,low,context
CAP-N-00383,2026-09-19T17:13:12Z,DC-01,ACME\\mgarcia,admin task review,medium,context
CAP-N-06434,2026-09-19T17:13:58Z,DC-01,ACME\\mgarcia,startup inventory,medium,context
CAP-N-02225,2026-09-19T17:14:00Z,MGMT-01,SYSTEM,startup inventory,low,context
CAP-N-07506,2026-09-19T17:14:15Z,HR-WS-08,SYSTEM,service inventory,low,context
CAP-N-08786,2026-09-19T17:14:15Z,DC-01,SYSTEM,service inventory,medium,context
CAP-N-00592,2026-09-19T17:14:42Z,HR-WS-22,ACME\\jsmith,service inventory,low,context
CAP-N-04425,2026-09-19T17:14:42Z,DC-01,ACME\\jsmith,startup inventory,medium,context
CAP-N-02761,2026-09-19T17:15:04Z,FIN-WS-09,ACME\\mgarcia,admin task review,medium,context
CAP-N-04110,2026-09-19T17:15:33Z,FIN-WS-09,ACME\\lchen,service inventory,medium,context
CAP-N-09284,2026-09-19T17:16:04Z,HR-WS-08,ACME\\mgarcia,admin task review,medium,context
CAP-N-07345,2026-09-19T17:16:28Z,PATCH-01,ACME\\lchen,startup inventory,low,context
CAP-N-02911,2026-09-19T17:16:33Z,MGMT-01,ACME\\mgarcia,service inventory,medium,context
CAP-N-04008,2026-09-19T17:16:38Z,HR-WS-22,SYSTEM,admin task review,low,context
CAP-N-02123,2026-09-19T17:17:31Z,HR-WS-22,ACME\\mgarcia,startup inventory,medium,context
CAP-N-05497,2026-09-19T17:17:44Z,PATCH-01,ACME\\jsmith,startup inventory,medium,context
CAP-N-01083,2026-09-19T17:18:06Z,ENG-WS-17,SYSTEM,startup inventory,low,context
CAP-N-00797,2026-09-19T17:19:11Z,PATCH-01,SYSTEM,startup inventory,medium,context
CAP-N-04892,2026-09-19T17:19:23Z,HR-WS-22,ACME\\mgarcia,service inventory,medium,context
CAP-N-08123,2026-09-19T17:20:30Z,ENG-WS-17,ACME\\svc_patch,service inventory,low,context
CAP-N-02779,2026-09-19T17:21:14Z,ENG-WS-17,ACME\\svc_patch,service inventory,medium,context
CAP-N-03436,2026-09-19T17:21:29Z,HR-WS-22,ACME\\lchen,startup inventory,medium,context
CAP-N-05312,2026-09-19T17:21:50Z,MGMT-01,ACME\\lchen,admin task review,low,context
CAP-N-06965,2026-09-19T17:22:36Z,MGMT-01,ACME\\svc_patch,admin task review,medium,context
CAP-N-07114,2026-09-19T17:24:04Z,PATCH-01,ACME\\lchen,admin task review,low,context
CAP-N-04836,2026-09-19T17:25:50Z,ENG-WS-17,ACME\\svc_patch,service inventory,low,context
CAP-N-01499,2026-09-19T17:25:58Z,DC-01,ACME\\jsmith,admin task review,medium,context
CAP-N-01905,2026-09-19T17:26:58Z,APP-06,ACME\\mgarcia,service inventory,low,context
CAP-N-04735,2026-09-19T17:27:27Z,ENG-WS-17,ACME\\lchen,service inventory,medium,context
CAP-N-00881,2026-09-19T17:28:56Z,PATCH-01,SYSTEM,startup inventory,low,context
CAP-N-01614,2026-09-19T17:29:17Z,HR-WS-22,ACME\\lchen,service inventory,low,context
CAP-N-07972,2026-09-19T17:29:42Z,APP-06,ACME\\lchen,service inventory,low,context
CAP-N-07648,2026-09-19T17:29:53Z,HR-WS-22,ACME\\mgarcia,admin task review,low,context
CAP-N-05404,2026-09-19T17:30:01Z,HR-WS-08,ACME\\mgarcia,service inventory,medium,context
CAP-N-04211,2026-09-19T17:30:09Z,HR-WS-08,ACME\\svc_patch,service inventory,low,context
CAP-N-04263,2026-09-19T17:30:12Z,DC-01,ACME\\svc_patch,admin task review,medium,context
CAP-N-02221,2026-09-19T17:31:49Z,HR-WS-22,SYSTEM,startup inventory,low,context
CAP-N-02580,2026-09-19T17:32:05Z,ENG-WS-17,ACME\\lchen,startup inventory,low,context
CAP-N-01196,2026-09-19T17:33:20Z,HR-WS-08,ACME\\jsmith,admin task review,medium,context
CAP-N-02291,2026-09-19T17:33:23Z,FIN-WS-09,ACME\\mgarcia,service inventory,medium,context
CAP-N-08415,2026-09-19T17:33:47Z,HR-WS-22,SYSTEM,admin task review,low,context
CAP-N-09077,2026-09-19T17:34:00Z,DC-01,SYSTEM,service inventory,medium,context
CAP-N-02268,2026-09-19T17:34:05Z,HR-WS-08,ACME\\mgarcia,admin task review,low,context
CAP-N-09858,2026-09-19T17:35:10Z,FIN-WS-09,SYSTEM,startup inventory,low,context
CAP-N-02459,2026-09-19T17:35:33Z,MGMT-01,ACME\\mgarcia,service inventory,medium,context
CAP-N-00853,2026-09-19T17:35:47Z,HR-WS-08,ACME\\jsmith,startup inventory,medium,context
CAP-N-05989,2026-09-19T17:36:40Z,PATCH-01,SYSTEM,startup inventory,medium,context
CAP-N-07810,2026-09-19T17:37:02Z,FIN-WS-09,ACME\\jsmith,admin task review,low,context
CAP-N-00160,2026-09-19T17:37:20Z,DC-01,ACME\\mgarcia,admin task review,medium,context
CAP-N-02651,2026-09-19T17:37:26Z,FIN-WS-09,ACME\\svc_patch,service inventory,medium,context
CAP-N-03527,2026-09-19T17:38:07Z,MGMT-01,SYSTEM,service inventory,low,context
CAP-N-01596,2026-09-19T17:38:40Z,HR-WS-08,ACME\\jsmith,admin task review,low,context
CAP-N-02954,2026-09-19T17:38:40Z,HR-WS-08,SYSTEM,service inventory,low,context
CAP-N-06830,2026-09-19T17:40:32Z,APP-06,ACME\\jsmith,startup inventory,medium,context
CAP-N-03433,2026-09-19T17:41:23Z,FIN-WS-09,SYSTEM,service inventory,medium,context
CAP-N-01521,2026-09-19T17:41:48Z,HR-WS-08,ACME\\svc_patch,admin task review,low,context
CAP-N-05845,2026-09-19T17:42:01Z,FIN-WS-09,ACME\\jsmith,service inventory,medium,context
CAP-N-03926,2026-09-19T17:42:25Z,HR-WS-08,ACME\\mgarcia,service inventory,low,context
CAP-N-02267,2026-09-19T17:42:38Z,APP-06,SYSTEM,startup inventory,low,context
CAP-N-02524,2026-09-19T17:43:30Z,FIN-WS-09,ACME\\lchen,service inventory,low,context
CAP-N-01813,2026-09-19T17:43:45Z,DC-01,ACME\\lchen,admin task review,medium,context
CAP-N-01093,2026-09-19T17:44:32Z,ENG-WS-17,SYSTEM,service inventory,low,context
CAP-N-03192,2026-09-19T17:44:53Z,APP-06,ACME\\lchen,startup inventory,low,context
CAP-N-06952,2026-09-19T17:46:57Z,DC-01,ACME\\mgarcia,startup inventory,medium,context
CAP-N-09737,2026-09-19T17:47:32Z,DC-01,ACME\\svc_patch,startup inventory,medium,context
CAP-N-04553,2026-09-19T17:47:45Z,HR-WS-22,ACME\\jsmith,startup inventory,medium,context
CAP-N-06489,2026-09-19T17:48:55Z,HR-WS-08,ACME\\jsmith,startup inventory,low,context
CAP-N-05108,2026-09-19T17:50:04Z,HR-WS-08,ACME\\jsmith,service inventory,low,context
CAP-N-09625,2026-09-19T17:50:28Z,PATCH-01,SYSTEM,admin task review,medium,context
CAP-N-02315,2026-09-19T17:50:44Z,APP-06,ACME\\mgarcia,service inventory,low,context
CAP-N-05990,2026-09-19T17:50:45Z,PATCH-01,ACME\\svc_patch,admin task review,medium,context
CAP-N-01169,2026-09-19T17:52:06Z,APP-06,ACME\\jsmith,service inventory,low,context
CAP-N-00922,2026-09-19T17:52:55Z,ENG-WS-17,ACME\\mgarcia,admin task review,low,context
CAP-N-03780,2026-09-19T17:53:08Z,PATCH-01,SYSTEM,admin task review,medium,context
CAP-N-00070,2026-09-19T17:53:20Z,ENG-WS-17,ACME\\mgarcia,startup inventory,low,context
CAP-N-09586,2026-09-19T17:53:44Z,HR-WS-08,ACME\\lchen,admin task review,medium,context
CAP-N-06684,2026-09-19T17:54:45Z,APP-06,ACME\\jsmith,startup inventory,medium,context
CAP-N-04866,2026-09-19T17:55:02Z,HR-WS-22,ACME\\jsmith,startup inventory,low,context
CAP-N-00854,2026-09-19T17:55:10Z,HR-WS-08,SYSTEM,service inventory,low,context
CAP-N-07538,2026-09-19T17:55:42Z,APP-06,ACME\\svc_patch,admin task review,low,context
CAP-N-05100,2026-09-19T17:56:10Z,APP-06,ACME\\lchen,startup inventory,low,context
CAP-N-05850,2026-09-19T17:56:17Z,APP-06,ACME\\lchen,admin task review,low,context
CAP-N-00623,2026-09-19T17:57:37Z,MGMT-01,ACME\\lchen,admin task review,low,context
CAP-N-09534,2026-09-19T17:58:25Z,MGMT-01,ACME\\mgarcia,admin task review,low,context
CAP-N-08447,2026-09-19T17:58:30Z,APP-06,ACME\\mgarcia,startup inventory,medium,context
CAP-N-08652,2026-09-19T17:58:35Z,MGMT-01,SYSTEM,startup inventory,medium,context
CAP-N-06789,2026-09-19T17:58:44Z,HR-WS-08,ACME\\mgarcia,service inventory,medium,context
CAP-N-09620,2026-09-19T17:59:16Z,DC-01,ACME\\mgarcia,service inventory,low,context
