event_id,_time,host,user,action,file_path,sha256,source_process,source_process_id,signature_status,classification,note
FILE-00356,2026-08-04T22:30:11Z,FILE-01,ACME\svc_deploy,read,C:\Deploy\agent.msi,5118fd018d42c7875fdf04bf6e8cb78780d56e377265f94be3449c4232b7d846,powershell.exe,3436,signed,benign,routine file activity
FILE-00466,2026-08-04T22:37:40Z,DEPLOY-01,NT AUTHORITY\SYSTEM,modify,C:\Ops\logs.zip,9ea64f9c0af3a4a8443681ed15262fd54f29c56ef2d0bb6891396189c8569c91,powershell.exe,8293,not_applicable,benign,routine file activity
FILE-00914,2026-08-04T22:41:23Z,APP-API-02,NT AUTHORITY\SYSTEM,read,C:\ProgramData\Backup\state.db,575a597911e0a2ab81672a7b4a19c97614b8a901cc678fcc7ca1b0f07c0b64a6,powershell.exe,2447,not_applicable,benign,routine file activity
FILE-01242,2026-08-04T22:43:05Z,FILE-01,ACME\svc_backup,create,C:\Windows\Temp\agent.log,930aa58df2f90f8f1ddc537043dbd45c6dc2a891971699ffd1933317a9109db6,powershell.exe,4845,not_applicable,benign,routine file activity
FILE-01100,2026-08-04T22:44:18Z,ADMIN-WS-07,ACME\svc_deploy,modify,C:\Deploy\agent.msi,8f19befdfb20a97931d740269510284af231be456f34fd695302df480cc6cd6e,msiexec.exe,7081,signed,benign,routine file activity
FILE-00033,2026-08-04T22:47:20Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,modify,C:\Ops\logs.zip,6da0445ca8d69e1d59754e6638474ca9ceb50521f4552e29bcec5a9f14ee9de4,msiexec.exe,12660,not_applicable,benign,routine file activity
FILE-01371,2026-08-04T22:47:21Z,APP-API-02,NT AUTHORITY\SYSTEM,create,C:\Windows\Temp\agent.log,132bd77a78b334d5fb19ca30eed37d4a05a367d1fbe7915e8e84abe7547451b6,msiexec.exe,5315,not_applicable,benign,routine file activity
FILE-00615,2026-08-04T22:48:39Z,WEB-EDGE-01,ACME\admin.rpatel,read,C:\Ops\logs.zip,21d43f86469ca65389ffb46e3d5e9a62549e19f94a9b519510ec18ee38e5965d,backup-agent.exe,1097,not_applicable,benign,routine file activity
FILE-00237,2026-08-04T22:54:37Z,DEPLOY-01,ACME\admin.jlee,read,C:\Ops\logs.zip,4efdd25fd42c94aafe73b27e111d05f707f3c620c6e92ff6cdf14eccace57a71,backup-agent.exe,8434,not_applicable,benign,routine file activity
FILE-00927,2026-08-04T22:57:52Z,APP-API-02,NT AUTHORITY\SYSTEM,modify,C:\ProgramData\Backup\state.db,7dd1d1e10d3d4d1549c7e71bcb1ebf0b8c82aaabc7843443ad0b314bb5ecc7df,backup-agent.exe,1095,not_applicable,benign,routine file activity
FILE-00954,2026-08-04T23:07:17Z,ADMIN-WS-11,ACME\admin.rpatel,create,C:\Deploy\agent.msi,20a647dcda5d7de6c43558911f7caf50eb77c6de292712b8ca6a5db2ab57f0ea,powershell.exe,6987,signed,benign,routine file activity
FILE-01418,2026-08-04T23:11:59Z,FILE-01,ACME\admin.rpatel,read,C:\Deploy\agent.msi,eb4daba563f7aaefd08aa67c771ba3989f58eecb478bd3de955fd0c0751fdb47,powershell.exe,11936,signed,benign,routine file activity
FILE-00070,2026-08-04T23:13:24Z,WEB-EDGE-01,ACME\svc_deploy,modify,C:\Ops\logs.zip,2143e96ab29c19d8cb56e2f1dbd28f27249727679e640c9a808ba314849d9fe3,msiexec.exe,4427,not_applicable,benign,routine file activity
FILE-00589,2026-08-04T23:29:27Z,WEB-EDGE-01,ACME\svc_deploy,modify,C:\ProgramData\Backup\state.db,821a1af579a8f9177172a3ff3a3ec6e033133f71a755e90fe51740af411131c5,backup-agent.exe,9183,not_applicable,benign,routine file activity
FILE-00909,2026-08-04T23:32:24Z,ADMIN-WS-11,ACME\admin.rpatel,create,C:\Windows\Temp\agent.log,a4c21e4ae6c6e71879d9156bf0a765aa14b655f6d8eaf7e7d94592fb0e03d971,powershell.exe,14143,not_applicable,benign,routine file activity
FILE-00584,2026-08-04T23:33:14Z,ADMIN-WS-07,ACME\svc_deploy,read,C:\ProgramData\Backup\state.db,03d1ff12c4baef07f74341024e94fdd8aed48b1cd12ee4f4814416e68ece10dd,msiexec.exe,12317,not_applicable,benign,routine file activity
FILE-00564,2026-08-04T23:34:47Z,APP-API-02,ACME\svc_deploy,modify,C:\ProgramData\Backup\state.db,94d922dc96aa4f64be63698754ca30b8fe3c85bb33b93113f4f8d26803b0a6b0,powershell.exe,14476,not_applicable,benign,routine file activity
FILE-00806,2026-08-04T23:34:47Z,ADMIN-WS-07,ACME\admin.jlee,create,C:\Windows\Temp\agent.log,d829d8d220197a4c6940d3d9438315a8279edaf650a532b0d321c85fa1e20186,msiexec.exe,9041,not_applicable,benign,routine file activity
FILE-01082,2026-08-04T23:34:58Z,ADMIN-WS-11,ACME\svc_backup,create,C:\Windows\Temp\agent.log,edeb1fe48edd14a8dce60868e33e0949d1cbce54d16ae467e77c74ac9e7c86d3,powershell.exe,10242,not_applicable,benign,routine file activity
FILE-00552,2026-08-04T23:35:50Z,DEPLOY-01,ACME\svc_deploy,modify,C:\Windows\Temp\agent.log,b6239b6e31a33dfdb16d4dc9613d64bc942a4c0e8cab9fe68563ff777e3b6f29,powershell.exe,3632,not_applicable,benign,routine file activity
FILE-01291,2026-08-04T23:38:53Z,WEB-EDGE-01,ACME\svc_deploy,modify,C:\Deploy\agent.msi,9caee88501ee71e064ada59bd9cafc80de8709aa41b44916031f7cdce93d1eda,msiexec.exe,8877,signed,benign,routine file activity
FILE-01187,2026-08-04T23:45:28Z,ADMIN-WS-07,ACME\svc_backup,read,C:\ProgramData\Backup\state.db,7e798836a35e65db800e4cfb0ea5515e23ed4f313958c84bb4e38135ee288f09,powershell.exe,10209,not_applicable,benign,routine file activity
FILE-01459,2026-08-04T23:55:13Z,FILE-01,ACME\svc_deploy,modify,C:\Deploy\agent.msi,6d944bee10ebffd9e90df7860aba04274d2ebf55221dcc928e764c8b0014b83b,backup-agent.exe,11859,signed,benign,routine file activity
FILE-01347,2026-08-05T00:00:18Z,ADMIN-WS-07,ACME\svc_deploy,create,C:\ProgramData\Backup\state.db,2320497718808f171ce1ade8b70c179a0ccc990f448a0e3ffade24cb99a37b7f,powershell.exe,14497,not_applicable,benign,routine file activity
FILE-00873,2026-08-05T00:02:50Z,APP-API-02,NT AUTHORITY\SYSTEM,create,C:\Deploy\agent.msi,b7048147ec4b835766dcd6c41d29a56d21450746b83842b5e3c08c50a1f45b39,backup-agent.exe,7466,signed,benign,routine file activity
FILE-00434,2026-08-05T00:05:37Z,FILE-01,ACME\svc_deploy,modify,C:\Deploy\agent.msi,a2e14a01134f1e5c400b24a18dc81fa387f77292685ed069478c253bb82cc0c9,msiexec.exe,6327,signed,benign,routine file activity
FILE-01081,2026-08-05T00:16:37Z,DEPLOY-01,ACME\svc_backup,modify,C:\Windows\Temp\agent.log,e53148b9a1d0f1c79c9c422044cb0f51166af189aaaa1811380943d36ff6138e,backup-agent.exe,5434,not_applicable,benign,routine file activity
FILE-00694,2026-08-05T00:33:00Z,WEB-EDGE-01,ACME\svc_deploy,modify,C:\Ops\logs.zip,8fe813993d281a55059119f3ef896b4e0a464894c06958c5e47ba2a656da2bc3,powershell.exe,1674,not_applicable,benign,routine file activity
FILE-00375,2026-08-05T00:44:04Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,read,C:\Windows\Temp\agent.log,de147bb8faa8ef10284de650c08b7abfed6c856d0919a56a2ac6f5bcfa1b9593,powershell.exe,3422,not_applicable,benign,routine file activity
FILE-00431,2026-08-05T00:54:46Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,modify,C:\Deploy\agent.msi,a94f989bf00f9531d075acb519f8493bdab77d37a407d3adbc16cbebc9a9aed9,powershell.exe,1440,signed,benign,routine file activity
FILE-00242,2026-08-05T00:59:19Z,ADMIN-WS-11,ACME\admin.rpatel,read,C:\Ops\logs.zip,a59fd8c7db426ad878ef002afb1c89e119cff42f5cb3f13a2cc87116beb21e2d,backup-agent.exe,13440,not_applicable,benign,routine file activity
FILE-00215,2026-08-05T01:05:27Z,ADMIN-WS-11,ACME\admin.jlee,create,C:\ProgramData\Backup\state.db,be832265d98eedb0d0989e77c27bf173326ea6dde92ea552a13f9490a1d1a02b,backup-agent.exe,4075,not_applicable,benign,routine file activity
FILE-01158,2026-08-05T01:05:55Z,DEPLOY-01,NT AUTHORITY\SYSTEM,create,C:\ProgramData\Backup\state.db,f0491d13b18a797c9fd8afcf86d9aae8435b2ae9cf3b3f2f5cbd6875105cda8d,backup-agent.exe,10248,not_applicable,benign,routine file activity
FILE-00868,2026-08-05T01:17:46Z,APP-API-02,ACME\svc_backup,modify,C:\Ops\logs.zip,ffe98fd2e51a70cc9582b8ea7e6dc245920cf20bc0835555c6d2e87c51009db6,backup-agent.exe,9531,not_applicable,benign,routine file activity
FILE-01373,2026-08-05T01:25:23Z,VULN-SCAN-01,ACME\admin.jlee,read,C:\ProgramData\Backup\state.db,2c4d57df1defc16bbc6769c5f881e3918a5cb3cf3e774b311211cb8a7baed79c,msiexec.exe,13528,not_applicable,benign,routine file activity
FILE-00827,2026-08-05T01:28:32Z,FILE-01,ACME\admin.jlee,modify,C:\Deploy\agent.msi,7ab79ece0f2b19599f3786421cb79846d3db8c3073949077997e424d4b3c3b66,backup-agent.exe,2164,signed,benign,routine file activity
FILE-00474,2026-08-05T01:52:16Z,VULN-SCAN-01,ACME\svc_backup,create,C:\ProgramData\Backup\state.db,332bf4f06df8b78984fa321ab54140ecafb2a7bd7b6352e10bcc3b3f55cbb487,backup-agent.exe,11888,not_applicable,benign,routine file activity
FILE-00468,2026-08-05T02:09:14Z,ADMIN-WS-07,ACME\svc_deploy,modify,C:\ProgramData\Backup\state.db,94abe2544833922339d494be48d760d0c3b2131e683871ecdf21334cceb32700,backup-agent.exe,6914,not_applicable,benign,routine file activity
FILE-01008,2026-08-05T02:09:16Z,APP-API-02,ACME\svc_backup,read,C:\Ops\logs.zip,5c4337a156e8744da3713e43b3131719f7c3ab7ee4c5cc72be262e9898d1b70b,msiexec.exe,9354,not_applicable,benign,routine file activity
FILE-00775,2026-08-05T02:19:18Z,VULN-SCAN-01,ACME\svc_deploy,create,C:\Windows\Temp\agent.log,b917c1d0ebc386b4278e5341c95d1a0ac56909489f46a582388635e6551ca92c,backup-agent.exe,6704,not_applicable,benign,routine file activity
FILE-00066,2026-08-05T02:26:19Z,DEPLOY-01,ACME\admin.rpatel,read,C:\Deploy\agent.msi,67dfcf4ffd6e050e8cb46fc7a35c6617b9810ab8dff5629c09706e041aa9287b,msiexec.exe,10872,signed,benign,routine file activity
FILE-01389,2026-08-05T02:31:40Z,APP-API-02,NT AUTHORITY\SYSTEM,read,C:\Deploy\agent.msi,54c94fa05512b291ba0cebbca317bbe3655f45ff3cd99ba438798a3504da0142,msiexec.exe,3356,signed,benign,routine file activity
FILE-00502,2026-08-05T02:32:44Z,DEPLOY-01,ACME\admin.jlee,read,C:\Deploy\agent.msi,50474a6bf91f6845d969f9488ac5485c586dac4a8d8169d43b5f56c9bb835fdf,msiexec.exe,8367,signed,benign,routine file activity
FILE-01102,2026-08-05T02:33:05Z,DEPLOY-01,ACME\admin.jlee,create,C:\ProgramData\Backup\state.db,02655b4da7d9d056697fcdd2d6ba4739d0fda86e520c72f8d86f7608305be631,backup-agent.exe,14552,not_applicable,benign,routine file activity
FILE-00163,2026-08-05T02:34:59Z,ADMIN-WS-11,ACME\svc_backup,modify,C:\ProgramData\Backup\state.db,ab5e1ca3c6b7fb6d58d9aafe7be08e9ee692e1bb42c27187f1335ea99bb49f77,backup-agent.exe,8138,not_applicable,benign,routine file activity
FILE-00543,2026-08-05T02:57:26Z,ADMIN-WS-07,ACME\svc_deploy,create,C:\Windows\Temp\agent.log,f2c22de2b1ed1197c6d7111d7676757356a594a46e42c3fd3d1d1b8cc4b63768,backup-agent.exe,4022,not_applicable,benign,routine file activity
FILE-01394,2026-08-05T03:11:06Z,ADMIN-WS-11,ACME\admin.rpatel,read,C:\Deploy\agent.msi,2fc608155d470b125e68b2463dad7a162564b048ca04c49ad3be55d754cdd259,powershell.exe,2877,signed,benign,routine file activity
FILE-01190,2026-08-05T03:14:29Z,DEPLOY-01,NT AUTHORITY\SYSTEM,read,C:\Ops\logs.zip,f5210b7faf229882334418a6b36d56d2ae89526520e017002276cf6be2aca11d,powershell.exe,10053,not_applicable,benign,routine file activity
FILE-00698,2026-08-05T03:17:15Z,APP-API-02,ACME\admin.jlee,modify,C:\ProgramData\Backup\state.db,a2cf8b3f1dc5fe95f0bb1d7b51fa2b6ce015705f9b75f934079de49c5c407d16,backup-agent.exe,6646,not_applicable,benign,routine file activity
FILE-00848,2026-08-05T03:17:53Z,DEPLOY-01,ACME\admin.rpatel,read,C:\Deploy\agent.msi,1777c47731b588aedab7731f99078348788840c035582187d4c2a8d5446beef3,powershell.exe,11422,signed,benign,routine file activity
FILE-00037,2026-08-05T03:24:03Z,APP-API-02,ACME\svc_deploy,modify,C:\Ops\logs.zip,fb69eba2ea086b2a3b2b5ef89ef02a42bd73c421b7e3805e4777c4ce01ebeba3,powershell.exe,10123,not_applicable,benign,routine file activity
FILE-00065,2026-08-05T03:28:38Z,VULN-SCAN-01,ACME\svc_backup,read,C:\ProgramData\Backup\state.db,65ae6a153ca75f15aa847a3b9c982b930cd3d97428dd39168fa75f83223cf44b,powershell.exe,5296,not_applicable,benign,routine file activity
FILE-00734,2026-08-05T03:33:53Z,APP-API-02,ACME\admin.rpatel,create,C:\ProgramData\Backup\state.db,1b63d37f577455bfbab36681056a076ed3b61497fbe2f89299b096c9a134044f,msiexec.exe,14601,not_applicable,benign,routine file activity
FILE-00641,2026-08-05T03:46:49Z,WEB-EDGE-01,ACME\svc_backup,create,C:\Deploy\agent.msi,63b80aa61487653f839878f46a91f3f3725c6e49ea375a23a2663f5f31e3c14f,msiexec.exe,2082,signed,benign,routine file activity
FILE-00726,2026-08-05T03:50:13Z,DEPLOY-01,ACME\admin.jlee,modify,C:\Windows\Temp\agent.log,980949110e61cc952bad812a2cd3008da1c2be2c981d703b60324e9a12c35f1f,backup-agent.exe,13507,not_applicable,benign,routine file activity
FILE-01436,2026-08-05T03:52:57Z,FILE-01,ACME\admin.jlee,read,C:\ProgramData\Backup\state.db,0ec6ad74c8350aa0a3be2b33d9456e65eed8c73ead461461fa92fb712d6d2dab,msiexec.exe,5009,not_applicable,benign,routine file activity
FILE-00520,2026-08-05T03:59:41Z,DEPLOY-01,ACME\admin.rpatel,modify,C:\Deploy\agent.msi,deee5008b9e8dd32ee8ddcf6d9e27c4985c0bd96e60e19c31dd4c8023947c21c,msiexec.exe,14268,signed,benign,routine file activity
FILE-00100,2026-08-05T04:06:43Z,FILE-01,ACME\svc_backup,modify,C:\Windows\Temp\agent.log,ecee66e97b42b69ce66292cc170daf700b504fb89873c7da926e6ec91f70e183,msiexec.exe,14053,not_applicable,benign,routine file activity
FILE-01063,2026-08-05T04:18:01Z,ADMIN-WS-11,ACME\svc_deploy,create,C:\ProgramData\Backup\state.db,5e2c37e2943a3f686cf83ecd32e2f2aa80ef052eede432da7e294391199ff79e,powershell.exe,2953,not_applicable,benign,routine file activity
FILE-01356,2026-08-05T04:20:26Z,ADMIN-WS-07,ACME\svc_backup,modify,C:\Deploy\agent.msi,202d65006338eb11c7830ee70cc01da8f9b34b600dd6fcb00b8296de8a1b9cd7,msiexec.exe,2688,signed,benign,routine file activity
FILE-00284,2026-08-05T04:36:17Z,DEPLOY-01,ACME\svc_deploy,read,C:\Ops\logs.zip,a812617c97b32914a8b78b3dd160cb152c2dfd1418496e82da5a72004c71c72e,backup-agent.exe,5187,not_applicable,benign,routine file activity
FILE-00147,2026-08-05T04:38:42Z,APP-API-02,NT AUTHORITY\SYSTEM,modify,C:\Deploy\agent.msi,376c47ae155bf622f60dfc479135342fa67a31ffad9218ce0b6005f9f49e125f,powershell.exe,10029,signed,benign,routine file activity
FILE-00895,2026-08-05T04:54:10Z,DEPLOY-01,ACME\admin.jlee,create,C:\ProgramData\Backup\state.db,934677cb7f31596d2d0208fce130e8565d102339046b49c03732d584214dd338,powershell.exe,10833,not_applicable,benign,routine file activity
FILE-01039,2026-08-05T05:10:44Z,FILE-01,ACME\svc_backup,create,C:\Windows\Temp\agent.log,2e45c8f244290d82d8059d3d73112b311748b0912574960f3118d1d7156d10ff,msiexec.exe,1414,not_applicable,benign,routine file activity
FILE-00684,2026-08-05T05:13:59Z,APP-API-02,ACME\admin.rpatel,create,C:\Windows\Temp\agent.log,b0923846846b6860176d214c2723c1ff7b6f12c1d715e206c8e6e2846a4857f9,msiexec.exe,3068,not_applicable,benign,routine file activity
FILE-01254,2026-08-05T05:17:08Z,VULN-SCAN-01,ACME\svc_deploy,create,C:\Deploy\agent.msi,264ea5ce0a7cbe89c6a59ee8393253e21af6601bb10a2aeb9d59bcbcddcf1500,msiexec.exe,6013,signed,benign,routine file activity
FILE-01236,2026-08-05T05:17:24Z,FILE-01,ACME\admin.rpatel,modify,C:\Windows\Temp\agent.log,14b62a5824a54ba69a13d7e9581415583b6a2c56d25cc66f952c9267b450e016,backup-agent.exe,6180,not_applicable,benign,routine file activity
FILE-00055,2026-08-05T05:20:53Z,ADMIN-WS-11,ACME\svc_backup,modify,C:\Ops\logs.zip,09e18ee9e79d9130b223e8f825e7ddc350794bbc38b881f6fae8309e7980c1ff,powershell.exe,3239,not_applicable,benign,routine file activity
FILE-00250,2026-08-05T05:25:50Z,ADMIN-WS-11,ACME\svc_backup,create,C:\Deploy\agent.msi,c18270bdd56351baf737e8d33e513043926b15067f34121bb3649cc3df4b06b2,backup-agent.exe,13719,signed,benign,routine file activity
FILE-00975,2026-08-05T05:34:51Z,DEPLOY-01,ACME\svc_deploy,modify,C:\ProgramData\Backup\state.db,f3920d394fced25f21d95e298be2f3078a3f6f32b61e1e3f05a240d78d580e38,powershell.exe,4555,not_applicable,benign,routine file activity
FILE-00881,2026-08-05T05:35:42Z,APP-API-02,ACME\admin.rpatel,read,C:\Windows\Temp\agent.log,f3b894b1e0156b83359c5efcf0a9a8a4106eb91ac5852810da6461d402f333cc,powershell.exe,4818,not_applicable,benign,routine file activity
FILE-00025,2026-08-05T05:41:35Z,DEPLOY-01,ACME\admin.jlee,create,C:\Deploy\agent.msi,4d5ed130e1ec8c32112472eb5228920e2beba409a92315ee773cf0216009475a,powershell.exe,11007,signed,benign,routine file activity
FILE-00062,2026-08-05T05:44:27Z,ADMIN-WS-11,ACME\svc_backup,create,C:\Ops\logs.zip,17ce2fae4dbb9dcc8da0c71f895226a5f4a485aae4b7d239eaf1492d50484b3f,msiexec.exe,5724,not_applicable,benign,routine file activity
FILE-01141,2026-08-05T05:49:00Z,VULN-SCAN-01,ACME\svc_backup,modify,C:\Windows\Temp\agent.log,aedda1aa718342c492f8b8f5d82630be412fe146f17ac3bd15205249da6ee0ab,powershell.exe,1727,not_applicable,benign,routine file activity
FILE-00928,2026-08-05T05:50:57Z,APP-API-02,ACME\svc_deploy,create,C:\Ops\logs.zip,fc9d0fcc5ad9a70f744f46b565a0483d9b7b6dd8c8ef61767e7646863a0a2d0e,msiexec.exe,8334,not_applicable,benign,routine file activity
FILE-01372,2026-08-05T05:51:41Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,create,C:\Ops\logs.zip,b8007ccdeb549280e87c8d3218c74e507e16c61e1a95c1cf9a56c4506d0f3a5c,powershell.exe,11251,not_applicable,benign,routine file activity
FILE-00202,2026-08-05T05:54:05Z,ADMIN-WS-07,ACME\svc_backup,create,C:\ProgramData\Backup\state.db,cecee844720725dc9ca9c23fbb8779e89b72bbbb3aed507da3feff13aa0ce6a4,backup-agent.exe,2244,not_applicable,benign,routine file activity
FILE-00930,2026-08-05T05:55:46Z,APP-API-02,NT AUTHORITY\SYSTEM,modify,C:\ProgramData\Backup\state.db,18e9d1eb3215f84abab1587922e55e7aab7e934b257d77dfdb890af38166b97e,backup-agent.exe,8899,not_applicable,benign,routine file activity
FILE-01470,2026-08-05T05:57:43Z,ADMIN-WS-07,ACME\svc_backup,create,C:\Ops\logs.zip,6cbf0e6e11f9a876ff4a5290edbc5b0383c03894c28d0d7dfd7cf68ae5570f40,backup-agent.exe,2384,not_applicable,benign,routine file activity
FILE-01494,2026-08-05T06:06:31Z,VULN-SCAN-01,ACME\admin.rpatel,read,C:\Windows\Temp\agent.log,2221e8da01f40e2998ec89d105eaa3020e165d195ef55481704ce5f4d127ce0d,powershell.exe,12109,not_applicable,benign,routine file activity
FILE-00603,2026-08-05T06:07:45Z,FILE-01,NT AUTHORITY\SYSTEM,read,C:\ProgramData\Backup\state.db,4b8809032a7435bea70e91cfd7dfff7275b921b40d9cfce75871b6ba2daa2683,backup-agent.exe,14684,not_applicable,benign,routine file activity
FILE-01377,2026-08-05T06:21:39Z,ADMIN-WS-11,ACME\svc_backup,read,C:\Ops\logs.zip,fb3d483e47165a02847d63ff2ad500e119733b4a77731839aee2099adf30d1ac,powershell.exe,1498,not_applicable,benign,routine file activity
FILE-00315,2026-08-05T06:24:49Z,WEB-EDGE-01,ACME\svc_deploy,modify,C:\Deploy\agent.msi,fd4f9b756b95ab98331056be0fee6dbbe75dc8c917b19b8f5f6413452cf46ead,msiexec.exe,3483,signed,benign,routine file activity
FILE-00624,2026-08-05T06:40:39Z,DEPLOY-01,NT AUTHORITY\SYSTEM,read,C:\Ops\logs.zip,f5793debabc0dd0e294faa5ee5b1b746c3666241c39de973fadeae85b7a112ce,msiexec.exe,3334,not_applicable,benign,routine file activity
FILE-00725,2026-08-05T06:41:58Z,DEPLOY-01,ACME\admin.rpatel,create,C:\ProgramData\Backup\state.db,82541915daea74ace1219d05cb84b151da5995f6a37f5255f498e6c26a46a4a7,backup-agent.exe,11871,not_applicable,benign,routine file activity
FILE-01421,2026-08-05T07:01:04Z,FILE-01,ACME\svc_backup,create,C:\Windows\Temp\agent.log,c255e2bf27dbd97635e8481548f1af647ecb7eea5cc3c865da309fbfee96e92b,backup-agent.exe,14106,not_applicable,benign,routine file activity
FILE-00200,2026-08-05T07:07:45Z,WEB-EDGE-01,ACME\admin.rpatel,modify,C:\Deploy\agent.msi,d255f25d7af373caf28b4ef0df80d764d1959855761562c592b369b30633db62,powershell.exe,4389,signed,benign,routine file activity
FILE-00362,2026-08-05T07:15:37Z,ADMIN-WS-07,ACME\admin.jlee,modify,C:\Deploy\agent.msi,9a5871ca35bfc85956c4757171d3d2fe85e2a959b1c1b124a1cfc2e7d3048803,backup-agent.exe,7516,signed,benign,routine file activity
FILE-01376,2026-08-05T07:31:26Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,create,C:\Ops\logs.zip,fecfbd4638cf48754686d724a97d9a95903a83f119adcfed97d23b27b593f1a9,msiexec.exe,8964,not_applicable,benign,routine file activity
FILE-00123,2026-08-05T08:02:24Z,ADMIN-WS-07,ACME\admin.rpatel,read,C:\Deploy\agent.msi,35a0dcf7e71e72ea04627aa216dbf259ae22e1a7736d8945d8278c53ef7886c3,msiexec.exe,12677,signed,benign,routine file activity
FILE-00783,2026-08-05T08:13:18Z,FILE-01,ACME\admin.jlee,create,C:\Windows\Temp\agent.log,108206676b98e419f74da50f4e7a2756861d7de346abc376b8adfb828a444513,powershell.exe,10002,not_applicable,benign,routine file activity
FILE-00290,2026-08-05T08:21:59Z,DEPLOY-01,ACME\admin.jlee,modify,C:\ProgramData\Backup\state.db,24b4f1945e7ba8eb08fdfd401089f789b96cb4f2c39fc68f6ea9abcb69db077e,msiexec.exe,2141,not_applicable,benign,routine file activity
FILE-00964,2026-08-05T08:34:59Z,ADMIN-WS-11,ACME\admin.rpatel,modify,C:\Deploy\agent.msi,91e99e5a85b3754bd9e216a29b9ee76328981e0af13dae16670f7f62da5bab0e,powershell.exe,3064,signed,benign,routine file activity
FILE-00345,2026-08-05T08:39:44Z,APP-API-02,ACME\svc_deploy,modify,C:\Ops\logs.zip,382a4c3dca194bbf681d94b3cfa34eb3c6729026b6c05eb007436c42b5371186,msiexec.exe,5640,not_applicable,benign,routine file activity
FILE-00264,2026-08-05T08:43:23Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,read,C:\Ops\logs.zip,59c10230256d07d69d3fc214527b7a0a8114c178588f5de9c707ba62e771a67b,powershell.exe,4058,not_applicable,benign,routine file activity
FILE-01357,2026-08-05T08:49:59Z,APP-API-02,NT AUTHORITY\SYSTEM,read,C:\ProgramData\Backup\state.db,5d8997667db6de62efee47117650c6c10a15fc34df75a5b8076544942f56c347,msiexec.exe,2264,not_applicable,benign,routine file activity
FILE-00393,2026-08-05T08:55:05Z,APP-API-02,ACME\svc_backup,modify,C:\Ops\logs.zip,c14bc3426f263a1d8962cd6e6ebc8f27400c3a5ee31c093de0b274573b763016,backup-agent.exe,7207,not_applicable,benign,routine file activity
FILE-00945,2026-08-05T08:55:55Z,APP-API-02,ACME\admin.jlee,modify,C:\Ops\logs.zip,e10b28a0a6d396eb86a195c746cdde790ad3da385dd86efd02ced57a7bb43f01,backup-agent.exe,12466,not_applicable,benign,routine file activity
FILE-00959,2026-08-05T08:57:04Z,VULN-SCAN-01,ACME\svc_deploy,create,C:\ProgramData\Backup\state.db,29b74aced8a5b8b355ee300508d1338f6d1dcc2fdec787117d3e4213e8d64f93,powershell.exe,2897,not_applicable,benign,routine file activity
