event_id,_time,host,user,process_name,process_id,query,answer,result,classification,note
DNS-00073,2026-08-05T06:58:52Z,APP-API-02,ACME\svc_backup,powershell.exe,9042,packages.microsoft.com,198.51.100.157,success,benign,routine resolution
DNS-00545,2026-08-05T07:05:30Z,DEPLOY-01,NT AUTHORITY\SYSTEM,backup-agent.exe,6920,backup.internal,198.51.100.125,success,benign,routine resolution
DNS-00875,2026-08-05T07:08:32Z,ADMIN-WS-07,ACME\svc_backup,chrome.exe,13476,download.sysinternals.com,198.51.100.123,success,benign,routine resolution
DNS-00646,2026-08-05T07:09:04Z,FILE-01,ACME\admin.jlee,powershell.exe,8859,packages.microsoft.com,198.51.100.41,success,benign,routine resolution
DNS-00698,2026-08-05T07:23:07Z,ADMIN-WS-11,ACME\admin.rpatel,chrome.exe,6370,updates.vendor.example,198.51.100.216,success,benign,routine resolution
DNS-01022,2026-08-05T07:27:25Z,WEB-EDGE-01,ACME\admin.rpatel,backup-agent.exe,9218,packages.microsoft.com,198.51.100.33,success,benign,routine resolution
DNS-01163,2026-08-05T07:34:54Z,WEB-EDGE-01,ACME\svc_backup,backup-agent.exe,7089,packages.microsoft.com,198.51.100.6,success,benign,routine resolution
DNS-00074,2026-08-05T08:01:50Z,DEPLOY-01,ACME\svc_backup,powershell.exe,13234,download.sysinternals.com,198.51.100.207,success,benign,routine resolution
DNS-00981,2026-08-05T08:12:41Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,powershell.exe,3497,download.sysinternals.com,198.51.100.226,success,benign,routine resolution
DNS-01043,2026-08-05T08:21:48Z,DEPLOY-01,NT AUTHORITY\SYSTEM,powershell.exe,2933,backup.internal,198.51.100.93,success,benign,routine resolution
DNS-00214,2026-08-05T08:36:29Z,WEB-EDGE-01,ACME\admin.rpatel,chrome.exe,14014,packages.microsoft.com,198.51.100.190,success,benign,routine resolution
DNS-01000,2026-08-05T08:38:10Z,VULN-SCAN-01,ACME\svc_backup,chrome.exe,2836,download.sysinternals.com,198.51.100.37,success,benign,routine resolution
DNS-01158,2026-08-05T08:48:16Z,ADMIN-WS-11,ACME\svc_deploy,backup-agent.exe,5980,repo.internal,198.51.100.138,success,benign,routine resolution
DNS-00230,2026-08-05T08:56:45Z,VULN-SCAN-01,ACME\svc_deploy,chrome.exe,2361,updates.vendor.example,198.51.100.142,success,benign,routine resolution
DNS-00477,2026-08-05T08:59:20Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,powershell.exe,4742,backup.internal,198.51.100.180,success,benign,routine resolution
DNS-01160,2026-08-05T09:04:12Z,ADMIN-WS-11,ACME\svc_backup,chrome.exe,13935,packages.microsoft.com,198.51.100.192,success,benign,routine resolution
DNS-00598,2026-08-05T09:08:05Z,APP-API-02,ACME\admin.jlee,backup-agent.exe,1854,backup.internal,198.51.100.240,success,benign,routine resolution
DNS-00725,2026-08-05T09:09:44Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,backup-agent.exe,5454,updates.vendor.example,198.51.100.153,success,benign,routine resolution
DNS-00943,2026-08-05T09:13:12Z,ADMIN-WS-07,ACME\svc_deploy,powershell.exe,6649,backup.internal,198.51.100.132,success,benign,routine resolution
DNS-00864,2026-08-05T09:19:14Z,WEB-EDGE-01,ACME\svc_deploy,chrome.exe,7092,updates.vendor.example,198.51.100.197,success,benign,routine resolution
DNS-01280,2026-08-05T09:22:35Z,DEPLOY-01,ACME\admin.rpatel,powershell.exe,9766,backup.internal,198.51.100.139,success,benign,routine resolution
DNS-01015,2026-08-05T09:33:29Z,VULN-SCAN-01,ACME\svc_deploy,chrome.exe,12683,backup.internal,198.51.100.138,success,benign,routine resolution
DNS-01230,2026-08-05T09:39:09Z,APP-API-02,NT AUTHORITY\SYSTEM,powershell.exe,7281,backup.internal,198.51.100.94,success,benign,routine resolution
DNS-01207,2026-08-05T09:55:48Z,DEPLOY-01,ACME\admin.rpatel,powershell.exe,1736,repo.internal,198.51.100.223,success,benign,routine resolution
DNS-00439,2026-08-05T09:56:59Z,DEPLOY-01,ACME\svc_deploy,chrome.exe,9602,packages.microsoft.com,198.51.100.5,success,benign,routine resolution
DNS-00088,2026-08-05T10:02:53Z,VULN-SCAN-01,ACME\svc_backup,chrome.exe,4602,backup.internal,198.51.100.196,success,benign,routine resolution
DNS-01378,2026-08-05T10:10:29Z,ADMIN-WS-07,ACME\admin.rpatel,backup-agent.exe,13525,backup.internal,198.51.100.121,success,benign,routine resolution
DNS-00454,2026-08-05T10:18:25Z,APP-API-02,ACME\admin.jlee,chrome.exe,1550,updates.vendor.example,198.51.100.147,success,benign,routine resolution
DNS-00008,2026-08-05T10:23:31Z,FILE-01,ACME\admin.jlee,powershell.exe,9524,download.sysinternals.com,198.51.100.166,success,benign,routine resolution
DNS-00037,2026-08-05T10:35:16Z,ADMIN-WS-11,ACME\svc_deploy,backup-agent.exe,4058,download.sysinternals.com,198.51.100.67,success,benign,routine resolution
DNS-01056,2026-08-05T10:42:58Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,chrome.exe,14097,repo.internal,198.51.100.170,success,benign,routine resolution
DNS-01147,2026-08-05T10:43:20Z,APP-API-02,NT AUTHORITY\SYSTEM,chrome.exe,1611,download.sysinternals.com,198.51.100.219,success,benign,routine resolution
DNS-00210,2026-08-05T10:59:32Z,ADMIN-WS-07,ACME\admin.rpatel,backup-agent.exe,4916,repo.internal,198.51.100.165,success,benign,routine resolution
DNS-01010,2026-08-05T11:01:25Z,ADMIN-WS-07,ACME\admin.rpatel,backup-agent.exe,11133,packages.microsoft.com,198.51.100.4,success,benign,routine resolution
DNS-00888,2026-08-05T11:09:39Z,FILE-01,ACME\svc_backup,chrome.exe,14446,repo.internal,198.51.100.91,success,benign,routine resolution
DNS-01181,2026-08-05T11:13:51Z,WEB-EDGE-01,ACME\svc_deploy,chrome.exe,10896,updates.vendor.example,198.51.100.149,success,benign,routine resolution
DNS-01085,2026-08-05T11:14:04Z,DEPLOY-01,ACME\svc_backup,chrome.exe,3530,download.sysinternals.com,198.51.100.71,success,benign,routine resolution
DNS-01255,2026-08-05T11:24:23Z,WEB-EDGE-01,ACME\svc_backup,backup-agent.exe,14727,updates.vendor.example,198.51.100.183,success,benign,routine resolution
DNS-01003,2026-08-05T11:28:15Z,ADMIN-WS-11,ACME\svc_backup,chrome.exe,3066,repo.internal,198.51.100.74,success,benign,routine resolution
DNS-01049,2026-08-05T11:32:30Z,APP-API-02,NT AUTHORITY\SYSTEM,chrome.exe,4436,packages.microsoft.com,198.51.100.57,success,benign,routine resolution
DNS-00679,2026-08-05T11:33:23Z,ADMIN-WS-11,ACME\admin.rpatel,backup-agent.exe,7758,repo.internal,198.51.100.160,success,benign,routine resolution
DNS-00298,2026-08-05T11:51:38Z,ADMIN-WS-07,ACME\svc_deploy,powershell.exe,14074,packages.microsoft.com,198.51.100.30,success,benign,routine resolution
DNS-00377,2026-08-05T12:16:49Z,APP-API-02,ACME\admin.rpatel,chrome.exe,4717,repo.internal,198.51.100.211,success,benign,routine resolution
DNS-00869,2026-08-05T12:16:59Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,backup-agent.exe,3803,packages.microsoft.com,198.51.100.190,success,benign,routine resolution
DNS-00211,2026-08-05T12:24:14Z,ADMIN-WS-07,ACME\svc_deploy,backup-agent.exe,12585,backup.internal,198.51.100.35,success,benign,routine resolution
DNS-01216,2026-08-05T12:25:51Z,FILE-01,ACME\admin.rpatel,backup-agent.exe,7920,repo.internal,198.51.100.113,success,benign,routine resolution
DNS-00486,2026-08-05T12:34:01Z,VULN-SCAN-01,ACME\admin.jlee,chrome.exe,6078,backup.internal,198.51.100.223,success,benign,routine resolution
DNS-00955,2026-08-05T12:42:39Z,WEB-EDGE-01,ACME\admin.rpatel,chrome.exe,14337,packages.microsoft.com,198.51.100.191,success,benign,routine resolution
DNS-00724,2026-08-05T12:58:34Z,VULN-SCAN-01,ACME\admin.jlee,chrome.exe,14846,download.sysinternals.com,198.51.100.222,success,benign,routine resolution
DNS-00857,2026-08-05T13:16:17Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,powershell.exe,1695,packages.microsoft.com,198.51.100.232,success,benign,routine resolution
DNS-00036,2026-08-05T13:18:44Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,backup-agent.exe,4749,download.sysinternals.com,198.51.100.114,success,benign,routine resolution
DNS-00092,2026-08-05T13:23:35Z,VULN-SCAN-01,ACME\svc_backup,chrome.exe,1853,updates.vendor.example,198.51.100.120,success,benign,routine resolution
DNS-00047,2026-08-05T13:27:18Z,DEPLOY-01,ACME\admin.jlee,powershell.exe,14783,packages.microsoft.com,198.51.100.231,success,benign,routine resolution
DNS-01123,2026-08-05T13:34:08Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,backup-agent.exe,2503,repo.internal,198.51.100.194,success,benign,routine resolution
DNS-00948,2026-08-05T13:42:20Z,FILE-01,NT AUTHORITY\SYSTEM,backup-agent.exe,4404,packages.microsoft.com,198.51.100.97,success,benign,routine resolution
DNS-00851,2026-08-05T13:48:51Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,powershell.exe,2168,updates.vendor.example,198.51.100.115,success,benign,routine resolution
DNS-00497,2026-08-05T13:51:42Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,chrome.exe,13728,download.sysinternals.com,198.51.100.139,success,benign,routine resolution
DNS-01095,2026-08-05T13:52:52Z,ADMIN-WS-11,ACME\svc_deploy,powershell.exe,11211,download.sysinternals.com,198.51.100.26,success,benign,routine resolution
DNS-00345,2026-08-05T14:06:29Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,chrome.exe,11896,download.sysinternals.com,198.51.100.149,success,benign,routine resolution
DNS-00793,2026-08-05T14:16:45Z,ADMIN-WS-11,ACME\svc_deploy,powershell.exe,2471,repo.internal,198.51.100.35,success,benign,routine resolution
DNS-01219,2026-08-05T14:18:19Z,DEPLOY-01,ACME\admin.jlee,powershell.exe,2273,updates.vendor.example,198.51.100.117,success,benign,routine resolution
DNS-00371,2026-08-05T14:26:27Z,WEB-EDGE-01,ACME\svc_deploy,backup-agent.exe,6171,packages.microsoft.com,198.51.100.96,success,benign,routine resolution
DNS-00201,2026-08-05T14:28:50Z,ADMIN-WS-11,ACME\admin.jlee,chrome.exe,12844,repo.internal,198.51.100.232,success,benign,routine resolution
DNS-00178,2026-08-05T14:42:49Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,chrome.exe,8498,backup.internal,198.51.100.143,success,benign,routine resolution
DNS-00515,2026-08-05T14:43:51Z,FILE-01,ACME\admin.jlee,chrome.exe,14452,repo.internal,198.51.100.205,success,benign,routine resolution
DNS-01173,2026-08-05T14:49:50Z,DEPLOY-01,NT AUTHORITY\SYSTEM,chrome.exe,13822,updates.vendor.example,198.51.100.162,success,benign,routine resolution
DNS-00866,2026-08-05T14:51:51Z,ADMIN-WS-11,ACME\admin.jlee,chrome.exe,13567,repo.internal,198.51.100.204,success,benign,routine resolution
DNS-00306,2026-08-05T14:57:31Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,backup-agent.exe,6239,backup.internal,198.51.100.39,success,benign,routine resolution
DNS-01348,2026-08-05T15:02:51Z,APP-API-02,ACME\svc_backup,chrome.exe,2779,backup.internal,198.51.100.227,success,benign,routine resolution
DNS-00748,2026-08-05T15:11:35Z,APP-API-02,ACME\admin.jlee,chrome.exe,13613,download.sysinternals.com,198.51.100.237,success,benign,routine resolution
DNS-01408,2026-08-05T15:12:02Z,FILE-01,ACME\admin.rpatel,powershell.exe,10956,repo.internal,198.51.100.239,success,benign,routine resolution
DNS-00556,2026-08-05T15:13:33Z,FILE-01,ACME\admin.jlee,chrome.exe,7514,packages.microsoft.com,198.51.100.127,success,benign,routine resolution
DNS-00152,2026-08-05T15:15:39Z,VULN-SCAN-01,ACME\svc_backup,powershell.exe,13463,download.sysinternals.com,198.51.100.129,success,benign,routine resolution
DNS-00801,2026-08-05T15:27:41Z,DEPLOY-01,ACME\svc_deploy,chrome.exe,3943,backup.internal,198.51.100.109,success,benign,routine resolution
DNS-00593,2026-08-05T15:31:13Z,WEB-EDGE-01,ACME\svc_deploy,backup-agent.exe,4133,packages.microsoft.com,198.51.100.198,success,benign,routine resolution
DNS-01420,2026-08-05T15:38:27Z,WEB-EDGE-01,ACME\svc_deploy,backup-agent.exe,11922,backup.internal,198.51.100.159,success,benign,routine resolution
DNS-00403,2026-08-05T15:38:56Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,chrome.exe,2169,repo.internal,198.51.100.104,success,benign,routine resolution
DNS-01446,2026-08-05T15:43:55Z,DEPLOY-01,ACME\svc_backup,backup-agent.exe,6286,updates.vendor.example,198.51.100.238,success,benign,routine resolution
DNS-01072,2026-08-05T15:53:12Z,FILE-01,NT AUTHORITY\SYSTEM,chrome.exe,1252,updates.vendor.example,198.51.100.71,success,benign,routine resolution
DNS-01097,2026-08-05T15:56:56Z,ADMIN-WS-11,ACME\admin.jlee,backup-agent.exe,12951,packages.microsoft.com,198.51.100.206,success,benign,routine resolution
DNS-00842,2026-08-05T15:58:46Z,VULN-SCAN-01,ACME\svc_deploy,powershell.exe,2154,download.sysinternals.com,198.51.100.189,success,benign,routine resolution
DNS-00944,2026-08-05T16:03:06Z,FILE-01,ACME\svc_backup,powershell.exe,11999,packages.microsoft.com,198.51.100.142,success,benign,routine resolution
DNS-00015,2026-08-05T16:23:31Z,DEPLOY-01,ACME\admin.jlee,powershell.exe,7314,updates.vendor.example,198.51.100.75,success,benign,routine resolution
DNS-00103,2026-08-05T16:25:08Z,WEB-EDGE-01,ACME\admin.jlee,powershell.exe,12355,updates.vendor.example,198.51.100.221,success,benign,routine resolution
DNS-01088,2026-08-05T16:26:33Z,VULN-SCAN-01,ACME\admin.rpatel,backup-agent.exe,6873,download.sysinternals.com,198.51.100.174,success,benign,routine resolution
DNS-00536,2026-08-05T16:30:35Z,ADMIN-WS-11,ACME\admin.rpatel,backup-agent.exe,6409,backup.internal,198.51.100.57,success,benign,routine resolution
DNS-00150,2026-08-05T16:30:46Z,FILE-01,ACME\admin.rpatel,chrome.exe,5778,updates.vendor.example,198.51.100.58,success,benign,routine resolution
DNS-00804,2026-08-05T16:32:49Z,APP-API-02,ACME\admin.jlee,chrome.exe,8930,packages.microsoft.com,198.51.100.216,success,benign,routine resolution
DNS-01060,2026-08-05T16:36:33Z,DEPLOY-01,ACME\svc_deploy,backup-agent.exe,10173,updates.vendor.example,198.51.100.81,success,benign,routine resolution
DNS-00221,2026-08-05T16:51:03Z,APP-API-02,NT AUTHORITY\SYSTEM,backup-agent.exe,10496,backup.internal,198.51.100.188,success,benign,routine resolution
DNS-00732,2026-08-05T16:55:53Z,VULN-SCAN-01,ACME\svc_backup,chrome.exe,1022,updates.vendor.example,198.51.100.92,success,benign,routine resolution
DNS-00667,2026-08-05T16:56:23Z,WEB-EDGE-01,ACME\admin.jlee,backup-agent.exe,5788,download.sysinternals.com,198.51.100.69,success,benign,routine resolution
DNS-00199,2026-08-05T17:27:54Z,ADMIN-WS-07,ACME\svc_deploy,chrome.exe,9862,packages.microsoft.com,198.51.100.42,success,benign,routine resolution
DNS-01334,2026-08-05T17:37:37Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,backup-agent.exe,1586,updates.vendor.example,198.51.100.218,success,benign,routine resolution
DNS-00238,2026-08-05T17:48:21Z,FILE-01,NT AUTHORITY\SYSTEM,backup-agent.exe,13652,updates.vendor.example,198.51.100.21,success,benign,routine resolution
DNS-00685,2026-08-05T17:52:04Z,ADMIN-WS-07,ACME\svc_backup,powershell.exe,7873,updates.vendor.example,198.51.100.88,success,benign,routine resolution
DNS-00701,2026-08-05T17:56:44Z,APP-API-02,ACME\admin.jlee,backup-agent.exe,10169,packages.microsoft.com,198.51.100.164,success,benign,routine resolution
DNS-00018,2026-08-05T17:59:30Z,APP-API-02,ACME\svc_backup,backup-agent.exe,4117,updates.vendor.example,198.51.100.2,success,benign,routine resolution
DNS-00919,2026-08-05T18:06:02Z,WEB-EDGE-01,ACME\admin.jlee,backup-agent.exe,2635,packages.microsoft.com,198.51.100.16,success,benign,routine resolution
DNS-01171,2026-08-05T18:12:33Z,VULN-SCAN-01,ACME\svc_backup,backup-agent.exe,4105,backup.internal,198.51.100.71,success,benign,routine resolution
DNS-00058,2026-08-05T18:33:48Z,WEB-EDGE-01,ACME\svc_backup,chrome.exe,12483,backup.internal,198.51.100.174,success,benign,routine resolution
DNS-01252,2026-08-05T18:52:08Z,DEPLOY-01,ACME\svc_deploy,powershell.exe,8993,backup.internal,198.51.100.132,success,benign,routine resolution
DNS-01341,2026-08-05T18:52:08Z,DEPLOY-01,ACME\svc_backup,backup-agent.exe,1017,download.sysinternals.com,198.51.100.155,success,benign,routine resolution
DNS-01188,2026-08-05T19:01:08Z,WEB-EDGE-01,ACME\svc_backup,chrome.exe,14184,download.sysinternals.com,198.51.100.226,success,benign,routine resolution
DNS-00648,2026-08-05T19:02:29Z,ADMIN-WS-11,ACME\admin.jlee,backup-agent.exe,12199,backup.internal,198.51.100.227,success,benign,routine resolution
DNS-00320,2026-08-05T19:09:21Z,FILE-01,NT AUTHORITY\SYSTEM,backup-agent.exe,4470,backup.internal,198.51.100.64,success,benign,routine resolution
DNS-01109,2026-08-05T19:26:10Z,APP-API-02,ACME\svc_deploy,powershell.exe,7981,repo.internal,198.51.100.187,success,benign,routine resolution
DNS-01389,2026-08-05T19:33:29Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,powershell.exe,7923,repo.internal,198.51.100.205,success,benign,routine resolution
DNS-00100,2026-08-05T19:38:42Z,DEPLOY-01,ACME\admin.rpatel,powershell.exe,2646,download.sysinternals.com,198.51.100.36,success,benign,routine resolution
DNS-00162,2026-08-05T19:46:43Z,VULN-SCAN-01,ACME\admin.rpatel,chrome.exe,3640,updates.vendor.example,198.51.100.141,success,benign,routine resolution
DNS-00438,2026-08-05T19:50:30Z,FILE-01,ACME\admin.jlee,powershell.exe,3863,download.sysinternals.com,198.51.100.103,success,benign,routine resolution
DNS-00030,2026-08-05T19:52:11Z,APP-API-02,ACME\svc_deploy,chrome.exe,11587,download.sysinternals.com,198.51.100.153,success,benign,routine resolution
DNS-01345,2026-08-05T19:58:16Z,APP-API-02,ACME\svc_deploy,backup-agent.exe,9836,updates.vendor.example,198.51.100.9,success,benign,routine resolution
DNS-01098,2026-08-05T19:59:46Z,DEPLOY-01,ACME\admin.rpatel,powershell.exe,1508,repo.internal,198.51.100.22,success,benign,routine resolution
DNS-00517,2026-08-05T20:03:36Z,APP-API-02,ACME\svc_deploy,chrome.exe,1896,backup.internal,198.51.100.140,success,benign,routine resolution
DNS-01369,2026-08-05T20:06:21Z,APP-API-02,ACME\admin.rpatel,powershell.exe,7474,packages.microsoft.com,198.51.100.231,success,benign,routine resolution
DNS-00737,2026-08-05T20:15:35Z,FILE-01,NT AUTHORITY\SYSTEM,backup-agent.exe,3667,updates.vendor.example,198.51.100.96,success,benign,routine resolution
DNS-00464,2026-08-05T20:28:09Z,VULN-SCAN-01,ACME\admin.rpatel,chrome.exe,8296,packages.microsoft.com,198.51.100.90,success,benign,routine resolution
DNS-01411,2026-08-05T20:30:43Z,APP-API-02,ACME\admin.jlee,chrome.exe,9513,packages.microsoft.com,198.51.100.95,success,benign,routine resolution
DNS-00134,2026-08-05T20:34:41Z,DEPLOY-01,NT AUTHORITY\SYSTEM,chrome.exe,2191,packages.microsoft.com,198.51.100.222,success,benign,routine resolution
DNS-00602,2026-08-05T20:44:15Z,FILE-01,ACME\admin.jlee,backup-agent.exe,7528,repo.internal,198.51.100.119,success,benign,routine resolution
DNS-00800,2026-08-05T20:48:23Z,ADMIN-WS-11,ACME\admin.rpatel,powershell.exe,11127,packages.microsoft.com,198.51.100.17,success,benign,routine resolution
DNS-00016,2026-08-05T20:48:28Z,ADMIN-WS-11,ACME\svc_deploy,chrome.exe,14530,updates.vendor.example,198.51.100.71,success,benign,routine resolution
DNS-01491,2026-08-05T21:01:18Z,FILE-01,ACME\svc_deploy,backup-agent.exe,6298,updates.vendor.example,198.51.100.50,success,benign,routine resolution
DNS-00409,2026-08-05T21:05:44Z,ADMIN-WS-11,ACME\svc_backup,chrome.exe,8364,updates.vendor.example,198.51.100.1,success,benign,routine resolution
DNS-00040,2026-08-05T21:08:10Z,WEB-EDGE-01,ACME\admin.jlee,powershell.exe,10145,packages.microsoft.com,198.51.100.123,success,benign,routine resolution
DNS-00806,2026-08-05T21:13:14Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,backup-agent.exe,10694,repo.internal,198.51.100.129,success,benign,routine resolution
DNS-00986,2026-08-05T21:18:48Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,backup-agent.exe,4210,download.sysinternals.com,198.51.100.79,success,benign,routine resolution
DNS-00251,2026-08-05T21:29:59Z,APP-API-02,NT AUTHORITY\SYSTEM,powershell.exe,2790,updates.vendor.example,198.51.100.239,success,benign,routine resolution
DNS-00069,2026-08-05T21:32:51Z,APP-API-02,ACME\svc_backup,powershell.exe,9273,packages.microsoft.com,198.51.100.141,success,benign,routine resolution
DNS-00961,2026-08-05T21:35:53Z,ADMIN-WS-11,ACME\svc_backup,chrome.exe,3368,packages.microsoft.com,198.51.100.87,success,benign,routine resolution
