event_id,_time,host,user,action,target,tool,classification,note
RESP-01133,2026-08-05T11:00:46Z,APP-API-02,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00403,2026-08-05T11:23:29Z,VULN-SCAN-01,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00771,2026-08-05T11:26:03Z,WEB-EDGE-01,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00808,2026-08-05T11:41:32Z,FILE-01,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00054,2026-08-05T11:43:17Z,ADMIN-WS-11,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01169,2026-08-05T11:44:30Z,ADMIN-WS-11,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-01484,2026-08-05T11:45:36Z,ADMIN-WS-07,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00367,2026-08-05T11:48:55Z,ADMIN-WS-11,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00613,2026-08-05T11:57:44Z,APP-API-02,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-00886,2026-08-05T11:57:56Z,WEB-EDGE-01,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00837,2026-08-05T12:01:06Z,WEB-EDGE-01,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-00515,2026-08-05T12:17:22Z,FILE-01,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-00011,2026-08-05T12:20:15Z,ADMIN-WS-07,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-00683,2026-08-05T12:26:15Z,ADMIN-WS-11,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00799,2026-08-05T12:32:24Z,ADMIN-WS-07,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00677,2026-08-05T12:33:01Z,ADMIN-WS-11,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-01059,2026-08-05T12:47:57Z,APP-API-02,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-00539,2026-08-05T12:52:12Z,DEPLOY-01,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-01118,2026-08-05T12:59:52Z,ADMIN-WS-07,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00611,2026-08-05T13:04:16Z,APP-API-02,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-00649,2026-08-05T13:07:59Z,VULN-SCAN-01,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01065,2026-08-05T13:08:20Z,APP-API-02,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-00893,2026-08-05T13:12:19Z,APP-API-02,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-00976,2026-08-05T13:14:56Z,DEPLOY-01,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00972,2026-08-05T13:18:04Z,VULN-SCAN-01,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01046,2026-08-05T13:32:10Z,DEPLOY-01,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00763,2026-08-05T13:38:16Z,DEPLOY-01,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-01026,2026-08-05T13:49:13Z,VULN-SCAN-01,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01087,2026-08-05T13:49:39Z,ADMIN-WS-07,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00372,2026-08-05T13:54:26Z,APP-API-02,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00740,2026-08-05T14:05:08Z,WEB-EDGE-01,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00934,2026-08-05T14:09:44Z,WEB-EDGE-01,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-01390,2026-08-05T14:12:54Z,ADMIN-WS-11,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-00576,2026-08-05T14:14:05Z,FILE-01,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01297,2026-08-05T14:16:41Z,WEB-EDGE-01,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00082,2026-08-05T14:29:02Z,VULN-SCAN-01,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01364,2026-08-05T14:38:44Z,ADMIN-WS-11,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00807,2026-08-05T14:56:18Z,APP-API-02,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00779,2026-08-05T14:56:26Z,DEPLOY-01,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00541,2026-08-05T14:56:44Z,FILE-01,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-01138,2026-08-05T14:57:07Z,DEPLOY-01,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01316,2026-08-05T14:58:09Z,WEB-EDGE-01,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00997,2026-08-05T15:02:13Z,WEB-EDGE-01,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00443,2026-08-05T15:05:03Z,WEB-EDGE-01,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00360,2026-08-05T15:08:48Z,VULN-SCAN-01,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-00194,2026-08-05T15:10:10Z,ADMIN-WS-11,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00193,2026-08-05T15:11:34Z,ADMIN-WS-11,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01063,2026-08-05T15:21:12Z,DEPLOY-01,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00205,2026-08-05T15:29:00Z,DEPLOY-01,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01011,2026-08-05T15:31:34Z,VULN-SCAN-01,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00282,2026-08-05T15:34:13Z,APP-API-02,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00387,2026-08-05T15:35:05Z,ADMIN-WS-07,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00003,2026-08-05T15:35:21Z,ADMIN-WS-07,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00642,2026-08-05T15:37:52Z,VULN-SCAN-01,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01482,2026-08-05T15:48:30Z,APP-API-02,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00435,2026-08-05T15:59:46Z,WEB-EDGE-01,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-01019,2026-08-05T16:02:42Z,FILE-01,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-01339,2026-08-05T16:03:39Z,VULN-SCAN-01,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00952,2026-08-05T16:17:00Z,VULN-SCAN-01,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01148,2026-08-05T16:31:31Z,APP-API-02,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01310,2026-08-05T16:38:06Z,VULN-SCAN-01,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-01055,2026-08-05T16:41:54Z,DEPLOY-01,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00406,2026-08-05T16:52:46Z,VULN-SCAN-01,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00353,2026-08-05T17:02:33Z,APP-API-02,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00101,2026-08-05T17:03:31Z,APP-API-02,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01104,2026-08-05T17:06:26Z,APP-API-02,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-00897,2026-08-05T17:25:29Z,WEB-EDGE-01,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-00014,2026-08-05T17:48:25Z,VULN-SCAN-01,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00260,2026-08-05T17:52:41Z,VULN-SCAN-01,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01179,2026-08-05T17:54:23Z,ADMIN-WS-07,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-00547,2026-08-05T17:55:58Z,FILE-01,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01223,2026-08-05T18:22:01Z,VULN-SCAN-01,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00382,2026-08-05T18:22:41Z,FILE-01,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00544,2026-08-05T18:36:25Z,WEB-EDGE-01,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-00759,2026-08-05T18:48:11Z,ADMIN-WS-07,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01483,2026-08-05T18:49:56Z,ADMIN-WS-07,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00258,2026-08-05T18:50:43Z,WEB-EDGE-01,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01367,2026-08-05T18:52:43Z,ADMIN-WS-07,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-01279,2026-08-05T19:10:44Z,DEPLOY-01,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01224,2026-08-05T19:17:43Z,FILE-01,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00546,2026-08-05T19:26:27Z,APP-API-02,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00686,2026-08-05T19:30:54Z,FILE-01,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01412,2026-08-05T19:37:25Z,DEPLOY-01,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00523,2026-08-05T19:38:33Z,VULN-SCAN-01,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-00477,2026-08-05T19:47:46Z,DEPLOY-01,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-00069,2026-08-05T19:47:58Z,WEB-EDGE-01,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01160,2026-08-05T19:49:24Z,FILE-01,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01101,2026-08-05T19:50:40Z,VULN-SCAN-01,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00809,2026-08-05T19:57:13Z,ADMIN-WS-07,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01000,2026-08-05T20:03:58Z,ADMIN-WS-07,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00691,2026-08-05T20:10:30Z,VULN-SCAN-01,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-00507,2026-08-05T20:10:42Z,VULN-SCAN-01,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-00283,2026-08-05T20:18:26Z,APP-API-02,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01272,2026-08-05T20:23:22Z,WEB-EDGE-01,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01368,2026-08-05T20:27:34Z,APP-API-02,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-01210,2026-08-05T20:29:02Z,ADMIN-WS-11,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01221,2026-08-05T20:35:01Z,VULN-SCAN-01,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00927,2026-08-05T20:42:45Z,VULN-SCAN-01,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00037,2026-08-05T20:53:06Z,WEB-EDGE-01,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-00088,2026-08-05T21:07:52Z,ADMIN-WS-11,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01315,2026-08-05T21:18:11Z,WEB-EDGE-01,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00268,2026-08-05T21:32:46Z,DEPLOY-01,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01287,2026-08-05T21:37:55Z,ADMIN-WS-11,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01433,2026-08-05T21:39:13Z,APP-API-02,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00025,2026-08-05T21:48:54Z,VULN-SCAN-01,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00730,2026-08-05T22:01:10Z,VULN-SCAN-01,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00243,2026-08-05T22:04:17Z,FILE-01,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00670,2026-08-05T22:05:43Z,FILE-01,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-00988,2026-08-05T22:06:43Z,DEPLOY-01,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-00182,2026-08-05T22:38:51Z,VULN-SCAN-01,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00150,2026-08-05T22:45:17Z,DEPLOY-01,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01360,2026-08-05T22:45:56Z,WEB-EDGE-01,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01022,2026-08-05T23:08:09Z,FILE-01,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01259,2026-08-05T23:11:49Z,ADMIN-WS-11,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01170,2026-08-05T23:14:10Z,FILE-01,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01166,2026-08-05T23:19:21Z,APP-API-02,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00259,2026-08-05T23:32:59Z,DEPLOY-01,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00620,2026-08-05T23:38:48Z,FILE-01,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00660,2026-08-05T23:42:32Z,DEPLOY-01,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00725,2026-08-05T23:58:00Z,DEPLOY-01,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00219,2026-08-06T00:11:29Z,VULN-SCAN-01,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-01214,2026-08-06T00:14:11Z,ADMIN-WS-11,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-00380,2026-08-06T00:17:50Z,ADMIN-WS-11,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-00117,2026-08-06T00:19:46Z,ADMIN-WS-11,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01421,2026-08-06T00:26:07Z,WEB-EDGE-01,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00527,2026-08-06T00:32:51Z,DEPLOY-01,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-00294,2026-08-06T00:52:15Z,FILE-01,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01357,2026-08-06T00:57:03Z,ADMIN-WS-07,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-00078,2026-08-06T01:11:51Z,FILE-01,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-01009,2026-08-06T01:12:35Z,VULN-SCAN-01,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00461,2026-08-06T01:42:11Z,VULN-SCAN-01,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01359,2026-08-06T01:48:06Z,ADMIN-WS-11,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00330,2026-08-06T01:54:15Z,FILE-01,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01353,2026-08-06T01:56:37Z,DEPLOY-01,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00841,2026-08-06T02:00:58Z,VULN-SCAN-01,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01043,2026-08-06T02:02:49Z,WEB-EDGE-01,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-01351,2026-08-06T02:07:05Z,ADMIN-WS-07,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-00826,2026-08-06T02:13:26Z,FILE-01,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00132,2026-08-06T02:18:54Z,WEB-EDGE-01,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-00508,2026-08-06T02:21:56Z,VULN-SCAN-01,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-00097,2026-08-06T02:24:40Z,ADMIN-WS-11,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-00675,2026-08-06T02:25:16Z,APP-API-02,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
