event_id,_time,host,user,parent_process_name,parent_process_id,process_name,process_id,command_line,signature_status,classification,note
PROC-00186,2026-08-05T00:28:16Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,taskeng.exe,469,powershell.exe,6147,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01044,2026-08-05T00:29:24Z,DEPLOY-01,ACME\svc_backup,explorer.exe,774,powershell.exe,9492,powershell.exe Get-Service,signed,benign,routine admin
PROC-01068,2026-08-05T00:34:12Z,FILE-01,ACME\admin.jlee,chrome.exe,4164,msedgewebview2.exe,11588,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00124,2026-08-05T00:37:36Z,VULN-SCAN-01,ACME\svc_backup,taskeng.exe,8910,powershell.exe,7030,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01210,2026-08-05T00:46:46Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,explorer.exe,7006,powershell.exe,11465,powershell.exe Get-Service,signed,benign,routine admin
PROC-00725,2026-08-05T00:49:23Z,ADMIN-WS-11,ACME\svc_deploy,taskeng.exe,650,powershell.exe,12324,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00040,2026-08-05T01:05:16Z,ADMIN-WS-11,ACME\admin.jlee,taskeng.exe,1384,powershell.exe,2744,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00638,2026-08-05T01:10:16Z,DEPLOY-01,ACME\svc_backup,wsmprovhost.exe,6118,powershell.exe,6759,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01438,2026-08-05T01:10:57Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,explorer.exe,1397,powershell.exe,8142,powershell.exe Get-Service,signed,benign,routine admin
PROC-00092,2026-08-05T01:55:10Z,WEB-EDGE-01,ACME\admin.jlee,explorer.exe,1942,powershell.exe,10072,powershell.exe Get-Service,signed,benign,routine admin
PROC-00371,2026-08-05T01:57:51Z,FILE-01,ACME\svc_backup,wsmprovhost.exe,3029,powershell.exe,1051,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01477,2026-08-05T02:07:53Z,VULN-SCAN-01,ACME\svc_backup,wsmprovhost.exe,3111,powershell.exe,9162,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00943,2026-08-05T02:14:04Z,VULN-SCAN-01,ACME\svc_backup,wsmprovhost.exe,1202,powershell.exe,1247,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01278,2026-08-05T02:26:55Z,DEPLOY-01,ACME\admin.rpatel,chrome.exe,5678,msedgewebview2.exe,7381,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01369,2026-08-05T02:31:08Z,DEPLOY-01,NT AUTHORITY\SYSTEM,wsmprovhost.exe,2346,powershell.exe,8877,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00159,2026-08-05T02:39:48Z,APP-API-02,ACME\admin.rpatel,services.exe,4971,backup-agent.exe,10669,backup-agent.exe --run,signed,benign,scheduled backup
PROC-01000,2026-08-05T02:46:45Z,ADMIN-WS-11,ACME\admin.rpatel,services.exe,5421,backup-agent.exe,8215,backup-agent.exe --run,signed,benign,scheduled backup
PROC-01078,2026-08-05T02:58:31Z,DEPLOY-01,ACME\svc_deploy,chrome.exe,2781,msedgewebview2.exe,12925,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00291,2026-08-05T03:15:58Z,FILE-01,ACME\admin.rpatel,services.exe,3374,backup-agent.exe,7361,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00626,2026-08-05T03:19:25Z,APP-API-02,NT AUTHORITY\SYSTEM,taskeng.exe,6099,powershell.exe,10547,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00172,2026-08-05T03:23:38Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,wsmprovhost.exe,3365,powershell.exe,13470,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01206,2026-08-05T03:27:42Z,APP-API-02,ACME\svc_deploy,chrome.exe,2970,msedgewebview2.exe,8867,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01307,2026-08-05T03:48:19Z,VULN-SCAN-01,ACME\admin.rpatel,services.exe,8450,backup-agent.exe,13986,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00945,2026-08-05T03:53:45Z,ADMIN-WS-11,ACME\svc_deploy,taskeng.exe,5844,powershell.exe,12883,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01236,2026-08-05T03:54:46Z,ADMIN-WS-11,ACME\admin.jlee,taskeng.exe,5249,powershell.exe,13221,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00501,2026-08-05T03:55:08Z,DEPLOY-01,ACME\admin.jlee,wsmprovhost.exe,4059,powershell.exe,13996,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01182,2026-08-05T04:02:39Z,ADMIN-WS-11,ACME\svc_backup,chrome.exe,340,msedgewebview2.exe,9217,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00477,2026-08-05T04:03:14Z,WEB-EDGE-01,ACME\admin.rpatel,services.exe,3394,backup-agent.exe,3220,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00735,2026-08-05T04:06:56Z,ADMIN-WS-11,ACME\svc_backup,taskeng.exe,2159,powershell.exe,12031,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00208,2026-08-05T04:08:25Z,ADMIN-WS-07,ACME\svc_backup,explorer.exe,4753,powershell.exe,11120,powershell.exe Get-Service,signed,benign,routine admin
PROC-00236,2026-08-05T04:11:58Z,WEB-EDGE-01,ACME\svc_backup,taskeng.exe,5119,powershell.exe,5162,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00288,2026-08-05T04:20:42Z,DEPLOY-01,ACME\admin.jlee,chrome.exe,1466,msedgewebview2.exe,8203,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01328,2026-08-05T04:22:44Z,FILE-01,NT AUTHORITY\SYSTEM,explorer.exe,3856,powershell.exe,1411,powershell.exe Get-Service,signed,benign,routine admin
PROC-01412,2026-08-05T04:34:31Z,FILE-01,ACME\svc_backup,wsmprovhost.exe,1679,powershell.exe,10231,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00557,2026-08-05T04:36:35Z,FILE-01,ACME\svc_backup,wsmprovhost.exe,5866,powershell.exe,5977,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01049,2026-08-05T04:36:50Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,services.exe,7225,backup-agent.exe,9237,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00586,2026-08-05T04:46:17Z,WEB-EDGE-01,ACME\admin.rpatel,wsmprovhost.exe,1673,powershell.exe,10030,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01281,2026-08-05T04:50:46Z,ADMIN-WS-11,ACME\svc_backup,explorer.exe,3749,powershell.exe,9442,powershell.exe Get-Service,signed,benign,routine admin
PROC-00078,2026-08-05T04:52:26Z,DEPLOY-01,NT AUTHORITY\SYSTEM,taskeng.exe,5466,powershell.exe,10619,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00462,2026-08-05T05:09:13Z,WEB-EDGE-01,ACME\admin.rpatel,taskeng.exe,6070,powershell.exe,14630,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00162,2026-08-05T05:37:22Z,FILE-01,ACME\admin.jlee,taskeng.exe,3222,powershell.exe,14840,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00792,2026-08-05T05:40:12Z,ADMIN-WS-11,ACME\svc_backup,taskeng.exe,2676,powershell.exe,14530,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00299,2026-08-05T06:18:36Z,VULN-SCAN-01,ACME\svc_backup,explorer.exe,7316,powershell.exe,7587,powershell.exe Get-Service,signed,benign,routine admin
PROC-00438,2026-08-05T06:20:22Z,APP-API-02,NT AUTHORITY\SYSTEM,wsmprovhost.exe,5788,powershell.exe,5035,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00651,2026-08-05T06:25:13Z,VULN-SCAN-01,ACME\svc_deploy,wsmprovhost.exe,2345,powershell.exe,8687,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00931,2026-08-05T06:25:49Z,FILE-01,ACME\svc_backup,services.exe,8602,backup-agent.exe,14571,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00741,2026-08-05T06:34:55Z,ADMIN-WS-07,ACME\svc_deploy,services.exe,3879,backup-agent.exe,1749,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00434,2026-08-05T06:41:27Z,FILE-01,ACME\svc_backup,explorer.exe,7054,powershell.exe,13574,powershell.exe Get-Service,signed,benign,routine admin
PROC-00937,2026-08-05T06:49:40Z,ADMIN-WS-11,ACME\svc_deploy,taskeng.exe,3994,powershell.exe,8076,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00631,2026-08-05T07:38:29Z,ADMIN-WS-11,ACME\admin.jlee,explorer.exe,6096,powershell.exe,7648,powershell.exe Get-Service,signed,benign,routine admin
PROC-00832,2026-08-05T07:44:52Z,ADMIN-WS-11,ACME\admin.rpatel,services.exe,8616,backup-agent.exe,4964,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00671,2026-08-05T07:45:22Z,WEB-EDGE-01,ACME\admin.jlee,services.exe,480,backup-agent.exe,4133,backup-agent.exe --run,signed,benign,scheduled backup
PROC-01421,2026-08-05T07:51:29Z,ADMIN-WS-07,ACME\admin.rpatel,explorer.exe,2598,powershell.exe,2684,powershell.exe Get-Service,signed,benign,routine admin
PROC-00406,2026-08-05T08:02:41Z,APP-API-02,ACME\svc_deploy,taskeng.exe,5832,powershell.exe,11471,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00783,2026-08-05T08:11:10Z,DEPLOY-01,NT AUTHORITY\SYSTEM,taskeng.exe,3423,powershell.exe,10113,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00884,2026-08-05T08:11:41Z,VULN-SCAN-01,ACME\admin.jlee,taskeng.exe,1739,powershell.exe,9857,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01159,2026-08-05T08:15:11Z,APP-API-02,ACME\svc_deploy,explorer.exe,2296,powershell.exe,5483,powershell.exe Get-Service,signed,benign,routine admin
PROC-00494,2026-08-05T08:29:27Z,VULN-SCAN-01,ACME\svc_deploy,services.exe,5468,backup-agent.exe,11279,backup-agent.exe --run,signed,benign,scheduled backup
PROC-01337,2026-08-05T08:30:49Z,ADMIN-WS-07,ACME\svc_backup,wsmprovhost.exe,5063,powershell.exe,3957,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00043,2026-08-05T08:37:21Z,VULN-SCAN-01,ACME\admin.jlee,taskeng.exe,4398,powershell.exe,13920,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00520,2026-08-05T08:44:43Z,ADMIN-WS-11,ACME\svc_deploy,explorer.exe,3235,powershell.exe,7039,powershell.exe Get-Service,signed,benign,routine admin
PROC-01379,2026-08-05T08:45:57Z,ADMIN-WS-07,ACME\svc_deploy,services.exe,8404,backup-agent.exe,11494,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00850,2026-08-05T08:55:48Z,FILE-01,ACME\admin.jlee,taskeng.exe,7812,powershell.exe,14552,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00059,2026-08-05T08:58:32Z,DEPLOY-01,ACME\svc_backup,taskeng.exe,6181,powershell.exe,6073,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01344,2026-08-05T09:01:10Z,ADMIN-WS-11,ACME\admin.rpatel,wsmprovhost.exe,5221,powershell.exe,14710,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00246,2026-08-05T09:05:54Z,ADMIN-WS-07,ACME\svc_backup,explorer.exe,7733,powershell.exe,4202,powershell.exe Get-Service,signed,benign,routine admin
PROC-00006,2026-08-05T09:15:05Z,DEPLOY-01,ACME\admin.jlee,explorer.exe,7393,powershell.exe,7475,powershell.exe Get-Service,signed,benign,routine admin
PROC-01203,2026-08-05T09:24:34Z,FILE-01,NT AUTHORITY\SYSTEM,services.exe,5813,backup-agent.exe,9626,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00082,2026-08-05T09:39:12Z,WEB-EDGE-01,ACME\svc_deploy,chrome.exe,7925,msedgewebview2.exe,9934,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00867,2026-08-05T09:48:25Z,VULN-SCAN-01,ACME\svc_backup,services.exe,1867,backup-agent.exe,2338,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00331,2026-08-05T09:51:09Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,taskeng.exe,8609,powershell.exe,6984,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00041,2026-08-05T09:52:49Z,ADMIN-WS-07,ACME\admin.jlee,services.exe,3332,backup-agent.exe,11953,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00395,2026-08-05T09:53:15Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,services.exe,5343,backup-agent.exe,11915,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00077,2026-08-05T09:57:55Z,ADMIN-WS-07,ACME\admin.rpatel,explorer.exe,1079,powershell.exe,14932,powershell.exe Get-Service,signed,benign,routine admin
PROC-00500,2026-08-05T10:09:18Z,WEB-EDGE-01,ACME\svc_backup,explorer.exe,3794,powershell.exe,12756,powershell.exe Get-Service,signed,benign,routine admin
PROC-00412,2026-08-05T10:16:24Z,FILE-01,ACME\admin.rpatel,chrome.exe,4958,msedgewebview2.exe,11498,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01383,2026-08-05T10:43:46Z,WEB-EDGE-01,ACME\admin.jlee,chrome.exe,3389,msedgewebview2.exe,11371,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00031,2026-08-05T10:53:54Z,ADMIN-WS-07,ACME\svc_deploy,wsmprovhost.exe,857,powershell.exe,7794,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00785,2026-08-05T11:07:19Z,DEPLOY-01,ACME\svc_deploy,wsmprovhost.exe,3489,powershell.exe,4453,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00768,2026-08-05T11:08:48Z,ADMIN-WS-11,ACME\admin.jlee,chrome.exe,7774,msedgewebview2.exe,9922,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00085,2026-08-05T11:12:26Z,APP-API-02,ACME\admin.rpatel,chrome.exe,6543,msedgewebview2.exe,9692,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00598,2026-08-05T11:12:38Z,FILE-01,NT AUTHORITY\SYSTEM,taskeng.exe,2673,powershell.exe,5545,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01320,2026-08-05T11:20:45Z,DEPLOY-01,ACME\admin.rpatel,explorer.exe,3526,powershell.exe,9547,powershell.exe Get-Service,signed,benign,routine admin
PROC-00665,2026-08-05T11:32:07Z,DEPLOY-01,ACME\svc_deploy,services.exe,4575,backup-agent.exe,7752,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00687,2026-08-05T11:39:08Z,WEB-EDGE-01,ACME\svc_backup,explorer.exe,1749,powershell.exe,3176,powershell.exe Get-Service,signed,benign,routine admin
PROC-00659,2026-08-05T11:59:29Z,APP-API-02,ACME\admin.rpatel,chrome.exe,472,msedgewebview2.exe,9741,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00731,2026-08-05T12:00:30Z,ADMIN-WS-07,ACME\svc_deploy,explorer.exe,7652,powershell.exe,14307,powershell.exe Get-Service,signed,benign,routine admin
PROC-00810,2026-08-05T12:00:42Z,APP-API-02,ACME\admin.jlee,taskeng.exe,3627,powershell.exe,3883,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00296,2026-08-05T12:06:47Z,FILE-01,ACME\admin.rpatel,services.exe,8740,backup-agent.exe,10739,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00795,2026-08-05T12:07:28Z,VULN-SCAN-01,ACME\admin.jlee,explorer.exe,4945,powershell.exe,13550,powershell.exe Get-Service,signed,benign,routine admin
PROC-00513,2026-08-05T12:11:45Z,ADMIN-WS-11,ACME\svc_backup,chrome.exe,3292,msedgewebview2.exe,8877,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01035,2026-08-05T12:18:08Z,DEPLOY-01,ACME\admin.rpatel,chrome.exe,5172,msedgewebview2.exe,8624,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00875,2026-08-05T12:25:44Z,APP-API-02,NT AUTHORITY\SYSTEM,taskeng.exe,2942,powershell.exe,12684,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01026,2026-08-05T12:32:37Z,FILE-01,ACME\admin.jlee,explorer.exe,6899,powershell.exe,3646,powershell.exe Get-Service,signed,benign,routine admin
PROC-00519,2026-08-05T12:40:11Z,APP-API-02,ACME\admin.rpatel,wsmprovhost.exe,4566,powershell.exe,9210,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00997,2026-08-05T12:41:31Z,APP-API-02,NT AUTHORITY\SYSTEM,explorer.exe,7357,powershell.exe,3834,powershell.exe Get-Service,signed,benign,routine admin
PROC-01406,2026-08-05T12:41:32Z,APP-API-02,ACME\svc_deploy,services.exe,3690,backup-agent.exe,1166,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00016,2026-08-05T12:43:02Z,WEB-EDGE-01,ACME\svc_deploy,chrome.exe,4474,msedgewebview2.exe,6415,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00306,2026-08-05T12:46:47Z,APP-API-02,ACME\svc_deploy,chrome.exe,6751,msedgewebview2.exe,12097,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01418,2026-08-05T12:47:33Z,ADMIN-WS-11,ACME\admin.rpatel,services.exe,2512,backup-agent.exe,1765,backup-agent.exe --run,signed,benign,scheduled backup
PROC-01036,2026-08-05T12:48:05Z,VULN-SCAN-01,ACME\svc_backup,services.exe,3319,backup-agent.exe,13895,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00819,2026-08-05T12:51:02Z,WEB-EDGE-01,ACME\svc_deploy,taskeng.exe,882,powershell.exe,10978,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00349,2026-08-05T12:56:44Z,WEB-EDGE-01,ACME\svc_deploy,chrome.exe,4396,msedgewebview2.exe,7996,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00676,2026-08-05T13:02:36Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,wsmprovhost.exe,5978,powershell.exe,4571,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01336,2026-08-05T13:02:47Z,ADMIN-WS-07,ACME\admin.rpatel,wsmprovhost.exe,2190,powershell.exe,9658,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00212,2026-08-05T13:14:48Z,ADMIN-WS-11,ACME\svc_backup,chrome.exe,5985,msedgewebview2.exe,5137,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00628,2026-08-05T13:32:56Z,APP-API-02,ACME\svc_deploy,taskeng.exe,6036,powershell.exe,2429,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00620,2026-08-05T13:34:18Z,DEPLOY-01,ACME\svc_backup,taskeng.exe,3137,powershell.exe,1674,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00906,2026-08-05T14:02:38Z,DEPLOY-01,ACME\svc_deploy,taskeng.exe,4719,powershell.exe,7434,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00540,2026-08-05T14:08:03Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,wsmprovhost.exe,1327,powershell.exe,11711,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01321,2026-08-05T14:10:13Z,FILE-01,ACME\admin.rpatel,explorer.exe,8296,powershell.exe,11685,powershell.exe Get-Service,signed,benign,routine admin
PROC-01197,2026-08-05T14:20:26Z,WEB-EDGE-01,ACME\svc_deploy,wsmprovhost.exe,7037,powershell.exe,4831,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00698,2026-08-05T14:38:24Z,ADMIN-WS-11,ACME\admin.jlee,explorer.exe,1242,powershell.exe,13621,powershell.exe Get-Service,signed,benign,routine admin
PROC-00024,2026-08-05T14:38:36Z,APP-API-02,ACME\svc_deploy,chrome.exe,2666,msedgewebview2.exe,4387,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01045,2026-08-05T14:39:59Z,APP-API-02,ACME\svc_backup,explorer.exe,3982,powershell.exe,13490,powershell.exe Get-Service,signed,benign,routine admin
PROC-00553,2026-08-05T14:49:16Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,taskeng.exe,7028,powershell.exe,10095,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01301,2026-08-05T14:52:40Z,ADMIN-WS-11,ACME\svc_deploy,services.exe,5338,backup-agent.exe,14559,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00459,2026-08-05T14:55:27Z,APP-API-02,ACME\admin.jlee,wsmprovhost.exe,8511,powershell.exe,4757,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00093,2026-08-05T15:00:08Z,APP-API-02,ACME\svc_backup,taskeng.exe,4113,powershell.exe,3596,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00374,2026-08-05T15:10:54Z,DEPLOY-01,ACME\svc_backup,chrome.exe,1681,msedgewebview2.exe,9649,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
