event_id,_time,host,src_ip,method,uri,status,user_agent,classification,note
WEB-00715,2026-08-08T09:29:41Z,WEB-EDGE-01,203.0.113.221,GET,/.env,200,Mozilla/5.0,benign,background web activity
WEB-01057,2026-08-08T09:33:54Z,WEB-EDGE-01,203.0.113.90,GET,/,200,scanner/1.0,benign,background web activity
WEB-01108,2026-08-08T09:47:20Z,WEB-EDGE-01,203.0.113.40,GET,/api/status,200,InternalHealth/2.1,benign,background web activity
WEB-00583,2026-08-08T09:50:55Z,WEB-EDGE-01,203.0.113.218,POST,/health,200,InternalHealth/2.1,benign,background web activity
WEB-00534,2026-08-08T10:01:02Z,APP-API-02,203.0.113.185,GET,/health,200,scanner/1.0,benign,background web activity
WEB-00163,2026-08-08T10:04:38Z,APP-API-02,203.0.113.191,GET,/.env,200,scanner/1.0,benign,background web activity
WEB-01237,2026-08-08T10:05:50Z,APP-API-02,203.0.113.174,POST,/health,404,InternalHealth/2.1,benign,background web activity
WEB-00255,2026-08-08T10:11:26Z,WEB-EDGE-01,203.0.113.209,GET,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-00959,2026-08-08T10:11:56Z,WEB-EDGE-01,203.0.113.169,GET,/,200,InternalHealth/2.1,benign,background web activity
WEB-00625,2026-08-08T10:28:57Z,APP-API-02,203.0.113.109,POST,/health,200,scanner/1.0,benign,background web activity
WEB-01385,2026-08-08T10:49:13Z,WEB-EDGE-01,203.0.113.238,GET,/.env,200,Mozilla/5.0,benign,background web activity
WEB-01231,2026-08-08T11:01:22Z,APP-API-02,203.0.113.93,POST,/.env,200,scanner/1.0,benign,background web activity
WEB-00634,2026-08-08T11:05:58Z,APP-API-02,203.0.113.81,GET,/.env,200,scanner/1.0,benign,background web activity
WEB-00724,2026-08-08T11:07:49Z,APP-API-02,203.0.113.58,POST,/.env,200,Mozilla/5.0,benign,background web activity
WEB-01009,2026-08-08T11:19:13Z,WEB-EDGE-01,203.0.113.203,POST,/,200,Mozilla/5.0,benign,background web activity
WEB-01236,2026-08-08T11:23:00Z,WEB-EDGE-01,203.0.113.103,POST,/.env,404,Mozilla/5.0,benign,background web activity
WEB-01240,2026-08-08T11:31:21Z,WEB-EDGE-01,203.0.113.232,POST,/.env,404,scanner/1.0,benign,background web activity
WEB-01356,2026-08-08T11:34:53Z,WEB-EDGE-01,203.0.113.227,POST,/health,200,Mozilla/5.0,benign,background web activity
WEB-00821,2026-08-08T11:53:39Z,WEB-EDGE-01,203.0.113.71,GET,/api/status,404,InternalHealth/2.1,benign,background web activity
WEB-00964,2026-08-08T12:02:05Z,WEB-EDGE-01,203.0.113.90,GET,/api/status,404,Mozilla/5.0,benign,background web activity
WEB-00068,2026-08-08T12:02:48Z,WEB-EDGE-01,203.0.113.226,GET,/.env,200,scanner/1.0,benign,background web activity
WEB-00275,2026-08-08T12:04:49Z,APP-API-02,203.0.113.168,GET,/,200,Mozilla/5.0,benign,background web activity
WEB-01431,2026-08-08T12:05:32Z,WEB-EDGE-01,203.0.113.193,POST,/,404,InternalHealth/2.1,benign,background web activity
WEB-01143,2026-08-08T12:07:21Z,APP-API-02,203.0.113.142,GET,/,404,scanner/1.0,benign,background web activity
WEB-00442,2026-08-08T12:10:27Z,APP-API-02,203.0.113.20,GET,/health,404,InternalHealth/2.1,benign,background web activity
WEB-00692,2026-08-08T12:13:48Z,APP-API-02,203.0.113.199,POST,/.env,404,Mozilla/5.0,benign,background web activity
WEB-00898,2026-08-08T12:23:41Z,APP-API-02,203.0.113.165,POST,/health,404,scanner/1.0,benign,background web activity
WEB-01027,2026-08-08T12:25:54Z,WEB-EDGE-01,203.0.113.151,GET,/health,200,scanner/1.0,benign,background web activity
WEB-00349,2026-08-08T12:33:06Z,APP-API-02,203.0.113.2,GET,/api/status,404,InternalHealth/2.1,benign,background web activity
WEB-00851,2026-08-08T12:36:41Z,APP-API-02,203.0.113.142,GET,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-00882,2026-08-08T12:40:32Z,WEB-EDGE-01,203.0.113.175,GET,/.env,200,scanner/1.0,benign,background web activity
WEB-00351,2026-08-08T12:45:59Z,APP-API-02,203.0.113.19,GET,/api/status,404,scanner/1.0,benign,background web activity
WEB-01393,2026-08-08T13:13:06Z,WEB-EDGE-01,203.0.113.216,GET,/.env,404,Mozilla/5.0,benign,background web activity
WEB-00170,2026-08-08T13:16:55Z,WEB-EDGE-01,203.0.113.192,POST,/,404,Mozilla/5.0,benign,background web activity
WEB-00127,2026-08-08T13:19:09Z,WEB-EDGE-01,203.0.113.141,GET,/.env,200,scanner/1.0,benign,background web activity
WEB-00256,2026-08-08T13:22:30Z,WEB-EDGE-01,203.0.113.209,POST,/,200,scanner/1.0,benign,background web activity
WEB-00458,2026-08-08T13:28:40Z,WEB-EDGE-01,203.0.113.215,GET,/.env,404,scanner/1.0,benign,background web activity
WEB-01045,2026-08-08T13:35:51Z,WEB-EDGE-01,203.0.113.130,GET,/health,200,scanner/1.0,benign,background web activity
WEB-00064,2026-08-08T13:52:45Z,WEB-EDGE-01,203.0.113.15,GET,/health,200,scanner/1.0,benign,background web activity
WEB-00652,2026-08-08T14:07:47Z,APP-API-02,203.0.113.228,GET,/health,200,scanner/1.0,benign,background web activity
WEB-00192,2026-08-08T14:17:59Z,WEB-EDGE-01,203.0.113.203,POST,/,200,Mozilla/5.0,benign,background web activity
WEB-00969,2026-08-08T14:35:29Z,WEB-EDGE-01,203.0.113.87,GET,/,200,scanner/1.0,benign,background web activity
WEB-00530,2026-08-08T14:35:53Z,APP-API-02,203.0.113.30,POST,/health,200,Mozilla/5.0,benign,background web activity
WEB-01301,2026-08-08T14:45:18Z,APP-API-02,203.0.113.4,GET,/,200,Mozilla/5.0,benign,background web activity
WEB-01322,2026-08-08T14:45:43Z,WEB-EDGE-01,203.0.113.143,GET,/health,404,InternalHealth/2.1,benign,background web activity
WEB-00148,2026-08-08T14:46:52Z,APP-API-02,203.0.113.218,GET,/.env,404,Mozilla/5.0,benign,background web activity
WEB-00555,2026-08-08T14:59:48Z,APP-API-02,203.0.113.50,POST,/health,404,scanner/1.0,benign,background web activity
WEB-00345,2026-08-08T15:07:35Z,APP-API-02,203.0.113.168,POST,/health,200,InternalHealth/2.1,benign,background web activity
WEB-00695,2026-08-08T15:07:41Z,WEB-EDGE-01,203.0.113.178,GET,/health,404,Mozilla/5.0,benign,background web activity
WEB-00207,2026-08-08T15:09:04Z,WEB-EDGE-01,203.0.113.75,POST,/.env,200,scanner/1.0,benign,background web activity
WEB-00085,2026-08-08T15:14:55Z,WEB-EDGE-01,203.0.113.104,GET,/api/status,404,scanner/1.0,benign,background web activity
WEB-01418,2026-08-08T15:20:01Z,APP-API-02,203.0.113.80,POST,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-00509,2026-08-08T15:41:30Z,WEB-EDGE-01,203.0.113.22,GET,/api/status,404,Mozilla/5.0,benign,background web activity
WEB-01460,2026-08-08T15:48:14Z,APP-API-02,203.0.113.199,POST,/api/status,404,scanner/1.0,benign,background web activity
WEB-00101,2026-08-08T15:55:53Z,APP-API-02,203.0.113.223,GET,/api/status,404,Mozilla/5.0,benign,background web activity
WEB-00939,2026-08-08T16:11:48Z,WEB-EDGE-01,203.0.113.228,GET,/.env,200,Mozilla/5.0,benign,background web activity
WEB-01398,2026-08-08T16:24:34Z,APP-API-02,203.0.113.106,POST,/.env,200,Mozilla/5.0,benign,background web activity
WEB-00472,2026-08-08T16:29:21Z,APP-API-02,203.0.113.103,GET,/health,200,Mozilla/5.0,benign,background web activity
WEB-00900,2026-08-08T16:40:42Z,WEB-EDGE-01,203.0.113.103,POST,/.env,404,Mozilla/5.0,benign,background web activity
WEB-01153,2026-08-08T16:48:09Z,WEB-EDGE-01,203.0.113.79,POST,/.env,404,InternalHealth/2.1,benign,background web activity
WEB-00352,2026-08-08T16:54:05Z,APP-API-02,203.0.113.160,POST,/.env,200,Mozilla/5.0,benign,background web activity
WEB-00240,2026-08-08T17:02:49Z,WEB-EDGE-01,203.0.113.178,GET,/api/status,404,InternalHealth/2.1,benign,background web activity
WEB-01423,2026-08-08T17:04:58Z,APP-API-02,203.0.113.47,POST,/.env,404,InternalHealth/2.1,benign,background web activity
WEB-00611,2026-08-08T17:10:04Z,APP-API-02,203.0.113.95,GET,/health,200,Mozilla/5.0,benign,background web activity
WEB-00161,2026-08-08T17:18:43Z,APP-API-02,203.0.113.128,GET,/.env,200,Mozilla/5.0,benign,background web activity
WEB-00359,2026-08-08T17:19:57Z,APP-API-02,203.0.113.16,GET,/health,200,Mozilla/5.0,benign,background web activity
WEB-01249,2026-08-08T17:23:51Z,APP-API-02,203.0.113.17,POST,/api/status,404,InternalHealth/2.1,benign,background web activity
WEB-01132,2026-08-08T17:37:14Z,APP-API-02,203.0.113.48,GET,/.env,404,InternalHealth/2.1,benign,background web activity
WEB-01377,2026-08-08T17:47:27Z,WEB-EDGE-01,203.0.113.130,POST,/health,404,Mozilla/5.0,benign,background web activity
WEB-00545,2026-08-08T17:50:52Z,APP-API-02,203.0.113.88,GET,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-01343,2026-08-08T17:55:04Z,WEB-EDGE-01,203.0.113.81,POST,/,404,scanner/1.0,benign,background web activity
WEB-00388,2026-08-08T17:56:45Z,APP-API-02,203.0.113.119,GET,/.env,404,Mozilla/5.0,benign,background web activity
WEB-00353,2026-08-08T18:05:57Z,WEB-EDGE-01,203.0.113.235,GET,/health,200,InternalHealth/2.1,benign,background web activity
WEB-01262,2026-08-08T18:22:16Z,APP-API-02,203.0.113.42,GET,/health,404,scanner/1.0,benign,background web activity
WEB-01412,2026-08-08T18:35:33Z,WEB-EDGE-01,203.0.113.107,GET,/health,404,Mozilla/5.0,benign,background web activity
WEB-01162,2026-08-08T18:36:06Z,WEB-EDGE-01,203.0.113.104,GET,/,404,Mozilla/5.0,benign,background web activity
WEB-00222,2026-08-08T18:38:26Z,WEB-EDGE-01,203.0.113.180,GET,/api/status,200,InternalHealth/2.1,benign,background web activity
WEB-00230,2026-08-08T18:42:49Z,APP-API-02,203.0.113.208,GET,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-00839,2026-08-08T18:50:49Z,WEB-EDGE-01,203.0.113.183,GET,/,200,InternalHealth/2.1,benign,background web activity
WEB-00834,2026-08-08T18:53:10Z,APP-API-02,203.0.113.47,POST,/health,404,InternalHealth/2.1,benign,background web activity
WEB-01007,2026-08-08T18:56:06Z,APP-API-02,203.0.113.89,GET,/,200,Mozilla/5.0,benign,background web activity
WEB-00338,2026-08-08T18:56:58Z,WEB-EDGE-01,203.0.113.110,GET,/api/status,200,InternalHealth/2.1,benign,background web activity
WEB-00781,2026-08-08T19:01:07Z,APP-API-02,203.0.113.33,GET,/api/status,404,InternalHealth/2.1,benign,background web activity
WEB-00901,2026-08-08T19:01:09Z,WEB-EDGE-01,203.0.113.153,GET,/api/status,404,scanner/1.0,benign,background web activity
WEB-00829,2026-08-08T19:06:16Z,WEB-EDGE-01,203.0.113.163,POST,/api/status,200,scanner/1.0,benign,background web activity
WEB-01071,2026-08-08T19:15:27Z,APP-API-02,203.0.113.14,GET,/api/status,200,InternalHealth/2.1,benign,background web activity
WEB-01011,2026-08-08T19:18:10Z,APP-API-02,203.0.113.171,POST,/api/status,404,Mozilla/5.0,benign,background web activity
WEB-00132,2026-08-08T19:22:21Z,WEB-EDGE-01,203.0.113.129,GET,/.env,200,Mozilla/5.0,benign,background web activity
WEB-01156,2026-08-08T19:36:26Z,APP-API-02,203.0.113.193,POST,/.env,200,Mozilla/5.0,benign,background web activity
WEB-01358,2026-08-08T19:40:06Z,WEB-EDGE-01,203.0.113.200,GET,/,200,scanner/1.0,benign,background web activity
WEB-00077,2026-08-08T19:42:08Z,APP-API-02,203.0.113.142,POST,/,404,scanner/1.0,benign,background web activity
WEB-00129,2026-08-08T19:44:08Z,APP-API-02,203.0.113.104,POST,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-01229,2026-08-08T19:51:54Z,WEB-EDGE-01,203.0.113.93,GET,/,200,Mozilla/5.0,benign,background web activity
WEB-01087,2026-08-08T19:56:53Z,WEB-EDGE-01,203.0.113.57,GET,/api/status,200,scanner/1.0,benign,background web activity
WEB-00757,2026-08-08T20:07:40Z,WEB-EDGE-01,203.0.113.76,POST,/.env,404,scanner/1.0,benign,background web activity
WEB-01041,2026-08-08T20:29:25Z,APP-API-02,203.0.113.20,GET,/health,404,Mozilla/5.0,benign,background web activity
WEB-00121,2026-08-08T20:30:37Z,WEB-EDGE-01,203.0.113.62,POST,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-00674,2026-08-08T20:47:02Z,APP-API-02,203.0.113.184,GET,/.env,404,scanner/1.0,benign,background web activity
WEB-00119,2026-08-08T20:56:30Z,WEB-EDGE-01,203.0.113.203,GET,/health,200,Mozilla/5.0,benign,background web activity
WEB-01024,2026-08-08T20:59:11Z,APP-API-02,203.0.113.227,GET,/,404,Mozilla/5.0,benign,background web activity
WEB-01003,2026-08-08T21:11:18Z,APP-API-02,203.0.113.184,GET,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-00646,2026-08-08T21:20:17Z,APP-API-02,203.0.113.195,GET,/,200,InternalHealth/2.1,benign,background web activity
WEB-00206,2026-08-08T21:35:26Z,WEB-EDGE-01,203.0.113.182,GET,/health,200,scanner/1.0,benign,background web activity
WEB-00172,2026-08-08T21:36:04Z,WEB-EDGE-01,203.0.113.126,GET,/health,200,InternalHealth/2.1,benign,background web activity
WEB-00795,2026-08-08T21:48:30Z,WEB-EDGE-01,203.0.113.178,GET,/.env,200,scanner/1.0,benign,background web activity
WEB-01336,2026-08-08T21:55:53Z,WEB-EDGE-01,203.0.113.171,POST,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-01381,2026-08-08T21:56:49Z,WEB-EDGE-01,203.0.113.91,GET,/,200,scanner/1.0,benign,background web activity
WEB-00269,2026-08-08T22:08:44Z,WEB-EDGE-01,203.0.113.39,GET,/api/status,200,scanner/1.0,benign,background web activity
WEB-00271,2026-08-08T22:11:14Z,APP-API-02,203.0.113.11,POST,/health,200,scanner/1.0,benign,background web activity
WEB-00309,2026-08-08T22:24:05Z,APP-API-02,203.0.113.195,GET,/,200,Mozilla/5.0,benign,background web activity
WEB-01122,2026-08-08T22:27:02Z,WEB-EDGE-01,203.0.113.37,POST,/health,404,scanner/1.0,benign,background web activity
WEB-00958,2026-08-08T23:01:02Z,APP-API-02,203.0.113.118,POST,/.env,200,Mozilla/5.0,benign,background web activity
WEB-01328,2026-08-08T23:04:48Z,APP-API-02,203.0.113.20,POST,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-00506,2026-08-08T23:09:14Z,WEB-EDGE-01,203.0.113.120,GET,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-00224,2026-08-08T23:10:54Z,APP-API-02,203.0.113.42,POST,/health,404,Mozilla/5.0,benign,background web activity
WEB-01155,2026-08-08T23:14:58Z,WEB-EDGE-01,203.0.113.163,GET,/health,404,InternalHealth/2.1,benign,background web activity
WEB-00385,2026-08-08T23:19:37Z,WEB-EDGE-01,203.0.113.65,POST,/health,200,scanner/1.0,benign,background web activity
WEB-00268,2026-08-08T23:23:34Z,APP-API-02,203.0.113.238,POST,/health,200,scanner/1.0,benign,background web activity
WEB-01204,2026-08-08T23:26:14Z,WEB-EDGE-01,203.0.113.189,GET,/api/status,200,scanner/1.0,benign,background web activity
WEB-01038,2026-08-08T23:28:41Z,WEB-EDGE-01,203.0.113.204,GET,/.env,200,scanner/1.0,benign,background web activity
WEB-01335,2026-08-08T23:38:01Z,WEB-EDGE-01,203.0.113.117,GET,/.env,200,scanner/1.0,benign,background web activity
WEB-01282,2026-08-08T23:46:34Z,APP-API-02,203.0.113.48,GET,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-01207,2026-08-08T23:52:50Z,WEB-EDGE-01,203.0.113.92,POST,/health,404,Mozilla/5.0,benign,background web activity
WEB-00635,2026-08-08T23:57:46Z,APP-API-02,203.0.113.145,POST,/.env,200,Mozilla/5.0,benign,background web activity
WEB-00831,2026-08-08T23:59:44Z,APP-API-02,203.0.113.5,POST,/health,200,InternalHealth/2.1,benign,background web activity
WEB-01433,2026-08-09T00:10:44Z,WEB-EDGE-01,203.0.113.159,POST,/health,200,InternalHealth/2.1,benign,background web activity
WEB-00955,2026-08-09T00:11:31Z,APP-API-02,203.0.113.114,GET,/health,404,Mozilla/5.0,benign,background web activity
WEB-00891,2026-08-09T00:12:13Z,WEB-EDGE-01,203.0.113.142,GET,/health,200,Mozilla/5.0,benign,background web activity
WEB-00551,2026-08-09T00:23:51Z,WEB-EDGE-01,203.0.113.32,GET,/.env,404,scanner/1.0,benign,background web activity
WEB-00321,2026-08-09T00:26:01Z,WEB-EDGE-01,203.0.113.56,GET,/,404,scanner/1.0,benign,background web activity
WEB-00450,2026-08-09T00:27:16Z,WEB-EDGE-01,203.0.113.178,GET,/health,200,scanner/1.0,benign,background web activity
WEB-00147,2026-08-09T00:29:07Z,APP-API-02,203.0.113.162,GET,/health,404,scanner/1.0,benign,background web activity
WEB-01234,2026-08-09T00:33:15Z,WEB-EDGE-01,203.0.113.32,POST,/,404,Mozilla/5.0,benign,background web activity
WEB-01347,2026-08-09T00:59:12Z,WEB-EDGE-01,203.0.113.180,POST,/.env,200,scanner/1.0,benign,background web activity
WEB-00285,2026-08-09T01:00:44Z,WEB-EDGE-01,203.0.113.59,GET,/,200,InternalHealth/2.1,benign,background web activity
WEB-01440,2026-08-09T01:06:57Z,WEB-EDGE-01,203.0.113.134,GET,/,200,InternalHealth/2.1,benign,background web activity
WEB-01230,2026-08-09T01:10:02Z,APP-API-02,203.0.113.67,POST,/health,200,InternalHealth/2.1,benign,background web activity
WEB-00371,2026-08-09T01:12:05Z,APP-API-02,203.0.113.159,GET,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-00306,2026-08-09T01:16:37Z,WEB-EDGE-01,203.0.113.233,POST,/.env,404,scanner/1.0,benign,background web activity
WEB-00655,2026-08-09T01:17:16Z,APP-API-02,203.0.113.61,GET,/health,200,InternalHealth/2.1,benign,background web activity
WEB-01374,2026-08-09T01:25:46Z,WEB-EDGE-01,203.0.113.81,GET,/,200,Mozilla/5.0,benign,background web activity
WEB-00599,2026-08-09T01:30:13Z,WEB-EDGE-01,203.0.113.50,GET,/health,404,scanner/1.0,benign,background web activity
WEB-00391,2026-08-09T01:39:22Z,WEB-EDGE-01,203.0.113.156,GET,/health,404,scanner/1.0,benign,background web activity
WEB-01075,2026-08-09T01:44:43Z,WEB-EDGE-01,203.0.113.21,GET,/,404,Mozilla/5.0,benign,background web activity
WEB-00508,2026-08-09T01:52:20Z,WEB-EDGE-01,203.0.113.157,POST,/,200,Mozilla/5.0,benign,background web activity
WEB-00542,2026-08-09T02:03:26Z,WEB-EDGE-01,203.0.113.205,GET,/.env,404,scanner/1.0,benign,background web activity
WEB-00261,2026-08-09T02:07:02Z,APP-API-02,203.0.113.60,POST,/health,200,InternalHealth/2.1,benign,background web activity
WEB-01486,2026-08-09T02:11:49Z,WEB-EDGE-01,203.0.113.193,GET,/api/status,200,scanner/1.0,benign,background web activity
WEB-00005,2026-08-09T02:14:29Z,APP-API-02,203.0.113.141,GET,/.env,404,InternalHealth/2.1,benign,background web activity
WEB-00950,2026-08-09T02:16:09Z,APP-API-02,203.0.113.166,GET,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-01306,2026-08-09T02:26:55Z,WEB-EDGE-01,203.0.113.82,POST,/.env,200,scanner/1.0,benign,background web activity
WEB-01135,2026-08-09T02:39:30Z,APP-API-02,203.0.113.96,POST,/.env,404,Mozilla/5.0,benign,background web activity
WEB-00544,2026-08-09T02:44:35Z,APP-API-02,203.0.113.26,GET,/,200,InternalHealth/2.1,benign,background web activity
WEB-00895,2026-08-09T02:44:50Z,APP-API-02,203.0.113.36,GET,/health,200,InternalHealth/2.1,benign,background web activity
WEB-01227,2026-08-09T02:54:08Z,WEB-EDGE-01,203.0.113.169,POST,/,200,InternalHealth/2.1,benign,background web activity
WEB-00847,2026-08-09T03:05:59Z,APP-API-02,203.0.113.2,GET,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-00812,2026-08-09T03:09:17Z,APP-API-02,203.0.113.43,GET,/.env,200,scanner/1.0,benign,background web activity
WEB-00187,2026-08-09T03:25:10Z,WEB-EDGE-01,203.0.113.233,GET,/,200,scanner/1.0,benign,background web activity
WEB-01471,2026-08-09T03:25:33Z,APP-API-02,203.0.113.141,POST,/,200,InternalHealth/2.1,benign,background web activity
WEB-01223,2026-08-09T03:25:38Z,APP-API-02,203.0.113.235,GET,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-01470,2026-08-09T03:32:16Z,APP-API-02,203.0.113.123,GET,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-01110,2026-08-09T03:32:32Z,APP-API-02,203.0.113.125,GET,/.env,200,Mozilla/5.0,benign,background web activity
WEB-00889,2026-08-09T03:45:08Z,APP-API-02,203.0.113.237,GET,/,200,scanner/1.0,benign,background web activity
WEB-00935,2026-08-09T03:52:26Z,APP-API-02,203.0.113.202,POST,/,404,scanner/1.0,benign,background web activity
WEB-00009,2026-08-09T03:52:51Z,WEB-EDGE-01,203.0.113.90,GET,/health,404,Mozilla/5.0,benign,background web activity
WEB-01233,2026-08-09T03:53:27Z,WEB-EDGE-01,203.0.113.66,POST,/api/status,200,scanner/1.0,benign,background web activity
WEB-01457,2026-08-09T03:53:59Z,APP-API-02,203.0.113.78,GET,/health,404,scanner/1.0,benign,background web activity
WEB-00837,2026-08-09T04:02:46Z,WEB-EDGE-01,203.0.113.134,POST,/api/status,200,InternalHealth/2.1,benign,background web activity
WEB-01270,2026-08-09T04:17:28Z,WEB-EDGE-01,203.0.113.69,POST,/,200,InternalHealth/2.1,benign,background web activity
WEB-00104,2026-08-09T04:19:49Z,APP-API-02,203.0.113.127,POST,/api/status,404,scanner/1.0,benign,background web activity
WEB-00401,2026-08-09T04:22:55Z,WEB-EDGE-01,203.0.113.133,GET,/api/status,200,scanner/1.0,benign,background web activity
WEB-00966,2026-08-09T04:45:29Z,APP-API-02,203.0.113.153,POST,/api/status,200,scanner/1.0,benign,background web activity
WEB-01211,2026-08-09T04:50:04Z,WEB-EDGE-01,203.0.113.185,POST,/,200,Mozilla/5.0,benign,background web activity
WEB-01149,2026-08-09T04:56:51Z,APP-API-02,203.0.113.122,GET,/api/status,200,InternalHealth/2.1,benign,background web activity
WEB-00133,2026-08-09T05:00:38Z,WEB-EDGE-01,203.0.113.195,GET,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-00448,2026-08-09T05:00:42Z,WEB-EDGE-01,203.0.113.224,POST,/.env,404,InternalHealth/2.1,benign,background web activity
WEB-00112,2026-08-09T05:04:45Z,APP-API-02,203.0.113.173,GET,/.env,200,InternalHealth/2.1,benign,background web activity
WEB-00988,2026-08-09T05:10:47Z,APP-API-02,203.0.113.106,POST,/health,404,InternalHealth/2.1,benign,background web activity
WEB-01136,2026-08-09T05:29:12Z,WEB-EDGE-01,203.0.113.160,GET,/,200,InternalHealth/2.1,benign,background web activity
WEB-00756,2026-08-09T05:30:18Z,WEB-EDGE-01,203.0.113.160,GET,/api/status,200,InternalHealth/2.1,benign,background web activity
WEB-00682,2026-08-09T05:37:41Z,APP-API-02,203.0.113.50,GET,/api/status,200,scanner/1.0,benign,background web activity
WEB-01491,2026-08-09T05:42:29Z,WEB-EDGE-01,203.0.113.109,GET,/.env,200,scanner/1.0,benign,background web activity
WEB-00538,2026-08-09T06:03:36Z,WEB-EDGE-01,203.0.113.134,GET,/.env,200,Mozilla/5.0,benign,background web activity
WEB-01129,2026-08-09T06:12:13Z,APP-API-02,203.0.113.94,GET,/health,200,scanner/1.0,benign,background web activity
WEB-00539,2026-08-09T06:18:53Z,WEB-EDGE-01,203.0.113.72,POST,/,404,Mozilla/5.0,benign,background web activity
WEB-00926,2026-08-09T06:21:01Z,WEB-EDGE-01,203.0.113.71,POST,/,200,scanner/1.0,benign,background web activity
WEB-00074,2026-08-09T06:22:26Z,WEB-EDGE-01,203.0.113.179,POST,/,200,InternalHealth/2.1,benign,background web activity
WEB-00932,2026-08-09T06:29:45Z,APP-API-02,203.0.113.39,POST,/.env,404,scanner/1.0,benign,background web activity
WEB-00598,2026-08-09T06:42:44Z,APP-API-02,203.0.113.121,GET,/health,404,InternalHealth/2.1,benign,background web activity
WEB-00513,2026-08-09T06:45:16Z,APP-API-02,203.0.113.198,POST,/health,200,Mozilla/5.0,benign,background web activity
WEB-00632,2026-08-09T06:53:34Z,WEB-EDGE-01,203.0.113.49,POST,/,200,InternalHealth/2.1,benign,background web activity
WEB-01411,2026-08-09T06:54:08Z,WEB-EDGE-01,203.0.113.94,GET,/,200,InternalHealth/2.1,benign,background web activity
WEB-00712,2026-08-09T06:55:34Z,WEB-EDGE-01,203.0.113.53,GET,/api/status,404,Mozilla/5.0,benign,background web activity
WEB-00801,2026-08-09T07:12:27Z,WEB-EDGE-01,203.0.113.22,GET,/health,404,scanner/1.0,benign,background web activity
WEB-01151,2026-08-09T07:17:45Z,WEB-EDGE-01,203.0.113.225,POST,/,404,InternalHealth/2.1,benign,background web activity
WEB-00046,2026-08-09T07:18:27Z,WEB-EDGE-01,203.0.113.239,GET,/.env,200,Mozilla/5.0,benign,background web activity
WEB-01454,2026-08-09T07:24:26Z,APP-API-02,203.0.113.210,GET,/,200,InternalHealth/2.1,benign,background web activity
WEB-01492,2026-08-09T07:30:33Z,WEB-EDGE-01,203.0.113.112,GET,/,200,scanner/1.0,benign,background web activity
WEB-00094,2026-08-09T07:42:25Z,APP-API-02,203.0.113.121,GET,/api/status,200,scanner/1.0,benign,background web activity
WEB-01259,2026-08-09T07:45:30Z,APP-API-02,203.0.113.179,POST,/api/status,404,scanner/1.0,benign,background web activity
WEB-00421,2026-08-09T07:49:55Z,APP-API-02,203.0.113.171,GET,/health,404,InternalHealth/2.1,benign,background web activity
WEB-01283,2026-08-09T08:00:13Z,WEB-EDGE-01,203.0.113.162,GET,/health,200,Mozilla/5.0,benign,background web activity
WEB-00007,2026-08-09T08:06:41Z,APP-API-02,203.0.113.108,POST,/api/status,200,Mozilla/5.0,benign,background web activity
WEB-01184,2026-08-09T08:20:13Z,APP-API-02,203.0.113.205,GET,/api/status,200,scanner/1.0,benign,background web activity
WEB-00233,2026-08-09T08:30:12Z,APP-API-02,203.0.113.233,GET,/api/status,200,scanner/1.0,benign,background web activity
WEB-00384,2026-08-09T08:36:08Z,WEB-EDGE-01,203.0.113.94,POST,/,200,Mozilla/5.0,benign,background web activity
WEB-00554,2026-08-09T08:44:58Z,APP-API-02,203.0.113.158,GET,/health,200,scanner/1.0,benign,background web activity
WEB-00211,2026-08-09T08:48:20Z,APP-API-02,203.0.113.50,GET,/,404,InternalHealth/2.1,benign,background web activity
WEB-00808,2026-08-09T08:58:17Z,APP-API-02,203.0.113.70,POST,/api/status,404,scanner/1.0,benign,background web activity
WEB-00044,2026-08-09T09:07:32Z,WEB-EDGE-01,203.0.113.5,GET,/.env,200,Mozilla/5.0,benign,background web activity
WEB-00799,2026-08-09T09:10:23Z,WEB-EDGE-01,203.0.113.158,GET,/,200,Mozilla/5.0,benign,background web activity
WEB-00702,2026-08-09T09:10:44Z,APP-API-02,203.0.113.179,GET,/health,404,InternalHealth/2.1,benign,background web activity
WEB-01099,2026-08-09T09:17:25Z,WEB-EDGE-01,203.0.113.17,GET,/,200,Mozilla/5.0,benign,background web activity
WEB-01124,2026-08-09T09:26:20Z,WEB-EDGE-01,203.0.113.20,POST,/health,200,scanner/1.0,benign,background web activity
