event_id,_time,src_host,dest_host,user,protocol,result,source_ip,mfa,classification,note
AUTH-00391,2026-08-05T07:56:11Z,DEPLOY-01,FILE-01,ACME\svc_deploy,WinRM,success,10.40.27.162,not_applicable,benign,routine authentication
AUTH-00563,2026-08-05T08:04:30Z,DEPLOY-01,ADMIN-WS-07,ACME\admin.jlee,Kerberos,failure,10.40.60.41,not_applicable,benign,routine authentication
AUTH-01435,2026-08-05T08:07:45Z,APP-API-02,ADMIN-WS-11,ACME\svc_backup,Kerberos,success,10.40.34.144,not_applicable,benign,routine authentication
AUTH-01410,2026-08-05T08:19:59Z,ADMIN-WS-11,FILE-01,ACME\admin.rpatel,WinRM,success,10.40.45.125,not_applicable,benign,routine authentication
AUTH-01399,2026-08-05T08:21:54Z,WEB-EDGE-01,APP-API-02,ACME\admin.rpatel,WinRM,failure,10.40.35.120,not_applicable,benign,routine authentication
AUTH-01129,2026-08-05T08:54:36Z,ADMIN-WS-07,VULN-SCAN-01,ACME\svc_backup,RDP,success,10.40.41.105,not_applicable,benign,routine authentication
AUTH-01255,2026-08-05T08:58:09Z,FILE-01,WEB-EDGE-01,ACME\svc_backup,WinRM,success,10.40.57.90,not_applicable,benign,routine authentication
AUTH-01482,2026-08-05T09:01:12Z,ADMIN-WS-07,VULN-SCAN-01,ACME\svc_deploy,WinRM,success,10.40.30.96,not_applicable,benign,routine authentication
AUTH-00187,2026-08-05T09:05:51Z,APP-API-02,VULN-SCAN-01,ACME\admin.rpatel,RDP,success,10.40.26.193,not_applicable,benign,routine authentication
AUTH-01081,2026-08-05T09:12:32Z,APP-API-02,FILE-01,NT AUTHORITY\SYSTEM,Kerberos,success,10.40.29.111,not_applicable,benign,routine authentication
AUTH-00269,2026-08-05T09:20:37Z,WEB-EDGE-01,ADMIN-WS-07,ACME\svc_deploy,RDP,success,10.40.22.163,not_applicable,benign,routine authentication
AUTH-01199,2026-08-05T09:29:07Z,ADMIN-WS-07,DEPLOY-01,ACME\admin.rpatel,Kerberos,success,10.40.28.83,not_applicable,benign,routine authentication
AUTH-00074,2026-08-05T09:30:13Z,WEB-EDGE-01,APP-API-02,ACME\admin.jlee,WinRM,success,10.40.42.161,not_applicable,benign,routine authentication
AUTH-00547,2026-08-05T09:40:12Z,DEPLOY-01,VULN-SCAN-01,ACME\admin.jlee,RDP,success,10.40.22.41,not_applicable,benign,routine authentication
AUTH-00011,2026-08-05T09:45:36Z,ADMIN-WS-11,ADMIN-WS-11,ACME\admin.jlee,Kerberos,success,10.40.5.209,not_applicable,benign,routine authentication
AUTH-00465,2026-08-05T09:50:12Z,VULN-SCAN-01,ADMIN-WS-07,ACME\svc_backup,RDP,success,10.40.39.137,not_applicable,benign,routine authentication
AUTH-00477,2026-08-05T10:00:49Z,DEPLOY-01,APP-API-02,ACME\svc_deploy,RDP,success,10.40.34.74,not_applicable,benign,routine authentication
AUTH-01057,2026-08-05T10:02:40Z,FILE-01,WEB-EDGE-01,ACME\svc_backup,NTLM,success,10.40.58.142,not_applicable,benign,routine authentication
AUTH-00417,2026-08-05T10:02:44Z,VULN-SCAN-01,WEB-EDGE-01,ACME\admin.jlee,RDP,success,10.40.45.110,not_applicable,benign,routine authentication
AUTH-00502,2026-08-05T10:08:55Z,ADMIN-WS-11,ADMIN-WS-11,ACME\svc_deploy,Kerberos,success,10.40.56.204,not_applicable,benign,routine authentication
AUTH-00765,2026-08-05T10:09:24Z,VULN-SCAN-01,FILE-01,ACME\svc_deploy,RDP,failure,10.40.53.158,not_applicable,benign,routine authentication
AUTH-00538,2026-08-05T10:15:39Z,ADMIN-WS-07,APP-API-02,ACME\svc_backup,NTLM,failure,10.40.34.70,not_applicable,benign,routine authentication
AUTH-00314,2026-08-05T10:23:47Z,APP-API-02,ADMIN-WS-07,ACME\admin.jlee,Kerberos,success,10.40.22.109,not_applicable,benign,routine authentication
AUTH-00315,2026-08-05T10:38:11Z,FILE-01,ADMIN-WS-11,ACME\admin.jlee,Kerberos,success,10.40.35.10,not_applicable,benign,routine authentication
AUTH-00429,2026-08-05T10:46:43Z,APP-API-02,FILE-01,ACME\admin.jlee,WinRM,success,10.40.8.47,not_applicable,benign,routine authentication
AUTH-00298,2026-08-05T11:12:27Z,APP-API-02,VULN-SCAN-01,ACME\svc_backup,WinRM,success,10.40.3.194,not_applicable,benign,routine authentication
AUTH-00529,2026-08-05T11:18:11Z,VULN-SCAN-01,FILE-01,ACME\admin.jlee,NTLM,failure,10.40.10.88,not_applicable,benign,routine authentication
AUTH-00569,2026-08-05T11:24:53Z,VULN-SCAN-01,ADMIN-WS-11,NT AUTHORITY\SYSTEM,Kerberos,success,10.40.38.117,not_applicable,benign,routine authentication
AUTH-01164,2026-08-05T11:29:11Z,WEB-EDGE-01,ADMIN-WS-11,ACME\svc_deploy,NTLM,success,10.40.6.84,not_applicable,benign,routine authentication
AUTH-00220,2026-08-05T11:34:32Z,FILE-01,FILE-01,ACME\admin.rpatel,NTLM,success,10.40.54.102,not_applicable,benign,routine authentication
AUTH-00764,2026-08-05T11:57:09Z,ADMIN-WS-07,FILE-01,ACME\svc_deploy,Kerberos,success,10.40.32.53,not_applicable,benign,routine authentication
AUTH-01401,2026-08-05T11:58:59Z,FILE-01,FILE-01,ACME\svc_backup,NTLM,success,10.40.11.38,not_applicable,benign,routine authentication
AUTH-00236,2026-08-05T12:09:00Z,FILE-01,WEB-EDGE-01,ACME\svc_deploy,Kerberos,success,10.40.19.34,not_applicable,benign,routine authentication
AUTH-01293,2026-08-05T12:17:33Z,ADMIN-WS-07,VULN-SCAN-01,ACME\admin.jlee,Kerberos,success,10.40.21.135,not_applicable,benign,routine authentication
AUTH-01014,2026-08-05T12:20:05Z,APP-API-02,FILE-01,ACME\admin.jlee,WinRM,success,10.40.59.35,not_applicable,benign,routine authentication
AUTH-00303,2026-08-05T12:39:10Z,WEB-EDGE-01,APP-API-02,ACME\admin.rpatel,Kerberos,failure,10.40.20.44,not_applicable,benign,routine authentication
AUTH-00836,2026-08-05T12:46:46Z,DEPLOY-01,ADMIN-WS-07,ACME\admin.jlee,WinRM,success,10.40.51.59,not_applicable,benign,routine authentication
AUTH-01009,2026-08-05T13:04:10Z,WEB-EDGE-01,APP-API-02,ACME\admin.jlee,Kerberos,success,10.40.24.227,not_applicable,benign,routine authentication
AUTH-01481,2026-08-05T13:08:11Z,FILE-01,FILE-01,NT AUTHORITY\SYSTEM,NTLM,success,10.40.17.46,not_applicable,benign,routine authentication
AUTH-00375,2026-08-05T13:08:50Z,APP-API-02,VULN-SCAN-01,ACME\admin.rpatel,WinRM,success,10.40.41.218,not_applicable,benign,routine authentication
AUTH-01422,2026-08-05T13:19:55Z,WEB-EDGE-01,VULN-SCAN-01,NT AUTHORITY\SYSTEM,NTLM,success,10.40.16.211,not_applicable,benign,routine authentication
AUTH-00281,2026-08-05T13:27:48Z,WEB-EDGE-01,WEB-EDGE-01,ACME\admin.jlee,NTLM,success,10.40.10.71,not_applicable,benign,routine authentication
AUTH-01468,2026-08-05T13:29:25Z,WEB-EDGE-01,ADMIN-WS-11,ACME\admin.rpatel,RDP,success,10.40.23.237,not_applicable,benign,routine authentication
AUTH-00630,2026-08-05T13:37:51Z,APP-API-02,WEB-EDGE-01,ACME\admin.jlee,Kerberos,success,10.40.13.210,not_applicable,benign,routine authentication
AUTH-01475,2026-08-05T13:46:45Z,ADMIN-WS-11,FILE-01,ACME\admin.jlee,RDP,success,10.40.52.232,not_applicable,benign,routine authentication
AUTH-01347,2026-08-05T13:48:46Z,ADMIN-WS-11,VULN-SCAN-01,NT AUTHORITY\SYSTEM,WinRM,success,10.40.50.183,not_applicable,benign,routine authentication
AUTH-00651,2026-08-05T13:54:43Z,ADMIN-WS-11,ADMIN-WS-11,NT AUTHORITY\SYSTEM,Kerberos,failure,10.40.51.111,not_applicable,benign,routine authentication
AUTH-00079,2026-08-05T14:15:56Z,FILE-01,VULN-SCAN-01,ACME\admin.jlee,Kerberos,success,10.40.39.200,not_applicable,benign,routine authentication
AUTH-01248,2026-08-05T14:23:27Z,ADMIN-WS-07,WEB-EDGE-01,ACME\admin.rpatel,WinRM,success,10.40.24.28,not_applicable,benign,routine authentication
AUTH-01200,2026-08-05T14:28:11Z,WEB-EDGE-01,APP-API-02,ACME\admin.rpatel,Kerberos,success,10.40.13.221,not_applicable,benign,routine authentication
AUTH-00702,2026-08-05T14:33:49Z,APP-API-02,APP-API-02,ACME\admin.jlee,NTLM,failure,10.40.35.135,not_applicable,benign,routine authentication
AUTH-01195,2026-08-05T14:35:56Z,ADMIN-WS-11,APP-API-02,NT AUTHORITY\SYSTEM,NTLM,success,10.40.34.81,not_applicable,benign,routine authentication
AUTH-00407,2026-08-05T14:41:16Z,APP-API-02,FILE-01,ACME\admin.rpatel,WinRM,success,10.40.48.7,not_applicable,benign,routine authentication
AUTH-00619,2026-08-05T14:43:28Z,VULN-SCAN-01,WEB-EDGE-01,ACME\svc_deploy,NTLM,success,10.40.47.212,not_applicable,benign,routine authentication
AUTH-01076,2026-08-05T14:47:22Z,VULN-SCAN-01,WEB-EDGE-01,NT AUTHORITY\SYSTEM,NTLM,success,10.40.41.59,not_applicable,benign,routine authentication
AUTH-01240,2026-08-05T14:57:27Z,ADMIN-WS-11,VULN-SCAN-01,NT AUTHORITY\SYSTEM,NTLM,success,10.40.14.94,not_applicable,benign,routine authentication
AUTH-00933,2026-08-05T15:02:32Z,WEB-EDGE-01,VULN-SCAN-01,ACME\svc_backup,RDP,success,10.40.48.21,not_applicable,benign,routine authentication
AUTH-01047,2026-08-05T15:06:49Z,ADMIN-WS-07,WEB-EDGE-01,ACME\svc_deploy,RDP,failure,10.40.46.161,not_applicable,benign,routine authentication
AUTH-01429,2026-08-05T15:07:45Z,FILE-01,APP-API-02,ACME\admin.jlee,Kerberos,success,10.40.55.145,not_applicable,benign,routine authentication
AUTH-00031,2026-08-05T15:25:36Z,ADMIN-WS-07,DEPLOY-01,ACME\svc_backup,RDP,success,10.40.53.93,not_applicable,benign,routine authentication
AUTH-00332,2026-08-05T15:28:29Z,WEB-EDGE-01,ADMIN-WS-11,ACME\admin.rpatel,RDP,success,10.40.24.90,not_applicable,benign,routine authentication
AUTH-00744,2026-08-05T15:43:30Z,ADMIN-WS-07,FILE-01,ACME\svc_backup,Kerberos,failure,10.40.35.132,not_applicable,benign,routine authentication
AUTH-01357,2026-08-05T15:45:22Z,DEPLOY-01,VULN-SCAN-01,ACME\admin.jlee,NTLM,success,10.40.7.61,not_applicable,benign,routine authentication
AUTH-01048,2026-08-05T15:49:31Z,VULN-SCAN-01,ADMIN-WS-11,ACME\svc_deploy,RDP,success,10.40.8.208,not_applicable,benign,routine authentication
AUTH-00282,2026-08-05T15:53:39Z,FILE-01,ADMIN-WS-11,ACME\admin.jlee,WinRM,success,10.40.23.100,not_applicable,benign,routine authentication
AUTH-00284,2026-08-05T15:54:09Z,DEPLOY-01,DEPLOY-01,ACME\svc_backup,Kerberos,success,10.40.10.171,not_applicable,benign,routine authentication
AUTH-00761,2026-08-05T15:56:06Z,APP-API-02,APP-API-02,ACME\admin.rpatel,RDP,success,10.40.34.22,not_applicable,benign,routine authentication
AUTH-00629,2026-08-05T15:59:40Z,WEB-EDGE-01,ADMIN-WS-11,ACME\svc_backup,Kerberos,success,10.40.46.171,not_applicable,benign,routine authentication
AUTH-00168,2026-08-05T16:20:05Z,VULN-SCAN-01,VULN-SCAN-01,ACME\svc_backup,RDP,success,10.40.38.236,not_applicable,benign,routine authentication
AUTH-00879,2026-08-05T16:24:47Z,VULN-SCAN-01,APP-API-02,ACME\svc_deploy,Kerberos,success,10.40.46.231,not_applicable,benign,routine authentication
AUTH-01161,2026-08-05T16:28:21Z,ADMIN-WS-11,APP-API-02,ACME\svc_backup,Kerberos,success,10.40.50.53,not_applicable,benign,routine authentication
AUTH-01426,2026-08-05T16:32:00Z,ADMIN-WS-11,ADMIN-WS-11,ACME\admin.rpatel,RDP,success,10.40.3.179,not_applicable,benign,routine authentication
AUTH-00481,2026-08-05T16:37:32Z,ADMIN-WS-11,FILE-01,ACME\svc_deploy,RDP,success,10.40.39.234,not_applicable,benign,routine authentication
AUTH-01241,2026-08-05T16:45:06Z,WEB-EDGE-01,APP-API-02,ACME\admin.rpatel,NTLM,failure,10.40.31.231,not_applicable,benign,routine authentication
AUTH-00356,2026-08-05T16:48:21Z,WEB-EDGE-01,VULN-SCAN-01,ACME\svc_deploy,NTLM,success,10.40.50.163,not_applicable,benign,routine authentication
AUTH-00620,2026-08-05T16:55:55Z,VULN-SCAN-01,FILE-01,ACME\admin.jlee,RDP,failure,10.40.36.37,not_applicable,benign,routine authentication
AUTH-00237,2026-08-05T17:03:37Z,ADMIN-WS-11,WEB-EDGE-01,ACME\svc_deploy,WinRM,success,10.40.51.16,not_applicable,benign,routine authentication
AUTH-00808,2026-08-05T17:07:21Z,APP-API-02,APP-API-02,ACME\svc_backup,Kerberos,success,10.40.51.151,not_applicable,benign,routine authentication
AUTH-01340,2026-08-05T17:12:05Z,ADMIN-WS-11,VULN-SCAN-01,ACME\admin.jlee,RDP,success,10.40.52.6,not_applicable,benign,routine authentication
AUTH-01367,2026-08-05T17:26:15Z,ADMIN-WS-07,VULN-SCAN-01,ACME\svc_backup,Kerberos,success,10.40.29.75,not_applicable,benign,routine authentication
AUTH-01405,2026-08-05T17:33:26Z,APP-API-02,ADMIN-WS-11,ACME\svc_deploy,WinRM,failure,10.40.11.114,not_applicable,benign,routine authentication
AUTH-01043,2026-08-05T17:35:05Z,ADMIN-WS-11,ADMIN-WS-11,ACME\admin.jlee,WinRM,success,10.40.2.147,not_applicable,benign,routine authentication
AUTH-00682,2026-08-05T17:48:00Z,ADMIN-WS-11,VULN-SCAN-01,ACME\admin.rpatel,NTLM,failure,10.40.37.84,not_applicable,benign,routine authentication
AUTH-00882,2026-08-05T17:51:29Z,APP-API-02,FILE-01,ACME\svc_backup,NTLM,failure,10.40.6.57,not_applicable,benign,routine authentication
AUTH-00442,2026-08-05T17:55:25Z,VULN-SCAN-01,ADMIN-WS-07,NT AUTHORITY\SYSTEM,Kerberos,success,10.40.6.30,not_applicable,benign,routine authentication
AUTH-00038,2026-08-05T18:01:39Z,WEB-EDGE-01,APP-API-02,NT AUTHORITY\SYSTEM,NTLM,success,10.40.16.38,not_applicable,benign,routine authentication
AUTH-00861,2026-08-05T18:04:56Z,FILE-01,APP-API-02,ACME\admin.rpatel,WinRM,failure,10.40.57.193,not_applicable,benign,routine authentication
AUTH-00245,2026-08-05T18:06:39Z,WEB-EDGE-01,WEB-EDGE-01,ACME\svc_deploy,Kerberos,success,10.40.2.25,not_applicable,benign,routine authentication
AUTH-00924,2026-08-05T18:14:58Z,FILE-01,APP-API-02,ACME\admin.rpatel,RDP,success,10.40.26.45,not_applicable,benign,routine authentication
AUTH-01230,2026-08-05T18:17:31Z,VULN-SCAN-01,ADMIN-WS-11,ACME\admin.jlee,Kerberos,success,10.40.53.42,not_applicable,benign,routine authentication
AUTH-01245,2026-08-05T18:17:49Z,VULN-SCAN-01,APP-API-02,NT AUTHORITY\SYSTEM,Kerberos,failure,10.40.31.66,not_applicable,benign,routine authentication
AUTH-00063,2026-08-05T18:18:13Z,ADMIN-WS-07,ADMIN-WS-07,ACME\admin.rpatel,WinRM,success,10.40.15.154,not_applicable,benign,routine authentication
AUTH-00658,2026-08-05T18:26:12Z,APP-API-02,WEB-EDGE-01,ACME\svc_backup,WinRM,success,10.40.19.230,not_applicable,benign,routine authentication
AUTH-00101,2026-08-05T18:29:25Z,ADMIN-WS-11,VULN-SCAN-01,NT AUTHORITY\SYSTEM,WinRM,failure,10.40.33.46,not_applicable,benign,routine authentication
AUTH-00227,2026-08-05T18:42:12Z,APP-API-02,VULN-SCAN-01,ACME\svc_backup,WinRM,success,10.40.32.100,not_applicable,benign,routine authentication
AUTH-00293,2026-08-05T18:42:46Z,ADMIN-WS-11,ADMIN-WS-11,ACME\svc_deploy,WinRM,success,10.40.17.198,not_applicable,benign,routine authentication
AUTH-00361,2026-08-05T18:49:50Z,WEB-EDGE-01,WEB-EDGE-01,ACME\svc_backup,NTLM,success,10.40.36.3,not_applicable,benign,routine authentication
AUTH-01456,2026-08-05T18:56:50Z,DEPLOY-01,ADMIN-WS-11,ACME\svc_deploy,NTLM,success,10.40.57.164,not_applicable,benign,routine authentication
AUTH-00602,2026-08-05T18:57:02Z,APP-API-02,VULN-SCAN-01,ACME\admin.jlee,RDP,failure,10.40.11.70,not_applicable,benign,routine authentication
AUTH-00037,2026-08-05T19:02:44Z,DEPLOY-01,DEPLOY-01,NT AUTHORITY\SYSTEM,WinRM,failure,10.40.8.15,not_applicable,benign,routine authentication
AUTH-00005,2026-08-05T19:04:28Z,FILE-01,FILE-01,ACME\svc_deploy,WinRM,failure,10.40.50.204,not_applicable,benign,routine authentication
AUTH-00060,2026-08-05T19:23:32Z,ADMIN-WS-07,VULN-SCAN-01,ACME\svc_backup,Kerberos,success,10.40.17.123,not_applicable,benign,routine authentication
AUTH-00838,2026-08-05T19:30:36Z,ADMIN-WS-11,APP-API-02,NT AUTHORITY\SYSTEM,Kerberos,success,10.40.53.25,not_applicable,benign,routine authentication
AUTH-00722,2026-08-05T19:30:48Z,VULN-SCAN-01,APP-API-02,ACME\admin.rpatel,WinRM,success,10.40.58.80,not_applicable,benign,routine authentication
AUTH-00884,2026-08-05T19:31:29Z,DEPLOY-01,VULN-SCAN-01,ACME\svc_backup,RDP,success,10.40.10.30,not_applicable,benign,routine authentication
AUTH-00846,2026-08-05T19:41:45Z,VULN-SCAN-01,DEPLOY-01,NT AUTHORITY\SYSTEM,RDP,failure,10.40.7.170,not_applicable,benign,routine authentication
AUTH-00729,2026-08-05T19:44:49Z,VULN-SCAN-01,DEPLOY-01,ACME\admin.jlee,Kerberos,success,10.40.56.153,not_applicable,benign,routine authentication
AUTH-01271,2026-08-05T19:52:50Z,VULN-SCAN-01,APP-API-02,ACME\svc_backup,WinRM,success,10.40.17.27,not_applicable,benign,routine authentication
AUTH-00974,2026-08-05T19:57:36Z,APP-API-02,WEB-EDGE-01,NT AUTHORITY\SYSTEM,Kerberos,success,10.40.32.46,not_applicable,benign,routine authentication
AUTH-00474,2026-08-05T20:18:29Z,FILE-01,VULN-SCAN-01,ACME\admin.jlee,RDP,success,10.40.5.164,not_applicable,benign,routine authentication
AUTH-01019,2026-08-05T20:36:26Z,DEPLOY-01,DEPLOY-01,ACME\svc_deploy,WinRM,success,10.40.30.46,not_applicable,benign,routine authentication
AUTH-01143,2026-08-05T21:00:06Z,VULN-SCAN-01,ADMIN-WS-11,NT AUTHORITY\SYSTEM,NTLM,failure,10.40.14.7,not_applicable,benign,routine authentication
AUTH-00119,2026-08-05T21:05:24Z,ADMIN-WS-07,WEB-EDGE-01,ACME\svc_deploy,Kerberos,success,10.40.17.185,not_applicable,benign,routine authentication
AUTH-01101,2026-08-05T21:08:16Z,DEPLOY-01,WEB-EDGE-01,ACME\svc_deploy,NTLM,success,10.40.39.37,not_applicable,benign,routine authentication
AUTH-00957,2026-08-05T21:17:06Z,ADMIN-WS-07,WEB-EDGE-01,ACME\admin.jlee,Kerberos,failure,10.40.14.171,not_applicable,benign,routine authentication
AUTH-00622,2026-08-05T21:17:16Z,VULN-SCAN-01,VULN-SCAN-01,ACME\svc_backup,NTLM,failure,10.40.20.206,not_applicable,benign,routine authentication
AUTH-00300,2026-08-05T21:22:09Z,ADMIN-WS-11,APP-API-02,ACME\svc_deploy,Kerberos,failure,10.40.5.221,not_applicable,benign,routine authentication
AUTH-01488,2026-08-05T21:26:04Z,ADMIN-WS-07,DEPLOY-01,NT AUTHORITY\SYSTEM,RDP,success,10.40.4.88,not_applicable,benign,routine authentication
AUTH-00001,2026-08-05T21:27:45Z,VULN-SCAN-01,DEPLOY-01,ACME\admin.rpatel,WinRM,failure,10.40.49.92,not_applicable,benign,routine authentication
AUTH-00987,2026-08-05T21:38:08Z,DEPLOY-01,FILE-01,ACME\svc_deploy,NTLM,success,10.40.55.124,not_applicable,benign,routine authentication
AUTH-00721,2026-08-05T21:40:13Z,ADMIN-WS-11,DEPLOY-01,ACME\admin.jlee,RDP,success,10.40.30.37,not_applicable,benign,routine authentication
AUTH-00705,2026-08-05T21:41:24Z,VULN-SCAN-01,ADMIN-WS-07,ACME\svc_deploy,WinRM,success,10.40.22.185,not_applicable,benign,routine authentication
AUTH-01168,2026-08-05T21:47:44Z,VULN-SCAN-01,WEB-EDGE-01,NT AUTHORITY\SYSTEM,WinRM,success,10.40.8.198,not_applicable,benign,routine authentication
AUTH-01178,2026-08-05T21:56:06Z,DEPLOY-01,WEB-EDGE-01,ACME\svc_backup,RDP,success,10.40.31.158,not_applicable,benign,routine authentication
AUTH-01478,2026-08-05T21:58:20Z,FILE-01,ADMIN-WS-11,ACME\admin.rpatel,WinRM,success,10.40.49.98,not_applicable,benign,routine authentication
AUTH-00434,2026-08-05T22:06:15Z,DEPLOY-01,ADMIN-WS-07,ACME\svc_backup,Kerberos,failure,10.40.46.165,not_applicable,benign,routine authentication
AUTH-01486,2026-08-05T22:06:58Z,VULN-SCAN-01,WEB-EDGE-01,ACME\svc_deploy,WinRM,success,10.40.5.218,not_applicable,benign,routine authentication
AUTH-00173,2026-08-05T22:08:44Z,DEPLOY-01,VULN-SCAN-01,ACME\admin.jlee,Kerberos,failure,10.40.41.216,not_applicable,benign,routine authentication
AUTH-01275,2026-08-05T22:22:33Z,DEPLOY-01,VULN-SCAN-01,ACME\svc_deploy,WinRM,success,10.40.4.59,not_applicable,benign,routine authentication
AUTH-00129,2026-08-05T22:27:24Z,APP-API-02,WEB-EDGE-01,ACME\svc_backup,RDP,success,10.40.27.37,not_applicable,benign,routine authentication
AUTH-00214,2026-08-05T22:30:37Z,VULN-SCAN-01,APP-API-02,NT AUTHORITY\SYSTEM,WinRM,success,10.40.4.62,not_applicable,benign,routine authentication
AUTH-01193,2026-08-05T22:51:21Z,VULN-SCAN-01,DEPLOY-01,ACME\svc_deploy,WinRM,success,10.40.31.46,not_applicable,benign,routine authentication
AUTH-00323,2026-08-05T23:02:23Z,ADMIN-WS-11,WEB-EDGE-01,ACME\admin.rpatel,RDP,success,10.40.1.52,not_applicable,benign,routine authentication
AUTH-00369,2026-08-05T23:06:20Z,APP-API-02,FILE-01,ACME\svc_backup,RDP,failure,10.40.56.185,not_applicable,benign,routine authentication
AUTH-00947,2026-08-05T23:10:37Z,WEB-EDGE-01,APP-API-02,ACME\svc_backup,WinRM,success,10.40.15.39,not_applicable,benign,routine authentication
AUTH-00760,2026-08-05T23:17:47Z,APP-API-02,FILE-01,ACME\svc_backup,WinRM,success,10.40.32.226,not_applicable,benign,routine authentication
AUTH-00672,2026-08-05T23:19:47Z,ADMIN-WS-11,VULN-SCAN-01,ACME\admin.jlee,NTLM,failure,10.40.14.49,not_applicable,benign,routine authentication
AUTH-01418,2026-08-05T23:21:56Z,VULN-SCAN-01,APP-API-02,ACME\svc_deploy,NTLM,success,10.40.2.213,not_applicable,benign,routine authentication
AUTH-00905,2026-08-05T23:40:34Z,APP-API-02,VULN-SCAN-01,ACME\svc_deploy,RDP,success,10.40.17.51,not_applicable,benign,routine authentication
AUTH-00235,2026-08-05T23:48:31Z,APP-API-02,ADMIN-WS-07,ACME\admin.jlee,WinRM,success,10.40.16.192,not_applicable,benign,routine authentication
AUTH-00444,2026-08-05T23:52:28Z,ADMIN-WS-11,ADMIN-WS-11,ACME\admin.rpatel,RDP,success,10.40.45.16,not_applicable,benign,routine authentication
AUTH-00678,2026-08-06T00:06:53Z,FILE-01,VULN-SCAN-01,ACME\admin.jlee,RDP,success,10.40.48.193,not_applicable,benign,routine authentication
AUTH-00647,2026-08-06T00:07:55Z,VULN-SCAN-01,VULN-SCAN-01,NT AUTHORITY\SYSTEM,NTLM,success,10.40.24.11,not_applicable,benign,routine authentication
AUTH-00690,2026-08-06T00:13:28Z,WEB-EDGE-01,VULN-SCAN-01,ACME\svc_backup,NTLM,success,10.40.38.103,not_applicable,benign,routine authentication
AUTH-01451,2026-08-06T00:16:22Z,ADMIN-WS-07,ADMIN-WS-07,NT AUTHORITY\SYSTEM,RDP,success,10.40.43.47,not_applicable,benign,routine authentication
AUTH-01227,2026-08-06T00:30:06Z,ADMIN-WS-11,VULN-SCAN-01,ACME\svc_deploy,RDP,success,10.40.5.105,not_applicable,benign,routine authentication
AUTH-00719,2026-08-06T00:34:10Z,WEB-EDGE-01,VULN-SCAN-01,ACME\admin.jlee,NTLM,success,10.40.20.181,not_applicable,benign,routine authentication
