event_id,_time,host,user,process_name,process_id,dest_domain,dest_ip,dest_port,action,bytes_out,bytes_in,classification,note
NET-00824,2026-08-05T03:21:18Z,FILE-01,ACME\admin.rpatel,powershell.exe,7357,backup.internal,198.51.100.154,5985,allowed,21944,1631503,benign,routine network activity
NET-01468,2026-08-05T03:33:11Z,ADMIN-WS-07,ACME\svc_deploy,powershell.exe,9733,backup.internal,198.51.100.198,445,allowed,67156,883932,benign,routine network activity
NET-01144,2026-08-05T03:34:54Z,FILE-01,ACME\svc_deploy,chrome.exe,10937,updates.vendor.example,198.51.100.106,445,allowed,29738,1416733,benign,routine network activity
NET-01196,2026-08-05T03:35:30Z,WEB-EDGE-01,ACME\admin.jlee,chrome.exe,2702,download.sysinternals.com,198.51.100.232,5985,allowed,74694,884652,benign,routine network activity
NET-00961,2026-08-05T03:39:50Z,VULN-SCAN-01,ACME\admin.jlee,backup-agent.exe,12708,download.sysinternals.com,198.51.100.207,445,allowed,97098,645038,benign,routine network activity
NET-00864,2026-08-05T03:46:53Z,DEPLOY-01,NT AUTHORITY\SYSTEM,powershell.exe,12337,download.sysinternals.com,198.51.100.216,445,allowed,28502,1972822,benign,routine network activity
NET-00026,2026-08-05T03:58:15Z,WEB-EDGE-01,ACME\admin.rpatel,powershell.exe,5467,backup.internal,198.51.100.53,5985,allowed,90643,62873,benign,routine network activity
NET-01290,2026-08-05T03:59:10Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,msiexec.exe,3059,packages.microsoft.com,198.51.100.105,443,allowed,39930,576041,benign,routine network activity
NET-01261,2026-08-05T04:02:04Z,ADMIN-WS-11,ACME\svc_backup,backup-agent.exe,2591,backup.internal,198.51.100.33,443,allowed,77457,246618,benign,routine network activity
NET-00134,2026-08-05T04:07:32Z,ADMIN-WS-07,ACME\svc_backup,chrome.exe,3759,repo.internal,198.51.100.196,445,allowed,55261,238078,benign,routine network activity
NET-01350,2026-08-05T04:08:45Z,VULN-SCAN-01,ACME\admin.rpatel,powershell.exe,2197,download.sysinternals.com,198.51.100.191,5985,allowed,64790,512384,benign,routine network activity
NET-01397,2026-08-05T04:29:26Z,FILE-01,NT AUTHORITY\SYSTEM,powershell.exe,6401,backup.internal,198.51.100.220,5985,allowed,95992,343044,benign,routine network activity
NET-01166,2026-08-05T04:40:30Z,FILE-01,ACME\admin.rpatel,backup-agent.exe,5380,packages.microsoft.com,198.51.100.175,5985,allowed,94435,1378120,benign,routine network activity
NET-00618,2026-08-05T04:43:50Z,FILE-01,ACME\admin.rpatel,msiexec.exe,13940,download.sysinternals.com,198.51.100.184,5985,allowed,10718,592448,benign,routine network activity
NET-00231,2026-08-05T04:45:36Z,DEPLOY-01,NT AUTHORITY\SYSTEM,backup-agent.exe,3277,repo.internal,198.51.100.121,5985,allowed,24231,234428,benign,routine network activity
NET-01492,2026-08-05T04:59:50Z,APP-API-02,ACME\svc_backup,backup-agent.exe,2485,packages.microsoft.com,198.51.100.101,443,allowed,89541,1293065,benign,routine network activity
NET-01175,2026-08-05T05:04:36Z,VULN-SCAN-01,ACME\svc_backup,backup-agent.exe,6874,backup.internal,198.51.100.111,443,allowed,11609,69607,benign,routine network activity
NET-01323,2026-08-05T05:06:05Z,ADMIN-WS-07,ACME\admin.jlee,powershell.exe,4331,download.sysinternals.com,198.51.100.155,5985,allowed,73687,1649042,benign,routine network activity
NET-01373,2026-08-05T05:08:42Z,VULN-SCAN-01,ACME\svc_backup,msiexec.exe,5373,packages.microsoft.com,198.51.100.211,445,allowed,2229,1112202,benign,routine network activity
NET-01376,2026-08-05T05:19:36Z,DEPLOY-01,ACME\svc_backup,powershell.exe,5508,packages.microsoft.com,198.51.100.164,445,allowed,80422,1682526,benign,routine network activity
NET-01004,2026-08-05T05:22:24Z,ADMIN-WS-11,ACME\admin.rpatel,powershell.exe,3592,repo.internal,198.51.100.151,443,allowed,18802,1930946,benign,routine network activity
NET-01465,2026-08-05T05:28:17Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,chrome.exe,3607,repo.internal,198.51.100.240,443,allowed,10980,439961,benign,routine network activity
NET-00683,2026-08-05T05:29:32Z,DEPLOY-01,ACME\admin.rpatel,chrome.exe,9707,updates.vendor.example,198.51.100.93,5985,allowed,96550,649604,benign,routine network activity
NET-00388,2026-08-05T05:30:12Z,DEPLOY-01,NT AUTHORITY\SYSTEM,chrome.exe,14703,packages.microsoft.com,198.51.100.81,5985,allowed,9338,1370687,benign,routine network activity
NET-00919,2026-08-05T05:34:14Z,APP-API-02,ACME\admin.rpatel,backup-agent.exe,9444,backup.internal,198.51.100.51,443,allowed,98264,1352752,benign,routine network activity
NET-00383,2026-08-05T05:37:16Z,ADMIN-WS-11,ACME\admin.jlee,backup-agent.exe,1089,repo.internal,198.51.100.126,445,allowed,7400,982413,benign,routine network activity
NET-00909,2026-08-05T05:39:06Z,VULN-SCAN-01,ACME\admin.jlee,msiexec.exe,8785,download.sysinternals.com,198.51.100.83,443,allowed,16770,1820107,benign,routine network activity
NET-01173,2026-08-05T05:39:53Z,FILE-01,ACME\svc_backup,chrome.exe,13681,packages.microsoft.com,198.51.100.45,445,allowed,95910,402413,benign,routine network activity
NET-01032,2026-08-05T05:55:08Z,APP-API-02,ACME\svc_backup,msiexec.exe,8475,repo.internal,198.51.100.4,5985,allowed,67833,452463,benign,routine network activity
NET-00382,2026-08-05T05:58:04Z,DEPLOY-01,ACME\svc_backup,powershell.exe,7869,packages.microsoft.com,198.51.100.130,5985,allowed,50493,816811,benign,routine network activity
NET-01007,2026-08-05T06:05:50Z,FILE-01,ACME\admin.rpatel,msiexec.exe,5136,packages.microsoft.com,198.51.100.65,445,allowed,75218,1570639,benign,routine network activity
NET-01197,2026-08-05T06:13:54Z,ADMIN-WS-07,ACME\svc_deploy,powershell.exe,1774,backup.internal,198.51.100.227,445,allowed,74803,853231,benign,routine network activity
NET-00760,2026-08-05T06:27:18Z,VULN-SCAN-01,ACME\svc_backup,msiexec.exe,5098,repo.internal,198.51.100.218,445,allowed,43719,75647,benign,routine network activity
NET-00255,2026-08-05T06:39:49Z,WEB-EDGE-01,ACME\svc_deploy,powershell.exe,6341,repo.internal,198.51.100.181,445,allowed,26777,1752609,benign,routine network activity
NET-00830,2026-08-05T06:47:08Z,FILE-01,ACME\svc_backup,msiexec.exe,1783,backup.internal,198.51.100.73,5985,allowed,63201,560645,benign,routine network activity
NET-01152,2026-08-05T06:49:14Z,ADMIN-WS-11,ACME\svc_backup,msiexec.exe,4070,packages.microsoft.com,198.51.100.133,5985,allowed,18051,76997,benign,routine network activity
NET-00974,2026-08-05T07:08:41Z,ADMIN-WS-07,ACME\admin.rpatel,msiexec.exe,6104,updates.vendor.example,198.51.100.208,445,allowed,93822,1238823,benign,routine network activity
NET-01449,2026-08-05T07:19:09Z,ADMIN-WS-07,ACME\admin.rpatel,chrome.exe,11638,updates.vendor.example,198.51.100.129,445,allowed,80961,36759,benign,routine network activity
NET-01018,2026-08-05T07:44:21Z,ADMIN-WS-11,ACME\admin.jlee,powershell.exe,5185,download.sysinternals.com,198.51.100.28,5985,allowed,54629,401974,benign,routine network activity
NET-01364,2026-08-05T08:17:54Z,ADMIN-WS-11,ACME\svc_deploy,powershell.exe,11488,download.sysinternals.com,198.51.100.133,5985,allowed,29312,850336,benign,routine network activity
NET-00176,2026-08-05T08:18:58Z,ADMIN-WS-07,ACME\svc_deploy,backup-agent.exe,14033,packages.microsoft.com,198.51.100.142,5985,allowed,56192,344153,benign,routine network activity
NET-00768,2026-08-05T08:21:42Z,FILE-01,NT AUTHORITY\SYSTEM,powershell.exe,11385,packages.microsoft.com,198.51.100.40,443,allowed,98989,1181268,benign,routine network activity
NET-00439,2026-08-05T08:30:28Z,WEB-EDGE-01,ACME\admin.rpatel,msiexec.exe,5913,repo.internal,198.51.100.123,5985,allowed,97368,1288999,benign,routine network activity
NET-00235,2026-08-05T08:47:12Z,APP-API-02,ACME\svc_backup,msiexec.exe,11826,updates.vendor.example,198.51.100.221,443,allowed,28813,1420305,benign,routine network activity
NET-01129,2026-08-05T08:47:55Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,backup-agent.exe,13286,repo.internal,198.51.100.223,5985,allowed,72524,1218055,benign,routine network activity
NET-01210,2026-08-05T08:51:05Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,chrome.exe,6205,packages.microsoft.com,198.51.100.169,5985,allowed,88881,1893884,benign,routine network activity
NET-00778,2026-08-05T08:52:40Z,ADMIN-WS-11,ACME\svc_backup,backup-agent.exe,13892,packages.microsoft.com,198.51.100.229,445,allowed,45847,350145,benign,routine network activity
NET-00461,2026-08-05T08:57:37Z,ADMIN-WS-07,ACME\svc_backup,powershell.exe,13157,backup.internal,198.51.100.236,5985,allowed,39570,1680209,benign,routine network activity
NET-01070,2026-08-05T09:16:50Z,ADMIN-WS-07,ACME\svc_deploy,chrome.exe,14167,updates.vendor.example,198.51.100.23,5985,allowed,54851,1834831,benign,routine network activity
NET-00934,2026-08-05T09:17:54Z,ADMIN-WS-07,ACME\svc_deploy,msiexec.exe,10190,repo.internal,198.51.100.52,443,allowed,98436,141149,benign,routine network activity
NET-01262,2026-08-05T09:29:42Z,ADMIN-WS-11,ACME\svc_deploy,chrome.exe,5294,updates.vendor.example,198.51.100.209,5985,allowed,72580,862248,benign,routine network activity
NET-00711,2026-08-05T09:29:53Z,WEB-EDGE-01,ACME\svc_deploy,chrome.exe,5622,packages.microsoft.com,198.51.100.14,5985,allowed,46226,276518,benign,routine network activity
NET-01087,2026-08-05T09:45:07Z,DEPLOY-01,ACME\admin.jlee,msiexec.exe,1353,repo.internal,198.51.100.211,5985,allowed,42953,1424124,benign,routine network activity
NET-01048,2026-08-05T09:48:27Z,ADMIN-WS-07,ACME\admin.jlee,backup-agent.exe,9603,repo.internal,198.51.100.217,443,allowed,81013,1142251,benign,routine network activity
NET-01371,2026-08-05T09:55:32Z,APP-API-02,NT AUTHORITY\SYSTEM,backup-agent.exe,8068,packages.microsoft.com,198.51.100.179,445,allowed,23655,139965,benign,routine network activity
NET-01235,2026-08-05T09:57:41Z,FILE-01,ACME\svc_backup,backup-agent.exe,7126,updates.vendor.example,198.51.100.220,443,allowed,56719,1614696,benign,routine network activity
NET-00642,2026-08-05T10:02:09Z,DEPLOY-01,ACME\svc_backup,chrome.exe,8434,packages.microsoft.com,198.51.100.48,5985,allowed,51327,70593,benign,routine network activity
NET-00269,2026-08-05T10:13:41Z,ADMIN-WS-07,ACME\svc_deploy,chrome.exe,4174,updates.vendor.example,198.51.100.68,445,allowed,78138,1734256,benign,routine network activity
NET-00754,2026-08-05T10:15:37Z,VULN-SCAN-01,ACME\admin.jlee,msiexec.exe,10221,packages.microsoft.com,198.51.100.240,445,allowed,13632,1529466,benign,routine network activity
NET-00313,2026-08-05T10:25:40Z,WEB-EDGE-01,ACME\svc_deploy,chrome.exe,2760,backup.internal,198.51.100.89,443,allowed,6688,368062,benign,routine network activity
NET-00436,2026-08-05T10:26:34Z,DEPLOY-01,ACME\admin.jlee,backup-agent.exe,2573,updates.vendor.example,198.51.100.52,443,allowed,59226,791426,benign,routine network activity
NET-01321,2026-08-05T10:27:29Z,ADMIN-WS-07,ACME\svc_deploy,msiexec.exe,6657,updates.vendor.example,198.51.100.126,5985,allowed,42227,472905,benign,routine network activity
NET-00419,2026-08-05T10:29:15Z,APP-API-02,ACME\svc_backup,msiexec.exe,10009,backup.internal,198.51.100.196,443,allowed,52236,268244,benign,routine network activity
NET-00005,2026-08-05T10:30:06Z,FILE-01,ACME\svc_backup,chrome.exe,11951,download.sysinternals.com,198.51.100.102,5985,allowed,31013,352541,benign,routine network activity
NET-00489,2026-08-05T10:36:16Z,ADMIN-WS-07,ACME\admin.jlee,msiexec.exe,11411,repo.internal,198.51.100.105,5985,allowed,8343,1584646,benign,routine network activity
NET-00599,2026-08-05T10:38:19Z,ADMIN-WS-11,ACME\svc_deploy,msiexec.exe,8359,backup.internal,198.51.100.238,443,allowed,18003,791359,benign,routine network activity
NET-00442,2026-08-05T10:38:59Z,ADMIN-WS-11,ACME\svc_deploy,backup-agent.exe,12871,download.sysinternals.com,198.51.100.155,5985,allowed,77712,114718,benign,routine network activity
NET-00054,2026-08-05T10:53:13Z,DEPLOY-01,NT AUTHORITY\SYSTEM,powershell.exe,5051,updates.vendor.example,198.51.100.99,443,allowed,4660,1669062,benign,routine network activity
NET-00883,2026-08-05T10:53:56Z,ADMIN-WS-11,ACME\svc_backup,chrome.exe,9861,repo.internal,198.51.100.78,5985,allowed,57490,612994,benign,routine network activity
NET-01348,2026-08-05T11:01:54Z,WEB-EDGE-01,ACME\admin.rpatel,msiexec.exe,10980,download.sysinternals.com,198.51.100.74,443,allowed,67817,800139,benign,routine network activity
NET-01345,2026-08-05T11:08:35Z,DEPLOY-01,ACME\svc_backup,chrome.exe,2712,download.sysinternals.com,198.51.100.108,5985,allowed,45605,1415326,benign,routine network activity
NET-01155,2026-08-05T11:27:25Z,ADMIN-WS-11,ACME\svc_deploy,powershell.exe,11367,download.sysinternals.com,198.51.100.47,443,allowed,45770,526290,benign,routine network activity
NET-00822,2026-08-05T11:30:33Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,powershell.exe,1802,backup.internal,198.51.100.168,443,allowed,4159,1683974,benign,routine network activity
NET-00316,2026-08-05T11:37:36Z,FILE-01,ACME\admin.jlee,backup-agent.exe,4018,download.sysinternals.com,198.51.100.70,445,allowed,24733,1508762,benign,routine network activity
NET-00898,2026-08-05T11:52:39Z,ADMIN-WS-07,ACME\svc_deploy,msiexec.exe,6755,packages.microsoft.com,198.51.100.155,5985,allowed,55202,91955,benign,routine network activity
NET-01025,2026-08-05T11:53:27Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,chrome.exe,3918,updates.vendor.example,198.51.100.230,443,allowed,32091,1328212,benign,routine network activity
NET-00530,2026-08-05T12:00:28Z,VULN-SCAN-01,ACME\svc_deploy,chrome.exe,12320,backup.internal,198.51.100.54,445,allowed,27278,778283,benign,routine network activity
NET-00529,2026-08-05T12:08:19Z,APP-API-02,ACME\svc_deploy,powershell.exe,12744,backup.internal,198.51.100.43,445,allowed,40921,1792406,benign,routine network activity
NET-00150,2026-08-05T12:13:10Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,powershell.exe,4470,packages.microsoft.com,198.51.100.189,445,allowed,81012,1040923,benign,routine network activity
NET-00798,2026-08-05T12:16:15Z,WEB-EDGE-01,ACME\admin.jlee,chrome.exe,12203,repo.internal,198.51.100.224,5985,allowed,9772,1288055,benign,routine network activity
NET-00392,2026-08-05T12:36:17Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,powershell.exe,14229,repo.internal,198.51.100.29,5985,allowed,57516,72325,benign,routine network activity
NET-00053,2026-08-05T12:36:59Z,DEPLOY-01,ACME\admin.rpatel,chrome.exe,9050,packages.microsoft.com,198.51.100.231,445,allowed,7573,453908,benign,routine network activity
NET-00823,2026-08-05T12:38:47Z,DEPLOY-01,ACME\admin.jlee,powershell.exe,9540,backup.internal,198.51.100.113,443,allowed,94059,1772103,benign,routine network activity
NET-00105,2026-08-05T12:47:32Z,VULN-SCAN-01,ACME\svc_backup,msiexec.exe,5643,download.sysinternals.com,198.51.100.93,445,allowed,14868,234350,benign,routine network activity
NET-00012,2026-08-05T12:48:39Z,DEPLOY-01,NT AUTHORITY\SYSTEM,msiexec.exe,1738,packages.microsoft.com,198.51.100.236,5985,allowed,76867,1926640,benign,routine network activity
NET-00690,2026-08-05T12:56:28Z,WEB-EDGE-01,ACME\admin.jlee,msiexec.exe,6192,updates.vendor.example,198.51.100.2,443,allowed,15242,167487,benign,routine network activity
NET-00050,2026-08-05T12:57:29Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,powershell.exe,2711,backup.internal,198.51.100.156,443,allowed,85173,18169,benign,routine network activity
NET-00956,2026-08-05T13:00:51Z,WEB-EDGE-01,ACME\admin.jlee,backup-agent.exe,12499,repo.internal,198.51.100.105,5985,allowed,29414,474083,benign,routine network activity
NET-01045,2026-08-05T13:05:20Z,ADMIN-WS-07,ACME\svc_deploy,powershell.exe,4469,backup.internal,198.51.100.51,443,allowed,26499,1733224,benign,routine network activity
NET-00237,2026-08-05T13:09:01Z,FILE-01,ACME\svc_deploy,powershell.exe,9366,updates.vendor.example,198.51.100.24,5985,allowed,15016,323994,benign,routine network activity
NET-00984,2026-08-05T13:10:55Z,DEPLOY-01,ACME\admin.jlee,msiexec.exe,1927,download.sysinternals.com,198.51.100.155,5985,allowed,60160,894660,benign,routine network activity
NET-00189,2026-08-05T13:20:42Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,powershell.exe,5143,backup.internal,198.51.100.204,445,allowed,12647,121235,benign,routine network activity
NET-00897,2026-08-05T13:32:12Z,DEPLOY-01,ACME\svc_deploy,chrome.exe,7363,repo.internal,198.51.100.238,5985,allowed,5297,1579837,benign,routine network activity
NET-00796,2026-08-05T13:32:48Z,ADMIN-WS-07,ACME\admin.rpatel,powershell.exe,5997,download.sysinternals.com,198.51.100.237,445,allowed,70668,1932494,benign,routine network activity
NET-00349,2026-08-05T13:35:21Z,ADMIN-WS-11,ACME\admin.rpatel,chrome.exe,12340,packages.microsoft.com,198.51.100.216,443,allowed,43412,1292685,benign,routine network activity
NET-00967,2026-08-05T13:55:42Z,APP-API-02,NT AUTHORITY\SYSTEM,powershell.exe,10446,download.sysinternals.com,198.51.100.168,5985,allowed,97187,1871140,benign,routine network activity
NET-00341,2026-08-05T14:09:11Z,DEPLOY-01,ACME\svc_backup,msiexec.exe,5551,backup.internal,198.51.100.114,5985,allowed,83945,1910642,benign,routine network activity
NET-01221,2026-08-05T14:10:08Z,APP-API-02,NT AUTHORITY\SYSTEM,msiexec.exe,4307,repo.internal,198.51.100.192,443,allowed,5397,1199299,benign,routine network activity
NET-00440,2026-08-05T14:11:52Z,DEPLOY-01,ACME\admin.rpatel,msiexec.exe,5327,packages.microsoft.com,198.51.100.148,445,allowed,92492,1886091,benign,routine network activity
NET-00264,2026-08-05T14:18:46Z,DEPLOY-01,ACME\admin.jlee,msiexec.exe,12902,backup.internal,198.51.100.108,445,allowed,69581,168934,benign,routine network activity
NET-00347,2026-08-05T14:25:44Z,ADMIN-WS-11,ACME\admin.jlee,msiexec.exe,10447,repo.internal,198.51.100.203,445,allowed,53751,1299005,benign,routine network activity
NET-00413,2026-08-05T14:30:22Z,VULN-SCAN-01,ACME\admin.jlee,msiexec.exe,12066,updates.vendor.example,198.51.100.30,445,allowed,53483,1799070,benign,routine network activity
NET-00762,2026-08-05T14:33:23Z,WEB-EDGE-01,ACME\svc_deploy,msiexec.exe,9684,packages.microsoft.com,198.51.100.82,5985,allowed,29301,520881,benign,routine network activity
NET-01125,2026-08-05T14:50:16Z,APP-API-02,ACME\svc_deploy,powershell.exe,12128,packages.microsoft.com,198.51.100.134,5985,allowed,79326,919696,benign,routine network activity
NET-00957,2026-08-05T14:55:35Z,DEPLOY-01,NT AUTHORITY\SYSTEM,chrome.exe,3568,packages.microsoft.com,198.51.100.29,5985,allowed,38269,112931,benign,routine network activity
NET-00506,2026-08-05T15:04:18Z,APP-API-02,ACME\admin.rpatel,backup-agent.exe,1865,updates.vendor.example,198.51.100.169,443,allowed,52033,1831175,benign,routine network activity
NET-00433,2026-08-05T15:07:08Z,DEPLOY-01,ACME\admin.jlee,backup-agent.exe,8003,download.sysinternals.com,198.51.100.65,5985,allowed,48134,1108071,benign,routine network activity
NET-00872,2026-08-05T15:09:43Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,msiexec.exe,1302,backup.internal,198.51.100.184,5985,allowed,2524,1847810,benign,routine network activity
NET-00588,2026-08-05T15:11:55Z,DEPLOY-01,ACME\admin.rpatel,chrome.exe,11202,updates.vendor.example,198.51.100.116,5985,allowed,91986,651432,benign,routine network activity
NET-00794,2026-08-05T15:13:09Z,ADMIN-WS-11,ACME\svc_backup,msiexec.exe,5889,packages.microsoft.com,198.51.100.11,445,allowed,60410,1771140,benign,routine network activity
