event_id,_time,host,user,service_name,image_path,start_type,action,source_process,source_process_id,signature_status,classification,note
SVC-01467,2026-08-05T02:17:18Z,DEPLOY-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,create,msiexec.exe,5116,signed,benign,approved service activity
SVC-01448,2026-08-05T02:31:20Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,create,services.exe,2877,signed,benign,approved service activity
SVC-01271,2026-08-05T02:33:30Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,2267,signed,benign,approved service activity
SVC-00283,2026-08-05T02:33:36Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,3515,signed,benign,approved service activity
SVC-00174,2026-08-05T02:39:28Z,DEPLOY-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,create,services.exe,12559,signed,benign,approved service activity
SVC-00198,2026-08-05T02:42:30Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,create,msiexec.exe,12055,signed,benign,approved service activity
SVC-00999,2026-08-05T02:45:03Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,powershell.exe,4019,signed,benign,approved service activity
SVC-00627,2026-08-05T02:47:42Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,create,powershell.exe,9206,signed,benign,approved service activity
SVC-00787,2026-08-05T02:57:01Z,FILE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,powershell.exe,14708,signed,benign,approved service activity
SVC-00077,2026-08-05T03:05:37Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,start,services.exe,6112,signed,benign,approved service activity
SVC-00846,2026-08-05T03:07:37Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,start,powershell.exe,12392,signed,benign,approved service activity
SVC-00844,2026-08-05T03:14:50Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,powershell.exe,7214,signed,benign,approved service activity
SVC-00173,2026-08-05T03:23:25Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,14761,signed,benign,approved service activity
SVC-01452,2026-08-05T03:24:40Z,APP-API-02,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,start,powershell.exe,10403,signed,benign,approved service activity
SVC-00878,2026-08-05T03:39:08Z,FILE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,powershell.exe,10913,signed,benign,approved service activity
SVC-00879,2026-08-05T03:49:44Z,FILE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,query,services.exe,3993,signed,benign,approved service activity
SVC-00396,2026-08-05T03:58:33Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,create,msiexec.exe,5347,signed,benign,approved service activity
SVC-00926,2026-08-05T04:04:43Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,query,services.exe,7997,signed,benign,approved service activity
SVC-00727,2026-08-05T04:07:53Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,services.exe,7617,signed,benign,approved service activity
SVC-01012,2026-08-05T04:23:47Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,services.exe,2167,signed,benign,approved service activity
SVC-00591,2026-08-05T04:29:21Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,create,powershell.exe,2048,signed,benign,approved service activity
SVC-01483,2026-08-05T04:29:31Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,create,services.exe,7159,signed,benign,approved service activity
SVC-00643,2026-08-05T04:32:29Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,services.exe,5836,signed,benign,approved service activity
SVC-01424,2026-08-05T04:36:19Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,query,services.exe,9435,signed,benign,approved service activity
SVC-00377,2026-08-05T04:37:04Z,APP-API-02,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,services.exe,7252,signed,benign,approved service activity
SVC-01219,2026-08-05T04:37:54Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,6359,signed,benign,approved service activity
SVC-00464,2026-08-05T04:40:07Z,FILE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,powershell.exe,7179,signed,benign,approved service activity
SVC-00416,2026-08-05T04:43:18Z,FILE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,create,msiexec.exe,12055,signed,benign,approved service activity
SVC-01318,2026-08-05T04:49:52Z,APP-API-02,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,services.exe,2902,signed,benign,approved service activity
SVC-00022,2026-08-05T04:55:52Z,APP-API-02,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,create,msiexec.exe,13255,signed,benign,approved service activity
SVC-00996,2026-08-05T05:09:29Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,2130,signed,benign,approved service activity
SVC-00403,2026-08-05T05:09:34Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,powershell.exe,11709,signed,benign,approved service activity
SVC-01056,2026-08-05T05:11:15Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,services.exe,14389,signed,benign,approved service activity
SVC-00404,2026-08-05T05:29:55Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,services.exe,14082,signed,benign,approved service activity
SVC-00038,2026-08-05T05:45:16Z,APP-API-02,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,start,msiexec.exe,6025,signed,benign,approved service activity
SVC-00388,2026-08-05T05:46:23Z,APP-API-02,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,powershell.exe,9570,signed,benign,approved service activity
SVC-01142,2026-08-05T05:50:17Z,FILE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,powershell.exe,9826,signed,benign,approved service activity
SVC-01458,2026-08-05T05:54:49Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,5277,signed,benign,approved service activity
SVC-00106,2026-08-05T05:58:34Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,7937,signed,benign,approved service activity
SVC-00622,2026-08-05T06:00:31Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,services.exe,9872,signed,benign,approved service activity
SVC-00914,2026-08-05T06:09:25Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,start,powershell.exe,6776,signed,benign,approved service activity
SVC-00188,2026-08-05T06:14:34Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,10888,signed,benign,approved service activity
SVC-00834,2026-08-05T06:28:13Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,powershell.exe,8479,signed,benign,approved service activity
SVC-00762,2026-08-05T06:47:16Z,FILE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,create,powershell.exe,3904,signed,benign,approved service activity
SVC-00320,2026-08-05T06:54:40Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,query,powershell.exe,3730,signed,benign,approved service activity
SVC-00993,2026-08-05T07:11:48Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,12480,signed,benign,approved service activity
SVC-01086,2026-08-05T07:12:32Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,start,services.exe,4289,signed,benign,approved service activity
SVC-00561,2026-08-05T07:13:10Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,start,services.exe,3341,signed,benign,approved service activity
SVC-01475,2026-08-05T07:13:33Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,services.exe,8571,signed,benign,approved service activity
SVC-00399,2026-08-05T07:14:57Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,services.exe,4769,signed,benign,approved service activity
SVC-00110,2026-08-05T07:18:32Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,services.exe,12502,signed,benign,approved service activity
SVC-00991,2026-08-05T07:23:32Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,services.exe,3826,signed,benign,approved service activity
SVC-00265,2026-08-05T07:26:55Z,FILE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,9741,signed,benign,approved service activity
SVC-00777,2026-08-05T07:27:28Z,DEPLOY-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,powershell.exe,7479,signed,benign,approved service activity
SVC-01092,2026-08-05T07:28:43Z,FILE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,7925,signed,benign,approved service activity
SVC-00874,2026-08-05T07:28:55Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,13998,signed,benign,approved service activity
SVC-01091,2026-08-05T07:38:52Z,FILE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,msiexec.exe,5280,signed,benign,approved service activity
SVC-01207,2026-08-05T07:40:58Z,FILE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,services.exe,6304,signed,benign,approved service activity
SVC-00155,2026-08-05T07:41:41Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,create,msiexec.exe,6171,signed,benign,approved service activity
SVC-00813,2026-08-05T07:49:50Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,11742,signed,benign,approved service activity
SVC-00576,2026-08-05T07:56:05Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,create,msiexec.exe,2135,signed,benign,approved service activity
SVC-01429,2026-08-05T07:57:39Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,powershell.exe,5635,signed,benign,approved service activity
SVC-00529,2026-08-05T08:10:13Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,create,services.exe,6244,signed,benign,approved service activity
SVC-00507,2026-08-05T08:15:26Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,create,services.exe,5915,signed,benign,approved service activity
SVC-01037,2026-08-05T08:18:43Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,4460,signed,benign,approved service activity
SVC-00200,2026-08-05T08:21:34Z,DEPLOY-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,create,services.exe,12041,signed,benign,approved service activity
SVC-00050,2026-08-05T08:22:52Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,powershell.exe,13878,signed,benign,approved service activity
SVC-00652,2026-08-05T08:30:07Z,APP-API-02,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,services.exe,10261,signed,benign,approved service activity
SVC-01363,2026-08-05T08:32:26Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,powershell.exe,3538,signed,benign,approved service activity
SVC-00209,2026-08-05T08:32:46Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,start,services.exe,1893,signed,benign,approved service activity
SVC-00279,2026-08-05T08:39:32Z,DEPLOY-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,create,powershell.exe,11937,signed,benign,approved service activity
SVC-01230,2026-08-05T08:46:46Z,DEPLOY-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,13655,signed,benign,approved service activity
SVC-00985,2026-08-05T08:49:59Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,start,powershell.exe,14646,signed,benign,approved service activity
SVC-01496,2026-08-05T09:04:50Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,12855,signed,benign,approved service activity
SVC-00182,2026-08-05T09:06:54Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,msiexec.exe,7109,signed,benign,approved service activity
SVC-00319,2026-08-05T09:08:45Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,msiexec.exe,1635,signed,benign,approved service activity
SVC-01024,2026-08-05T09:20:30Z,APP-API-02,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,start,msiexec.exe,14227,signed,benign,approved service activity
SVC-00014,2026-08-05T09:32:49Z,FILE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,start,services.exe,12354,signed,benign,approved service activity
SVC-00907,2026-08-05T09:38:47Z,DEPLOY-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,powershell.exe,4791,signed,benign,approved service activity
SVC-00124,2026-08-05T09:44:29Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,start,powershell.exe,12659,signed,benign,approved service activity
SVC-01430,2026-08-05T09:51:38Z,DEPLOY-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,powershell.exe,3177,signed,benign,approved service activity
SVC-00008,2026-08-05T09:59:09Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,services.exe,8753,signed,benign,approved service activity
SVC-00861,2026-08-05T09:59:44Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,create,msiexec.exe,4016,signed,benign,approved service activity
SVC-00859,2026-08-05T10:11:20Z,FILE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,create,powershell.exe,8285,signed,benign,approved service activity
SVC-01022,2026-08-05T10:21:28Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,start,powershell.exe,10100,signed,benign,approved service activity
SVC-00061,2026-08-05T10:34:31Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,powershell.exe,10316,signed,benign,approved service activity
SVC-01328,2026-08-05T10:36:02Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,start,powershell.exe,3208,signed,benign,approved service activity
SVC-00981,2026-08-05T10:36:09Z,APP-API-02,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,create,powershell.exe,11371,signed,benign,approved service activity
SVC-01359,2026-08-05T10:37:40Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,services.exe,1936,signed,benign,approved service activity
SVC-01108,2026-08-05T10:38:43Z,APP-API-02,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,2021,signed,benign,approved service activity
SVC-00761,2026-08-05T10:40:19Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,start,services.exe,4887,signed,benign,approved service activity
SVC-00190,2026-08-05T10:41:38Z,FILE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,services.exe,4820,signed,benign,approved service activity
SVC-01356,2026-08-05T11:02:19Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,create,powershell.exe,10414,signed,benign,approved service activity
SVC-00024,2026-08-05T11:02:39Z,DEPLOY-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,11134,signed,benign,approved service activity
SVC-01137,2026-08-05T11:03:57Z,APP-API-02,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,services.exe,7470,signed,benign,approved service activity
SVC-00849,2026-08-05T11:08:53Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,start,powershell.exe,2737,signed,benign,approved service activity
SVC-01046,2026-08-05T11:15:22Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,3059,signed,benign,approved service activity
SVC-00045,2026-08-05T11:18:41Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,6888,signed,benign,approved service activity
SVC-01090,2026-08-05T11:30:11Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,1762,signed,benign,approved service activity
SVC-00913,2026-08-05T11:32:39Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,6628,signed,benign,approved service activity
SVC-00347,2026-08-05T11:37:26Z,APP-API-02,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,4382,signed,benign,approved service activity
SVC-01437,2026-08-05T11:37:26Z,FILE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,create,msiexec.exe,9012,signed,benign,approved service activity
SVC-00290,2026-08-05T11:38:14Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,start,services.exe,8018,signed,benign,approved service activity
SVC-01355,2026-08-05T11:41:38Z,DEPLOY-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,start,powershell.exe,6847,signed,benign,approved service activity
SVC-00660,2026-08-05T11:54:53Z,APP-API-02,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,14360,signed,benign,approved service activity
SVC-01206,2026-08-05T12:04:08Z,FILE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,5622,signed,benign,approved service activity
SVC-00954,2026-08-05T12:06:36Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,11761,signed,benign,approved service activity
