event_id,_time,host,file_path,sha256,signature_status,publisher,classification,note
TRUST-01468,2026-08-31T19:49:04Z,APP-03,C:\ACME\Inventory\inventory.exe,bc39aac3bbe18df42c155e322586c7f8b543c84faa61778ceedc06e794f53598,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00518,2026-08-31T19:54:57Z,FILE-02,C:\ACME\Patch\TelemetryCheck.ps1,e3992bb4e7d5c4de16f4a100e2679de72f217d8f79e723383fe6c7f31307312b,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00946,2026-08-31T19:56:33Z,HR-WS-22,C:\ACME\Inventory\inventory.exe,3881c88b41ab6d08a0ab5b7009cfc95617e0eebecaa291c2b3a750761f3f9f31,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01002,2026-08-31T20:03:24Z,PATCH-01,C:\Windows\System32\cleanmgr.exe,1013e066da1fd697b6e3157f78f5278ce2af29b86d6a991e124a3a7dc9b516d1,signed,ACME IT Automation,benign,routine trust context
TRUST-00597,2026-08-31T20:03:27Z,JUMP-01,C:\ACME\Patch\TelemetryCheck.ps1,ea00db132d1d8f21ddc56e75345bdaa84e121c9977cacf5c7a5635ea121f0241,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01434,2026-08-31T20:04:12Z,HR-WS-22,C:\ACME\Inventory\inventory.exe,0b78ebdd4bc71f5d0e95cec2a23cc2e8ba1dc72aca3207b45dde75b711389525,signed,ACME IT Automation,benign,routine trust context
TRUST-00292,2026-08-31T20:07:56Z,MGMT-01,C:\ACME\Patch\TelemetryCheck.ps1,51e444ceed98e8c0e930e207ac5549994c5cfc755254cfa8c8010eb8c91bd5ab,signed,ACME IT Automation,benign,routine trust context
TRUST-00620,2026-08-31T20:08:13Z,MGMT-01,C:\Windows\System32\cleanmgr.exe,458a40b8ddd2c0b251051af8f1d7710de90ce5746e7b9d6b4875e4f4c76579a9,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00543,2026-08-31T20:11:49Z,DC-01,C:\Windows\System32\cleanmgr.exe,da7e352055a26094259ff9009b1e4817248f81f1bb5b4fdedcb6656165ea33ae,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00190,2026-08-31T20:12:21Z,FILE-02,C:\Windows\System32\cleanmgr.exe,c1827c0abbfad93e61c842be7b913b9bcc9e84ce5edec0129b86c8f9663badbe,signed,Microsoft Windows,benign,routine trust context
TRUST-00859,2026-08-31T20:13:41Z,DC-01,C:\ACME\Patch\TelemetryCheck.ps1,36199d05a14e8f55e94fd8d4a4b4acea4601050f46f8b20b22db9592faf6efa9,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01783,2026-08-31T20:19:12Z,MGMT-01,C:\Windows\System32\cleanmgr.exe,3762a837f477045d0a0a9982bd6225618d103e0de455c7375a6a897551429835,signed,Microsoft Windows,benign,routine trust context
TRUST-00205,2026-08-31T20:22:02Z,DC-01,C:\ACME\Inventory\inventory.exe,0bc946729ad1871856d256e8e4d3c719bc45b97d3ea8995bf70d00048fac42c3,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00881,2026-08-31T20:24:14Z,MGMT-01,C:\Windows\System32\cleanmgr.exe,c170e79d24cc8c81a7db0787bd2248e6e5bda94acf814398553b654a9e3d33ac,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00358,2026-08-31T20:24:39Z,FILE-02,C:\ACME\Patch\TelemetryCheck.ps1,7811d16d36ce9e08dd527a93daa3efa3c63d847a72ed7697cf821b4a205ad1ed,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01214,2026-08-31T20:31:28Z,JUMP-01,C:\ACME\Inventory\inventory.exe,7cb77206f9ff1fabd82723f3ee73d786b8cdbd252904fb93704b10186ea21f35,signed,ACME IT Automation,benign,routine trust context
TRUST-01116,2026-08-31T20:31:48Z,PATCH-01,C:\ACME\Patch\TelemetryCheck.ps1,32089646a8c0784f3f7b3de95d6897bc8ab81bd88e592b365b71f355f04d9d13,signed,ACME IT Automation,benign,routine trust context
TRUST-00401,2026-08-31T20:33:00Z,APP-03,C:\ACME\Inventory\inventory.exe,228e39e24a58dd5fe2722b1b996cd99374466635427fe489b09e2e4e56733be3,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00884,2026-08-31T20:33:57Z,JUMP-01,C:\ACME\Inventory\inventory.exe,e651abcd044bc035b25b5a72fd9ffa966595169f842c396d16e6fa65ee7848ed,signed,Microsoft Windows,benign,routine trust context
TRUST-01366,2026-08-31T20:35:04Z,APP-03,C:\Windows\System32\cleanmgr.exe,1e5bd46115437e9ed6f1c5a0787fc119118824b4b07c4980357bba04f143579b,signed,Microsoft Windows,benign,routine trust context
TRUST-01208,2026-08-31T20:41:33Z,JUMP-01,C:\Windows\System32\cleanmgr.exe,24645595f57bade90359cd7faa637630c3fa82b2422765a4b8544776790a5660,signed,ACME IT Automation,benign,routine trust context
TRUST-00366,2026-08-31T20:41:37Z,HR-WS-22,C:\ACME\Inventory\inventory.exe,f980879254a17d9071cddee6ce18aa8761559e8c2ef91f1d01f2d05298c8e462,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00821,2026-08-31T20:43:36Z,APP-03,C:\ACME\Inventory\inventory.exe,8a9514a930c45ac32a7d50b761e721977adceed6feca5ad1a589c3e32aa9565e,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01435,2026-08-31T20:45:08Z,HR-WS-22,C:\ACME\Inventory\inventory.exe,64230bb9189b038fdfa33ab238b72545655165c83d1f9315ff255a32645ba5b5,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00898,2026-08-31T20:46:02Z,DC-01,C:\Windows\System32\cleanmgr.exe,23aadd935d49777a32f88eb52de18988ea2ab109c6955e22a3e0b2c6769c4198,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00221,2026-08-31T20:54:14Z,DC-01,C:\ACME\Inventory\inventory.exe,8bfbb2729888203ccd895505c2ee5360ad8eafab14275ec2982e1ba8542a8855,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01709,2026-08-31T20:54:24Z,PATCH-01,C:\Windows\System32\cleanmgr.exe,deb4e0f5e94e92f336fa0722365e9a0ba95d5b4bd425f8dec67e56061527cb59,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00793,2026-08-31T20:57:40Z,APP-03,C:\ACME\Inventory\inventory.exe,1de58ed78be465d71fe288efe87f310dfda7af822dffcf7424998c14c99703fe,signed,Microsoft Windows,benign,routine trust context
TRUST-01661,2026-08-31T21:01:49Z,FILE-02,C:\ACME\Inventory\inventory.exe,49c73abb508f45be2c832600fd5a684d3be47d2258e7d63dd23788ffbb9517b0,signed,Microsoft Windows,benign,routine trust context
TRUST-01232,2026-08-31T21:03:29Z,FILE-02,C:\ACME\Inventory\inventory.exe,24eef0e6abd95ff61b34c4aeafeb5c2dbe0d77fd6488da991faea38d628cfc71,signed,ACME IT Automation,benign,routine trust context
TRUST-01463,2026-08-31T21:10:28Z,MGMT-01,C:\Windows\System32\cleanmgr.exe,f6e7e46d77943c85c4ab235ea7978f6b17249dce3133679d726e3e21478b1d03,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00767,2026-08-31T21:10:48Z,PATCH-01,C:\ACME\Patch\TelemetryCheck.ps1,d41680baffa89fc0f3478224f7639b10659c4eb8df63b028c60fd5b864267722,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00724,2026-08-31T21:17:21Z,MGMT-01,C:\Windows\System32\cleanmgr.exe,b06d941319622bde0cf5a42d88da70a018eab379c4af8853fd76623d4a6fa1b2,signed,Microsoft Windows,benign,routine trust context
TRUST-00869,2026-08-31T21:18:23Z,HR-WS-22,C:\ACME\Patch\TelemetryCheck.ps1,1b77b8780735def2d76a632974c595ca416c942e588659bfd782073739c7fddf,signed,ACME IT Automation,benign,routine trust context
TRUST-00700,2026-08-31T21:27:02Z,FILE-02,C:\ACME\Patch\TelemetryCheck.ps1,3d4144d3454361f9c9bf8b2a21024261fc8c9a2d35c716942d0e9e6cf8093495,signed,ACME IT Automation,benign,routine trust context
TRUST-01521,2026-08-31T21:44:49Z,FILE-02,C:\ACME\Inventory\inventory.exe,d4184e9db410b906e0168489a94bf89c1cab8d1617346332274188c9bacbb61a,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00246,2026-08-31T21:49:13Z,JUMP-01,C:\Windows\System32\cleanmgr.exe,67dbf8c1a13cece7e6ab099850c20bcf91e600bdcb943f8567fccff326c420f8,signed,ACME IT Automation,benign,routine trust context
TRUST-01785,2026-08-31T21:50:01Z,APP-03,C:\Windows\System32\cleanmgr.exe,de38e6f7da656fb13119268464b1e7ccf9c68a369c1fbcdf25c3db33fcde8bb4,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00367,2026-08-31T21:50:15Z,HR-WS-22,C:\Windows\System32\cleanmgr.exe,abec48edb5c26a1e3c2018d78fbc16343e63354bf1164110379f0deff055bd32,signed,ACME IT Automation,benign,routine trust context
TRUST-01382,2026-08-31T21:53:07Z,HR-WS-22,C:\ACME\Inventory\inventory.exe,64f21d3b9d78c572aa097c039c68cbf76644e3f0cfc14695fb9e506fc0c7c878,signed,ACME IT Automation,benign,routine trust context
TRUST-01573,2026-08-31T21:55:31Z,MGMT-01,C:\ACME\Inventory\inventory.exe,db052bd05e85bf1425fe4a246d0f188cbb937e133a1da2c2a56e95a6327fd5e3,signed,Microsoft Windows,benign,routine trust context
TRUST-01228,2026-08-31T22:00:46Z,DC-01,C:\Windows\System32\cleanmgr.exe,6f29e4ad13ddc0ce085f56b80db687ab9217beee8a5c6eb2dce9d7a205e07ef9,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00718,2026-08-31T22:00:49Z,JUMP-01,C:\Windows\System32\cleanmgr.exe,4863db676e1c528dee694aaab23bc931c8688241462189b31a205e2dfa38db4c,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01042,2026-08-31T22:01:09Z,DC-01,C:\ACME\Inventory\inventory.exe,95b3305c43011f8637db28d5ebb4b0c2b372e6928bd2353bedc26a6e0b8014f1,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00944,2026-08-31T22:06:58Z,PATCH-01,C:\ACME\Patch\TelemetryCheck.ps1,2a1d125fd6c0ea128ff06eec018e3c25cf2abb000252232ffb7a83c0c8943a7e,signed,ACME IT Automation,benign,routine trust context
TRUST-00343,2026-08-31T22:07:20Z,PATCH-01,C:\Windows\System32\cleanmgr.exe,5704512411d3068383969763a464307c4036fbccc9d2a589071aa5a4f85cf0fc,signed,Microsoft Windows,benign,routine trust context
TRUST-00400,2026-08-31T22:08:38Z,JUMP-01,C:\ACME\Patch\TelemetryCheck.ps1,54e2dc4528686799e3d69a4eba423972d8cf78bcb0cd2c71cad6a1fe0edc415f,signed,Microsoft Windows,benign,routine trust context
TRUST-01106,2026-08-31T22:10:46Z,MGMT-01,C:\ACME\Patch\TelemetryCheck.ps1,23228f9cffad4ec2881357715dea98d64cfc50e8361ad214737f225a5b5be73c,signed,ACME IT Automation,benign,routine trust context
TRUST-00613,2026-08-31T22:12:53Z,APP-03,C:\Windows\System32\cleanmgr.exe,7059d2958539bfa7fb9954d5d76db5f9a0f629c51801d11b92c6e12f03146c3a,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00234,2026-08-31T22:17:35Z,APP-03,C:\ACME\Inventory\inventory.exe,3778fb8d857edc3721ef1b6ab541c80037c1ed38e9fe5fcbad234b458c7da25e,signed,ACME IT Automation,benign,routine trust context
TRUST-00652,2026-08-31T22:19:52Z,DC-01,C:\ACME\Patch\TelemetryCheck.ps1,7075941fa084722d7c4e162c47a0d842750870b5cbe6035d878dd0acf0f90f8f,signed,Microsoft Windows,benign,routine trust context
TRUST-01335,2026-08-31T22:20:00Z,HR-WS-22,C:\ACME\Patch\TelemetryCheck.ps1,d7df568b63879352a2bd08ae95f8a2150309fe33db849fa25272b29e406a510c,signed,ACME IT Automation,benign,routine trust context
TRUST-00195,2026-08-31T22:26:37Z,DC-01,C:\ACME\Inventory\inventory.exe,82275df804d1f5d3bff4bfeedfe3195974a3302a966acc702da482897cf4de11,signed,ACME IT Automation,benign,routine trust context
TRUST-01676,2026-08-31T22:29:35Z,JUMP-01,C:\ACME\Patch\TelemetryCheck.ps1,cda7053437478775403ccc36787f4814950b670a01fb320e24aeff19ebb71a81,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00146,2026-08-31T22:34:48Z,APP-03,C:\ACME\Patch\TelemetryCheck.ps1,27b1a428f74d26d8d9b0229b81f10947518f294a9c0a25ce4b9d6208020e3f78,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00751,2026-08-31T22:46:32Z,HR-WS-22,C:\ACME\Inventory\inventory.exe,46382f68948cd45707ac4dbc0f7fadd2c8a5786293536fa3c63c5513f3ae4f1c,signed,ACME IT Automation,benign,routine trust context
TRUST-01563,2026-08-31T22:49:04Z,MGMT-01,C:\ACME\Patch\TelemetryCheck.ps1,104f08a9ffdb6967dd2a4b50478fb2febbb723c8af4e5dd1ddcd3a13c6158056,signed,ACME IT Automation,benign,routine trust context
TRUST-00177,2026-08-31T22:55:21Z,APP-03,C:\Windows\System32\cleanmgr.exe,061d1433019cdac859378a9e77f9149dee0e61142b8de1ba0c7b518b6c916c8e,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00922,2026-08-31T22:56:15Z,HR-WS-22,C:\ACME\Inventory\inventory.exe,761136bdd250e4423e8653ca55b24fbe4a3b403c0d7a739ff78d2abbd738632f,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00479,2026-08-31T22:58:39Z,APP-03,C:\ACME\Inventory\inventory.exe,069ca52a196207aae81e0622c84197428a911716ec0ef000c46c56a1ee014140,signed,Microsoft Windows,benign,routine trust context
TRUST-00860,2026-08-31T23:03:11Z,DC-01,C:\Windows\System32\cleanmgr.exe,b1eef30df7a41cf2659a14036c2344e4fa46f58fc85c7cef6ee5f05697d40375,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01140,2026-08-31T23:04:46Z,PATCH-01,C:\Windows\System32\cleanmgr.exe,80a883789c77d741fc4daae46614d42e108e491a19ebd98a64cbd6c508664754,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01672,2026-08-31T23:05:53Z,FILE-02,C:\Windows\System32\cleanmgr.exe,061f4e6c7c1ff889449632ea1c3ecddbdea4c6029e99af17659a484c00fe7b7e,signed,ACME IT Automation,benign,routine trust context
TRUST-00419,2026-08-31T23:06:59Z,HR-WS-22,C:\ACME\Patch\TelemetryCheck.ps1,0344bac8e0e90acd7a97fad5dfc7f50c978e86b7da20e5da4eff7d84c85cfb45,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01230,2026-08-31T23:14:58Z,MGMT-01,C:\ACME\Inventory\inventory.exe,f57d91d7629f73af102a81e5ea6cdc97bd2a751968e137daa01caf3f5b1cea2f,signed,ACME IT Automation,benign,routine trust context
TRUST-00143,2026-08-31T23:19:53Z,HR-WS-22,C:\Windows\System32\cleanmgr.exe,9242274c38c93fe2a84590b92390e880b6b3783d5875284bf91f008d06d8357d,signed,Microsoft Windows,benign,routine trust context
TRUST-01620,2026-08-31T23:24:09Z,PATCH-01,C:\ACME\Patch\TelemetryCheck.ps1,5cf85fc871ff80b11cb14932b14e3f16758c4845f5046180b774052da95cdf35,signed,ACME IT Automation,benign,routine trust context
TRUST-00036,2026-08-31T23:26:32Z,PATCH-01,C:\Windows\System32\cleanmgr.exe,7816f0b11f0b3ee82dca877f0ed2e63dfe09f790fad98951decfbadc4f025278,signed,Microsoft Windows,benign,routine trust context
TRUST-01188,2026-08-31T23:27:17Z,HR-WS-22,C:\ACME\Inventory\inventory.exe,3bdf5d79860ba522da5f858ac775768c76c104d4af9c751f76b9189a4dc69940,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01163,2026-08-31T23:34:18Z,DC-01,C:\Windows\System32\cleanmgr.exe,cbcb469e0e08c12b5ff737095449acf9ce989b3db604d84e81117bfd03b432b9,signed,ACME IT Automation,benign,routine trust context
TRUST-01343,2026-08-31T23:41:21Z,MGMT-01,C:\Windows\System32\cleanmgr.exe,792880702270240ac0bb9ad4d922017d3ead0a43a5f189f485b320a35a962f52,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00500,2026-08-31T23:43:17Z,DC-01,C:\ACME\Patch\TelemetryCheck.ps1,f1b36d2e26764d1234f03b5498dd95aaf74e92c5ab9b5c8fb154ea0dd0cb123d,signed,Microsoft Windows,benign,routine trust context
TRUST-00519,2026-08-31T23:50:15Z,FILE-02,C:\ACME\Inventory\inventory.exe,67459c92cfb6bb517bcdaca448be55658f707848682bb51a9b11caa4a5200eca,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00820,2026-08-31T23:50:57Z,APP-03,C:\ACME\Patch\TelemetryCheck.ps1,ad1b462fe0fcbd5cf252f3fc81872661e0703a669062d467bf5bca6e9d4ec7b9,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00555,2026-08-31T23:55:59Z,HR-WS-22,C:\Windows\System32\cleanmgr.exe,415e3faaa7d6700c7ab99b92ef20a2f61c9c9ce87ff2c68100fe176587eb26fa,signed,Microsoft Windows,benign,routine trust context
TRUST-01302,2026-08-31T23:56:56Z,PATCH-01,C:\ACME\Patch\TelemetryCheck.ps1,ee88b0343b7025a7f7f52470d3994804b5a756e0360c604be1c639b7f7c5dce9,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00362,2026-09-01T00:10:32Z,APP-03,C:\Windows\System32\cleanmgr.exe,bee7d4f8054800ff03f358afe32a321ec2d6c788c21049e764290f5f38633d8a,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00585,2026-09-01T00:11:28Z,JUMP-01,C:\ACME\Patch\TelemetryCheck.ps1,b375d30e325f799f6ddeade0d49d2950f13d2190f4150caa52d95b7f67017243,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01491,2026-09-01T00:15:31Z,APP-03,C:\ACME\Patch\TelemetryCheck.ps1,ba7bc1225dbc3d10d87b6734a219289345bbc425867d80d447e6056739d34c4d,signed,ACME IT Automation,benign,routine trust context
TRUST-00050,2026-09-01T00:16:28Z,PATCH-01,C:\ACME\Patch\TelemetryCheck.ps1,e43470431f7ef11d79ada0a6ee5f9c2eec424736391072e7c9af529478dadf27,signed,Microsoft Windows,benign,routine trust context
TRUST-00141,2026-09-01T00:19:48Z,PATCH-01,C:\ACME\Inventory\inventory.exe,48b40b5ef37d589e88750ef40f05a7bb47bd252532b0bb9554cb16d212b24de8,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00165,2026-09-01T00:22:29Z,FILE-02,C:\Windows\System32\cleanmgr.exe,0375d04130da4c48dcc7e1fec05e75bcf8b0e7ef29cd343a64d9ec8292d433df,signed,Microsoft Windows,benign,routine trust context
TRUST-00330,2026-09-01T00:32:39Z,HR-WS-22,C:\Windows\System32\cleanmgr.exe,ed24325e24b249e4f3d16786ffdccfeda72fb2d31eb3339108f22ed9776346ec,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00145,2026-09-01T00:38:36Z,MGMT-01,C:\ACME\Patch\TelemetryCheck.ps1,007face00b6111737a6bb15f532f498fb9031335170e19114dc083326201318c,signed,Microsoft Windows,benign,routine trust context
TRUST-00192,2026-09-01T00:40:03Z,MGMT-01,C:\ACME\Inventory\inventory.exe,f16e3b011583b5526f931b88b7ff9035c9c30e7c1cff8321fac03165049869c6,signed,Microsoft Windows,benign,routine trust context
TRUST-00337,2026-09-01T00:41:31Z,HR-WS-22,C:\Windows\System32\cleanmgr.exe,ccfbd4753afe18e6316ab442c7278617ee632228a15ccded8ed07315273be3d6,signed,Microsoft Windows,benign,routine trust context
TRUST-00947,2026-09-01T00:43:42Z,JUMP-01,C:\ACME\Patch\TelemetryCheck.ps1,99c31137ebf36bbd610139c722f8dfd25468c9f6dfc499694c9ef9bdf78b5a9e,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00216,2026-09-01T00:45:20Z,HR-WS-22,C:\Windows\System32\cleanmgr.exe,3ff01f655687d27bb82bda0939c96b4967c9cf8fbbe528a21ed7f7f87884e306,signed,ACME IT Automation,benign,routine trust context
TRUST-00769,2026-09-01T00:48:07Z,APP-03,C:\Windows\System32\cleanmgr.exe,9a8ef2969c37b8110a36caba911cae358b1cd7746609232989bd90b5b998678a,signed,Microsoft Windows,benign,routine trust context
TRUST-01291,2026-09-01T00:48:45Z,JUMP-01,C:\Windows\System32\cleanmgr.exe,a7020d560192a46d5e33f19647baa299f1e2211cabd74cfdeb46524565b293c9,signed,ACME IT Automation,benign,routine trust context
TRUST-00496,2026-09-01T00:57:51Z,HR-WS-22,C:\Windows\System32\cleanmgr.exe,cdf1708046f3b5a593a10479d439236e8205835977b4bd2031ff98a3ef4baf5b,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01733,2026-09-01T01:04:37Z,FILE-02,C:\Windows\System32\cleanmgr.exe,3d2470e532cf71a596ef0a97add829f3c922f1271d1179410aa40664ff3505c6,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01742,2026-09-01T01:05:45Z,APP-03,C:\Windows\System32\cleanmgr.exe,834bdab00d6258ab6b8df6d1e2481407c634dc32aa932652d47f687c1eae7bc3,signed,ACME IT Automation,benign,routine trust context
TRUST-00166,2026-09-01T01:07:40Z,HR-WS-22,C:\ACME\Inventory\inventory.exe,ab1fb3164afba1bba2a5fd5e13fbe1ad64141b076d12335c9617a6411d1313f9,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00260,2026-09-01T01:11:42Z,PATCH-01,C:\ACME\Patch\TelemetryCheck.ps1,cbbc61fe393e287374b6391497ad0dcfdb3f581439a61b17a56181a89c0a41cd,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00942,2026-09-01T01:13:20Z,JUMP-01,C:\ACME\Patch\TelemetryCheck.ps1,1f433e2a360e5fb175c1f14b6373fca608950690edccddc59b1ba4e8f7c83d87,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00375,2026-09-01T01:17:08Z,DC-01,C:\ACME\Inventory\inventory.exe,3a680d8a9d11c013a7e876bed1cffba56e6d9446bc9c9a565e30fbfaa092e546,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00462,2026-09-01T01:19:03Z,JUMP-01,C:\Windows\System32\cleanmgr.exe,b8da6b770ebbaec9e5680b5abb53ccab47ed3850ba77a6bb926fe3eef48ab2b8,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01169,2026-09-01T01:21:38Z,HR-WS-22,C:\ACME\Inventory\inventory.exe,a32f05f3b59ed3f03468b85e0367c797b856ba06f792a0fe385da907770a1a4f,signed,Microsoft Windows,benign,routine trust context
TRUST-00639,2026-09-01T01:24:31Z,APP-03,C:\ACME\Patch\TelemetryCheck.ps1,062f7bd93affa92149905730a9b788a0e90aabcbf86c4f589964347205104fb5,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00560,2026-09-01T01:25:49Z,MGMT-01,C:\Windows\System32\cleanmgr.exe,948b3f785682c34642bdd7c609cb43c0bc2d9a2f7308a0b1d7318a610d9f73d4,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00941,2026-09-01T01:29:06Z,APP-03,C:\Windows\System32\cleanmgr.exe,0459371205f7af98164bb08e7368d95d2689a0d7c482fbfe6d5c67ff23e4b184,signed,ACME IT Automation,benign,routine trust context
TRUST-01474,2026-09-01T01:33:49Z,FILE-02,C:\ACME\Patch\TelemetryCheck.ps1,44351a39efa3bfe6219c160ab9e702bf41afe1c858450564b0a86dcdadbe4cb7,signed,ACME IT Automation,benign,routine trust context
TRUST-00664,2026-09-01T01:37:20Z,HR-WS-22,C:\ACME\Inventory\inventory.exe,2dc45dbbf11ddcadf512148e1844555bdfcd509d4610bea0f4078f6418c83211,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01193,2026-09-01T01:37:48Z,DC-01,C:\Windows\System32\cleanmgr.exe,a97ea92dd726d031fc8a73e431b4df3b621b41ef48f965ece1732da8e8c2771a,signed,ACME IT Automation,benign,routine trust context
TRUST-00910,2026-09-01T01:44:38Z,PATCH-01,C:\ACME\Patch\TelemetryCheck.ps1,7fa9b5b40d392c1b26fd71292c8dbeea030d3a57e5264932c44a83f0c5b474cb,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00360,2026-09-01T01:46:19Z,HR-WS-22,C:\ACME\Patch\TelemetryCheck.ps1,32214267c2a16bf248bd15875fbb958d91d9173c1fd8e61558e4f7545975ae64,signed,Microsoft Windows,benign,routine trust context
