change_id,_time,host,owner,change_type,approved,related_task,classification,note
CHG-01899,2026-09-01T01:55:04Z,MGMT-01,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01880,2026-09-01T01:59:48Z,HR-WS-22,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01745,2026-09-01T02:01:31Z,JUMP-01,Infrastructure,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02078,2026-09-01T02:03:23Z,MGMT-01,Infrastructure,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01159,2026-09-01T02:06:52Z,FILE-02,Infrastructure,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02312,2026-09-01T02:12:46Z,HR-WS-22,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02215,2026-09-01T02:15:37Z,PATCH-01,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01229,2026-09-01T02:19:33Z,DC-01,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01623,2026-09-01T02:23:39Z,FILE-02,Infrastructure,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02427,2026-09-01T02:24:44Z,APP-03,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01440,2026-09-01T02:26:59Z,APP-03,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01935,2026-09-01T02:29:18Z,HR-WS-22,IT Operations,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02791,2026-09-01T02:30:04Z,MGMT-01,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02704,2026-09-01T02:30:28Z,APP-03,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02089,2026-09-01T02:33:59Z,HR-WS-22,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01381,2026-09-01T02:34:38Z,FILE-02,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02255,2026-09-01T02:36:32Z,PATCH-01,Infrastructure,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02235,2026-09-01T02:38:08Z,JUMP-01,Endpoint Team,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01715,2026-09-01T02:42:22Z,APP-03,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01183,2026-09-01T02:46:35Z,HR-WS-22,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01515,2026-09-01T03:04:43Z,DC-01,Infrastructure,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02091,2026-09-01T03:07:34Z,JUMP-01,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02389,2026-09-01T03:09:24Z,HR-WS-22,Infrastructure,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01526,2026-09-01T03:12:27Z,FILE-02,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02164,2026-09-01T03:15:52Z,APP-03,IT Operations,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01209,2026-09-01T03:18:20Z,FILE-02,Infrastructure,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02692,2026-09-01T03:23:39Z,JUMP-01,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02603,2026-09-01T03:36:48Z,FILE-02,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01612,2026-09-01T03:37:54Z,JUMP-01,Infrastructure,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01862,2026-09-01T03:37:56Z,HR-WS-22,Infrastructure,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01826,2026-09-01T03:38:12Z,DC-01,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01814,2026-09-01T03:39:41Z,APP-03,Endpoint Team,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01752,2026-09-01T03:43:27Z,MGMT-01,Infrastructure,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02754,2026-09-01T03:43:39Z,HR-WS-22,IT Operations,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02269,2026-09-01T03:44:19Z,HR-WS-22,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02026,2026-09-01T03:48:42Z,FILE-02,IT Operations,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01081,2026-09-01T03:48:47Z,JUMP-01,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02786,2026-09-01T03:52:15Z,MGMT-01,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02180,2026-09-01T03:57:05Z,MGMT-01,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01849,2026-09-01T04:01:54Z,DC-01,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01970,2026-09-01T04:04:35Z,HR-WS-22,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02349,2026-09-01T04:05:20Z,JUMP-01,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02619,2026-09-01T04:07:52Z,JUMP-01,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02720,2026-09-01T04:09:06Z,JUMP-01,Infrastructure,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02321,2026-09-01T04:16:14Z,PATCH-01,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01500,2026-09-01T04:21:47Z,FILE-02,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02062,2026-09-01T04:21:53Z,JUMP-01,Endpoint Team,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01170,2026-09-01T04:24:34Z,DC-01,Infrastructure,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01537,2026-09-01T04:24:49Z,MGMT-01,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01587,2026-09-01T04:27:48Z,DC-01,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02574,2026-09-01T04:36:21Z,HR-WS-22,Infrastructure,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02616,2026-09-01T04:36:44Z,DC-01,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02244,2026-09-01T04:42:12Z,HR-WS-22,Infrastructure,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01469,2026-09-01T04:46:32Z,DC-01,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01784,2026-09-01T04:52:22Z,JUMP-01,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01963,2026-09-01T04:54:53Z,HR-WS-22,IT Operations,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01506,2026-09-01T05:15:34Z,FILE-02,Infrastructure,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02168,2026-09-01T05:16:04Z,APP-03,Infrastructure,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02037,2026-09-01T05:17:31Z,JUMP-01,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01182,2026-09-01T05:18:01Z,DC-01,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01538,2026-09-01T05:19:40Z,FILE-02,Endpoint Team,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01797,2026-09-01T05:25:17Z,HR-WS-22,Infrastructure,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01651,2026-09-01T05:25:37Z,JUMP-01,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02441,2026-09-01T05:25:37Z,HR-WS-22,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02132,2026-09-01T05:26:33Z,APP-03,Infrastructure,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02677,2026-09-01T05:26:33Z,JUMP-01,Infrastructure,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01475,2026-09-01T05:29:33Z,HR-WS-22,Infrastructure,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01828,2026-09-01T05:34:20Z,MGMT-01,Infrastructure,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01220,2026-09-01T05:41:41Z,APP-03,IT Operations,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01397,2026-09-01T05:47:31Z,PATCH-01,Infrastructure,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01838,2026-09-01T05:48:31Z,HR-WS-22,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01657,2026-09-01T05:50:14Z,DC-01,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01815,2026-09-01T06:03:54Z,JUMP-01,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02072,2026-09-01T06:04:21Z,JUMP-01,Infrastructure,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02647,2026-09-01T06:06:56Z,MGMT-01,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01130,2026-09-01T06:08:42Z,HR-WS-22,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02437,2026-09-01T06:09:46Z,DC-01,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01160,2026-09-01T06:15:13Z,JUMP-01,IT Operations,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01952,2026-09-01T06:17:00Z,APP-03,Endpoint Team,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02399,2026-09-01T06:22:18Z,JUMP-01,Endpoint Team,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02282,2026-09-01T06:30:56Z,DC-01,Infrastructure,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01125,2026-09-01T06:31:38Z,MGMT-01,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01914,2026-09-01T06:33:18Z,DC-01,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02479,2026-09-01T06:40:18Z,DC-01,Infrastructure,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01805,2026-09-01T06:41:46Z,APP-03,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02351,2026-09-01T06:44:23Z,JUMP-01,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01741,2026-09-01T06:52:22Z,JUMP-01,IT Operations,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02511,2026-09-01T06:55:03Z,MGMT-01,Endpoint Team,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01876,2026-09-01T07:00:22Z,MGMT-01,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01091,2026-09-01T07:16:06Z,HR-WS-22,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01766,2026-09-01T07:22:22Z,JUMP-01,Infrastructure,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02158,2026-09-01T07:23:38Z,PATCH-01,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02772,2026-09-01T07:26:18Z,DC-01,Infrastructure,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02469,2026-09-01T07:40:40Z,FILE-02,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01454,2026-09-01T07:41:01Z,JUMP-01,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01988,2026-09-01T07:52:55Z,PATCH-01,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02495,2026-09-01T07:53:06Z,PATCH-01,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02674,2026-09-01T07:53:13Z,PATCH-01,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02653,2026-09-01T07:53:58Z,PATCH-01,IT Operations,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02068,2026-09-01T07:54:27Z,HR-WS-22,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01585,2026-09-01T08:11:38Z,MGMT-01,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01413,2026-09-01T08:13:55Z,HR-WS-22,Infrastructure,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01494,2026-09-01T08:14:44Z,PATCH-01,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02638,2026-09-01T08:15:49Z,APP-03,Infrastructure,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01423,2026-09-01T08:21:22Z,DC-01,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01859,2026-09-01T08:24:21Z,APP-03,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01410,2026-09-01T08:31:06Z,APP-03,Infrastructure,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02119,2026-09-01T08:39:28Z,DC-01,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01810,2026-09-01T08:40:10Z,JUMP-01,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02783,2026-09-01T08:41:02Z,FILE-02,IT Operations,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02359,2026-09-01T08:46:06Z,FILE-02,Infrastructure,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02274,2026-09-01T08:47:15Z,JUMP-01,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02519,2026-09-01T08:50:41Z,FILE-02,Endpoint Team,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02676,2026-09-01T08:51:57Z,MGMT-01,Infrastructure,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01051,2026-09-01T08:55:03Z,APP-03,Infrastructure,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02410,2026-09-01T09:01:54Z,PATCH-01,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02563,2026-09-01T09:02:41Z,APP-03,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01707,2026-09-01T09:03:49Z,PATCH-01,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01509,2026-09-01T09:08:43Z,FILE-02,Endpoint Team,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02767,2026-09-01T09:32:40Z,FILE-02,Infrastructure,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02198,2026-09-01T09:38:33Z,MGMT-01,Endpoint Team,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01047,2026-09-01T09:50:40Z,APP-03,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01737,2026-09-01T09:51:26Z,DC-01,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01085,2026-09-01T09:51:35Z,PATCH-01,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01480,2026-09-01T09:52:21Z,HR-WS-22,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02618,2026-09-01T09:54:46Z,PATCH-01,Infrastructure,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02020,2026-09-01T09:58:11Z,HR-WS-22,Infrastructure,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02715,2026-09-01T09:58:11Z,JUMP-01,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02327,2026-09-01T09:59:07Z,HR-WS-22,Endpoint Team,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02188,2026-09-01T10:02:59Z,PATCH-01,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01645,2026-09-01T10:03:27Z,APP-03,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02171,2026-09-01T10:05:28Z,HR-WS-22,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01178,2026-09-01T10:08:36Z,FILE-02,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02532,2026-09-01T10:10:43Z,MGMT-01,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01151,2026-09-01T10:12:56Z,APP-03,Endpoint Team,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01318,2026-09-01T10:14:07Z,DC-01,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01936,2026-09-01T10:16:36Z,HR-WS-22,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02718,2026-09-01T10:18:48Z,DC-01,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01800,2026-09-01T10:36:29Z,HR-WS-22,Endpoint Team,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01596,2026-09-01T10:40:43Z,FILE-02,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02712,2026-09-01T10:44:09Z,MGMT-01,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02218,2026-09-01T10:53:09Z,DC-01,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02352,2026-09-01T10:55:14Z,JUMP-01,Infrastructure,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02065,2026-09-01T11:00:38Z,MGMT-01,Infrastructure,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02098,2026-09-01T11:02:10Z,JUMP-01,IT Operations,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01204,2026-09-01T11:04:07Z,FILE-02,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02526,2026-09-01T11:09:14Z,PATCH-01,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01365,2026-09-01T11:10:10Z,PATCH-01,Endpoint Team,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02644,2026-09-01T11:10:21Z,JUMP-01,IT Operations,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01864,2026-09-01T11:16:07Z,HR-WS-22,Infrastructure,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01964,2026-09-01T11:21:10Z,MGMT-01,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02139,2026-09-01T11:21:29Z,FILE-02,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02453,2026-09-01T11:22:28Z,JUMP-01,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01761,2026-09-01T11:25:29Z,HR-WS-22,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02353,2026-09-01T11:28:30Z,DC-01,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02433,2026-09-01T11:30:23Z,MGMT-01,Endpoint Team,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01011,2026-09-01T11:45:10Z,MGMT-01,Infrastructure,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02094,2026-09-01T11:49:55Z,DC-01,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
