event_id,_time,actor,target_user,action,result,classification,note
ACT-00500,2026-08-19T01:57:17Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-01371,2026-08-19T01:58:06Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-00531,2026-08-19T02:02:51Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-01063,2026-08-19T02:03:28Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-01668,2026-08-19T02:10:41Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-00121,2026-08-19T02:13:55Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-00344,2026-08-19T02:14:49Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-01500,2026-08-19T02:15:33Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00817,2026-08-19T02:21:44Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-00100,2026-08-19T02:24:59Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00676,2026-08-19T02:25:37Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-01652,2026-08-19T02:28:08Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-01340,2026-08-19T02:30:42Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-00544,2026-08-19T02:34:02Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-00540,2026-08-19T02:38:47Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-01700,2026-08-19T02:47:32Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00466,2026-08-19T02:52:52Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00637,2026-08-19T02:58:48Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-01022,2026-08-19T03:01:30Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00386,2026-08-19T03:04:13Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-00451,2026-08-19T03:09:43Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-00468,2026-08-19T03:16:32Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00244,2026-08-19T03:20:58Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-00471,2026-08-19T03:22:44Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-00571,2026-08-19T03:27:04Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-00332,2026-08-19T03:32:12Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00950,2026-08-19T03:32:19Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-00994,2026-08-19T03:35:36Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00128,2026-08-19T03:38:27Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-01191,2026-08-19T03:41:25Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-00264,2026-08-19T03:47:07Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-01648,2026-08-19T03:49:23Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00636,2026-08-19T03:59:34Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-01250,2026-08-19T04:09:57Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-00251,2026-08-19T04:12:29Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00137,2026-08-19T04:15:06Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00094,2026-08-19T04:20:06Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-00867,2026-08-19T04:23:30Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-00073,2026-08-19T04:28:00Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00707,2026-08-19T04:28:35Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-01537,2026-08-19T04:28:48Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-00828,2026-08-19T04:29:31Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-01228,2026-08-19T04:34:29Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-01739,2026-08-19T04:36:11Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00818,2026-08-19T04:40:28Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-00070,2026-08-19T04:41:03Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-01314,2026-08-19T04:43:15Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-01373,2026-08-19T04:46:38Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-01653,2026-08-19T04:51:10Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-00207,2026-08-19T04:51:14Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-01329,2026-08-19T04:58:46Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00759,2026-08-19T05:00:39Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00188,2026-08-19T05:01:33Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-00215,2026-08-19T05:07:30Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00029,2026-08-19T05:19:42Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-01299,2026-08-19T05:23:50Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-01399,2026-08-19T05:33:20Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00286,2026-08-19T05:34:31Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-01553,2026-08-19T05:43:39Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-01259,2026-08-19T05:44:35Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-00277,2026-08-19T05:47:55Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00115,2026-08-19T05:55:18Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-01335,2026-08-19T05:56:16Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-01612,2026-08-19T06:01:48Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-01573,2026-08-19T06:01:58Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-01771,2026-08-19T06:08:34Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-00108,2026-08-19T06:18:20Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00957,2026-08-19T06:21:28Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-01416,2026-08-19T06:23:52Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-01607,2026-08-19T06:24:19Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-00885,2026-08-19T06:33:40Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00664,2026-08-19T06:36:11Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00652,2026-08-19T06:36:40Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-01435,2026-08-19T06:41:54Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-00706,2026-08-19T06:42:55Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00388,2026-08-19T06:43:12Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-01795,2026-08-19T06:43:42Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-00469,2026-08-19T06:44:12Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-01621,2026-08-19T06:44:47Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-01301,2026-08-19T06:45:45Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-01172,2026-08-19T06:49:36Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00516,2026-08-19T06:49:51Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-01571,2026-08-19T06:54:58Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00725,2026-08-19T06:58:38Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-01046,2026-08-19T07:01:43Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-00042,2026-08-19T07:07:55Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00551,2026-08-19T07:12:32Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-01420,2026-08-19T07:20:12Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-01777,2026-08-19T07:20:41Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-00694,2026-08-19T07:23:19Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-01446,2026-08-19T07:24:45Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-01742,2026-08-19T07:25:18Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00981,2026-08-19T07:27:24Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00183,2026-08-19T07:28:49Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00366,2026-08-19T07:30:17Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-00203,2026-08-19T07:39:43Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-01788,2026-08-19T07:40:55Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-01125,2026-08-19T07:42:17Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-01510,2026-08-19T07:46:11Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00967,2026-08-19T07:47:44Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00313,2026-08-19T07:58:33Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-01417,2026-08-19T07:58:38Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-00276,2026-08-19T07:58:57Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-01713,2026-08-19T08:02:29Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-01278,2026-08-19T08:07:39Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-01333,2026-08-19T08:29:48Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-01662,2026-08-19T08:34:30Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00987,2026-08-19T08:35:44Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-01619,2026-08-19T08:39:53Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-01548,2026-08-19T08:41:10Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-00428,2026-08-19T08:43:25Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00443,2026-08-19T08:44:12Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-00211,2026-08-19T08:46:21Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-01588,2026-08-19T08:51:41Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-01188,2026-08-19T08:54:04Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-00305,2026-08-19T08:54:21Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00448,2026-08-19T08:56:33Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00493,2026-08-19T08:57:04Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-01158,2026-08-19T09:02:09Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-00580,2026-08-19T09:04:25Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-00904,2026-08-19T09:04:54Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-01658,2026-08-19T09:06:04Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-01449,2026-08-19T09:06:34Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00802,2026-08-19T09:07:13Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-00291,2026-08-19T09:08:24Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-01487,2026-08-19T09:18:34Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-01633,2026-08-19T09:18:37Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00330,2026-08-19T09:22:37Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-01076,2026-08-19T09:30:16Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-01350,2026-08-19T09:33:31Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-01367,2026-08-19T09:33:51Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-00519,2026-08-19T09:51:01Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-01058,2026-08-19T09:55:36Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-00421,2026-08-19T09:56:48Z,ACME\helpdesk1,ACME\svc_backup,ticket_review,success,benign,routine identity administration
ACT-00749,2026-08-19T10:06:39Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-00113,2026-08-19T10:26:42Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-00602,2026-08-19T10:26:54Z,ACME\helpdesk1,ACME\svc_print,ticket_review,success,benign,routine identity administration
ACT-01366,2026-08-19T10:27:09Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
ACT-01708,2026-08-19T10:28:45Z,ACME\helpdesk1,NT AUTHORITY\SYSTEM,ticket_review,success,benign,routine identity administration
ACT-01031,2026-08-19T10:29:10Z,ACME\helpdesk1,ACME\mrivera,ticket_review,success,benign,routine identity administration
ACT-00406,2026-08-19T10:40:10Z,ACME\helpdesk1,ACME\jsmith,ticket_review,success,benign,routine identity administration
