detection_id,_time,severity,title,host,user,expected_decision,note
ATD-007-00551,2026-08-19T03:41:53Z,low,Background Review,PRINT-01,ACME\jsmith,context,background detection
ATD-007-00957,2026-08-19T03:43:48Z,low,Background Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01077,2026-08-19T03:45:26Z,low,Background Review,FILE-02,ACME\jsmith,context,background detection
ATD-007-01174,2026-08-19T03:45:32Z,low,Background Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-007-01259,2026-08-19T03:48:04Z,low,Background Review,APP-API-02,ACME\svc_print,context,background detection
ATD-007-00977,2026-08-19T03:49:55Z,low,Background Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01714,2026-08-19T03:51:42Z,low,Background Review,PRINT-01,ACME\jsmith,context,background detection
ATD-007-00435,2026-08-19T03:53:17Z,low,Background Review,FILE-02,ACME\svc_backup,context,background detection
ATD-007-00212,2026-08-19T03:54:03Z,low,Background Review,APP-API-02,ACME\jsmith,context,background detection
ATD-007-00916,2026-08-19T03:59:17Z,low,Background Review,DC-01,ACME\svc_backup,context,background detection
ATD-007-00907,2026-08-19T04:01:16Z,low,Background Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-007-01088,2026-08-19T04:02:48Z,low,Background Review,FILE-02,ACME\svc_print,context,background detection
ATD-007-01222,2026-08-19T04:09:17Z,low,Background Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-007-00836,2026-08-19T04:16:40Z,low,Background Review,DC-01,ACME\mrivera,context,background detection
ATD-007-00866,2026-08-19T04:17:50Z,low,Background Review,PRINT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00533,2026-08-19T04:24:12Z,low,Background Review,BACKUP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01162,2026-08-19T04:35:42Z,low,Background Review,FIN-WS-14,ACME\svc_print,context,background detection
ATD-007-01236,2026-08-19T04:42:49Z,low,Background Review,DC-01,ACME\svc_print,context,background detection
ATD-007-00581,2026-08-19T04:42:50Z,low,Background Review,DC-01,ACME\jsmith,context,background detection
ATD-007-01779,2026-08-19T04:46:19Z,low,Background Review,BACKUP-01,ACME\svc_backup,context,background detection
ATD-007-00133,2026-08-19T04:48:54Z,low,Background Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00019,2026-08-19T04:50:08Z,low,Background Review,BACKUP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00185,2026-08-19T04:55:59Z,low,Background Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-007-00335,2026-08-19T04:56:24Z,low,Background Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-007-00205,2026-08-19T05:03:17Z,low,Background Review,FILE-02,ACME\jsmith,context,background detection
ATD-007-00366,2026-08-19T05:06:51Z,low,Background Review,FILE-02,ACME\mrivera,context,background detection
ATD-007-01399,2026-08-19T05:06:56Z,low,Background Review,FILE-02,ACME\svc_print,context,background detection
ATD-007-00780,2026-08-19T05:12:10Z,low,Background Review,DC-01,ACME\mrivera,context,background detection
ATD-007-00281,2026-08-19T05:17:09Z,low,Background Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00269,2026-08-19T05:17:19Z,low,Background Review,DC-01,ACME\svc_backup,context,background detection
ATD-007-01696,2026-08-19T05:18:40Z,low,Background Review,APP-API-02,ACME\jsmith,context,background detection
ATD-007-00820,2026-08-19T05:21:15Z,low,Background Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00025,2026-08-19T05:32:25Z,low,Background Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01269,2026-08-19T05:34:09Z,low,Background Review,BACKUP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01793,2026-08-19T05:41:59Z,low,Background Review,PRINT-01,ACME\svc_print,context,background detection
ATD-007-00255,2026-08-19T05:47:25Z,low,Background Review,DC-01,ACME\svc_print,context,background detection
ATD-007-00955,2026-08-19T05:47:28Z,low,Background Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-007-00021,2026-08-19T05:59:54Z,low,Background Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-007-01565,2026-08-19T06:06:16Z,low,Background Review,FILE-02,ACME\mrivera,context,background detection
ATD-007-01530,2026-08-19T06:11:04Z,low,Background Review,JUMP-01,ACME\jsmith,context,background detection
ATD-007-01403,2026-08-19T06:19:14Z,low,Background Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00415,2026-08-19T06:20:30Z,low,Background Review,DC-01,ACME\jsmith,context,background detection
ATD-007-00136,2026-08-19T06:23:19Z,low,Background Review,BACKUP-01,ACME\svc_print,context,background detection
ATD-007-00373,2026-08-19T06:32:23Z,low,Background Review,BACKUP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00719,2026-08-19T06:34:28Z,low,Background Review,FILE-02,ACME\mrivera,context,background detection
ATD-007-00528,2026-08-19T06:35:08Z,low,Background Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-007-01311,2026-08-19T06:39:50Z,low,Background Review,PRINT-01,ACME\svc_print,context,background detection
ATD-007-00811,2026-08-19T06:40:09Z,low,Background Review,PRINT-01,ACME\svc_print,context,background detection
ATD-007-00452,2026-08-19T06:45:04Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01204,2026-08-19T06:48:12Z,low,Background Review,PRINT-01,ACME\svc_backup,context,background detection
ATD-007-00629,2026-08-19T06:50:52Z,low,Background Review,PRINT-01,ACME\svc_print,context,background detection
ATD-007-00364,2026-08-19T06:51:30Z,low,Background Review,FILE-02,ACME\svc_print,context,background detection
ATD-007-00622,2026-08-19T06:58:14Z,low,Background Review,FILE-02,ACME\svc_print,context,background detection
ATD-007-00550,2026-08-19T07:03:11Z,low,Background Review,BACKUP-01,ACME\mrivera,context,background detection
ATD-007-01417,2026-08-19T07:03:14Z,low,Background Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01492,2026-08-19T07:03:44Z,low,Background Review,JUMP-01,ACME\svc_print,context,background detection
ATD-007-01643,2026-08-19T07:04:44Z,low,Background Review,PRINT-01,ACME\svc_print,context,background detection
ATD-007-00463,2026-08-19T07:07:16Z,low,Background Review,PRINT-01,ACME\mrivera,context,background detection
ATD-007-01089,2026-08-19T07:12:17Z,low,Background Review,APP-API-02,ACME\mrivera,context,background detection
ATD-007-01007,2026-08-19T07:16:02Z,low,Background Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-007-00644,2026-08-19T07:16:13Z,low,Background Review,APP-API-02,ACME\jsmith,context,background detection
ATD-007-01659,2026-08-19T07:16:48Z,low,Background Review,BACKUP-01,ACME\mrivera,context,background detection
ATD-007-01272,2026-08-19T07:18:52Z,low,Background Review,DC-01,ACME\jsmith,context,background detection
ATD-007-00919,2026-08-19T07:20:37Z,low,Background Review,DC-01,ACME\jsmith,context,background detection
ATD-007-00327,2026-08-19T07:21:59Z,low,Background Review,DC-01,ACME\svc_print,context,background detection
ATD-007-01493,2026-08-19T07:22:17Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01703,2026-08-19T07:23:21Z,low,Background Review,BACKUP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00445,2026-08-19T07:26:12Z,low,Background Review,JUMP-01,ACME\svc_print,context,background detection
ATD-007-01090,2026-08-19T07:27:19Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01769,2026-08-19T07:30:22Z,low,Background Review,BACKUP-01,ACME\mrivera,context,background detection
ATD-007-01618,2026-08-19T07:32:27Z,low,Background Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-007-00436,2026-08-19T07:40:56Z,low,Background Review,PRINT-01,ACME\jsmith,context,background detection
ATD-007-00653,2026-08-19T07:43:08Z,low,Background Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00778,2026-08-19T07:43:43Z,low,Background Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-007-00035,2026-08-19T07:44:15Z,low,Background Review,PRINT-01,ACME\svc_backup,context,background detection
ATD-007-01422,2026-08-19T07:46:35Z,low,Background Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-007-00829,2026-08-19T07:46:37Z,low,Background Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-007-00963,2026-08-19T07:47:36Z,low,Background Review,APP-API-02,ACME\mrivera,context,background detection
ATD-007-01771,2026-08-19T07:48:04Z,low,Background Review,PRINT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01751,2026-08-19T08:02:25Z,low,Background Review,FIN-WS-14,ACME\svc_print,context,background detection
ATD-007-01789,2026-08-19T08:04:41Z,low,Background Review,PRINT-01,ACME\jsmith,context,background detection
ATD-007-00277,2026-08-19T08:09:15Z,low,Background Review,FILE-02,ACME\jsmith,context,background detection
ATD-007-00968,2026-08-19T08:16:04Z,low,Background Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-007-01280,2026-08-19T08:19:48Z,low,Background Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00418,2026-08-19T08:20:16Z,low,Background Review,PRINT-01,ACME\svc_print,context,background detection
ATD-007-01214,2026-08-19T08:22:17Z,low,Background Review,BACKUP-01,ACME\mrivera,context,background detection
ATD-007-01245,2026-08-19T08:23:00Z,low,Background Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-007-01353,2026-08-19T08:25:26Z,low,Background Review,APP-API-02,ACME\jsmith,context,background detection
ATD-007-01591,2026-08-19T08:30:07Z,low,Background Review,FILE-02,ACME\jsmith,context,background detection
ATD-007-00048,2026-08-19T08:32:30Z,low,Background Review,JUMP-01,ACME\svc_print,context,background detection
ATD-007-01804,2026-08-19T08:33:24Z,low,Background Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00323,2026-08-19T08:33:41Z,low,Background Review,PRINT-01,ACME\mrivera,context,background detection
ATD-007-00722,2026-08-19T08:36:22Z,low,Background Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-007-01428,2026-08-19T08:36:28Z,low,Background Review,PRINT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00966,2026-08-19T08:37:46Z,low,Background Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00544,2026-08-19T08:48:47Z,low,Background Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-007-01200,2026-08-19T08:56:19Z,low,Background Review,FIN-WS-14,ACME\svc_print,context,background detection
ATD-007-00131,2026-08-19T08:57:52Z,low,Background Review,PRINT-01,ACME\svc_print,context,background detection
ATD-007-01568,2026-08-19T09:12:05Z,low,Background Review,FIN-WS-14,ACME\svc_print,context,background detection
ATD-007-01103,2026-08-19T09:18:22Z,low,Background Review,PRINT-01,ACME\jsmith,context,background detection
ATD-007-01571,2026-08-19T09:19:06Z,low,Background Review,BACKUP-01,ACME\svc_backup,context,background detection
ATD-007-00061,2026-08-19T09:24:18Z,low,Background Review,DC-01,ACME\svc_print,context,background detection
ATD-007-00080,2026-08-19T09:29:47Z,low,Background Review,DC-01,ACME\mrivera,context,background detection
ATD-007-01294,2026-08-19T09:35:27Z,low,Background Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-007-00574,2026-08-19T09:36:57Z,low,Background Review,JUMP-01,ACME\jsmith,context,background detection
ATD-007-00034,2026-08-19T09:42:24Z,low,Background Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01215,2026-08-19T09:43:50Z,low,Background Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-007-01029,2026-08-19T09:44:34Z,low,Background Review,PRINT-01,ACME\jsmith,context,background detection
ATD-007-00247,2026-08-19T09:45:33Z,low,Background Review,PRINT-01,ACME\jsmith,context,background detection
ATD-007-01180,2026-08-19T09:45:43Z,low,Background Review,DC-01,ACME\svc_print,context,background detection
ATD-007-01674,2026-08-19T09:49:43Z,low,Background Review,PRINT-01,ACME\jsmith,context,background detection
ATD-007-01381,2026-08-19T09:52:36Z,low,Background Review,DC-01,ACME\jsmith,context,background detection
ATD-007-00583,2026-08-19T09:52:43Z,low,Background Review,APP-API-02,ACME\mrivera,context,background detection
ATD-007-01267,2026-08-19T09:54:12Z,low,Background Review,PRINT-01,ACME\mrivera,context,background detection
ATD-007-00656,2026-08-19T10:02:21Z,low,Background Review,PRINT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01701,2026-08-19T10:13:51Z,low,Background Review,FILE-02,ACME\svc_backup,context,background detection
ATD-007-01758,2026-08-19T10:15:14Z,low,Background Review,DC-01,ACME\jsmith,context,background detection
ATD-007-00651,2026-08-19T10:18:34Z,low,Background Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-007-01630,2026-08-19T10:25:05Z,low,Background Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-007-00947,2026-08-19T10:29:48Z,low,Background Review,FILE-02,ACME\jsmith,context,background detection
ATD-007-00746,2026-08-19T10:34:01Z,low,Background Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00567,2026-08-19T10:34:13Z,low,Background Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-007-01125,2026-08-19T10:35:07Z,low,Background Review,APP-API-02,ACME\jsmith,context,background detection
ATD-007-00554,2026-08-19T10:38:06Z,low,Background Review,JUMP-01,ACME\svc_print,context,background detection
ATD-007-00492,2026-08-19T10:45:19Z,low,Background Review,BACKUP-01,ACME\svc_print,context,background detection
ATD-007-00536,2026-08-19T10:46:32Z,low,Background Review,DC-01,ACME\svc_print,context,background detection
ATD-007-00199,2026-08-19T10:47:37Z,low,Background Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-007-00513,2026-08-19T10:49:32Z,low,Background Review,PRINT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01008,2026-08-19T10:52:50Z,low,Background Review,DC-01,ACME\svc_backup,context,background detection
ATD-007-00634,2026-08-19T10:57:48Z,low,Background Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-007-00553,2026-08-19T11:01:22Z,low,Background Review,DC-01,ACME\svc_backup,context,background detection
ATD-007-00400,2026-08-19T11:04:12Z,low,Background Review,FILE-02,ACME\svc_print,context,background detection
ATD-007-01523,2026-08-19T11:04:48Z,low,Background Review,JUMP-01,ACME\svc_print,context,background detection
ATD-007-01284,2026-08-19T11:05:29Z,low,Background Review,PRINT-01,ACME\svc_backup,context,background detection
ATD-007-00349,2026-08-19T11:06:10Z,low,Background Review,PRINT-01,ACME\jsmith,context,background detection
ATD-007-00485,2026-08-19T11:08:48Z,low,Background Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-007-00949,2026-08-19T11:10:59Z,low,Background Review,JUMP-01,ACME\mrivera,context,background detection
ATD-007-01151,2026-08-19T11:16:57Z,low,Background Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01275,2026-08-19T11:17:33Z,low,Background Review,DC-01,ACME\svc_backup,context,background detection
ATD-007-00132,2026-08-19T11:19:52Z,low,Background Review,BACKUP-01,ACME\svc_backup,context,background detection
ATD-007-00404,2026-08-19T11:26:22Z,low,Background Review,PRINT-01,ACME\svc_print,context,background detection
ATD-007-00660,2026-08-19T11:31:41Z,low,Background Review,JUMP-01,ACME\jsmith,context,background detection
ATD-007-00014,2026-08-19T11:33:46Z,low,Background Review,BACKUP-01,ACME\svc_print,context,background detection
ATD-007-00336,2026-08-19T11:38:48Z,low,Background Review,FIN-WS-14,ACME\svc_print,context,background detection
ATD-007-01490,2026-08-19T11:42:54Z,low,Background Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-007-00480,2026-08-19T11:45:09Z,low,Background Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00542,2026-08-19T11:52:10Z,low,Background Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-007-01684,2026-08-19T11:52:37Z,low,Background Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00243,2026-08-19T11:56:17Z,low,Background Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-007-00842,2026-08-19T12:06:36Z,low,Background Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00587,2026-08-19T12:09:03Z,low,Background Review,PRINT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00495,2026-08-19T12:09:40Z,low,Background Review,PRINT-01,ACME\jsmith,context,background detection
