event_id,_time,host,user,parent_process_name,process_name,command_line,classification,note
PROC-00600,2026-08-19T01:38:50Z,JUMP-01,ACME\mrivera,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01043,2026-08-19T01:43:41Z,JUMP-01,NT AUTHORITY\SYSTEM,services.exe,cmd.exe,routine process,benign,routine process
PROC-00491,2026-08-19T01:48:05Z,JUMP-01,ACME\jsmith,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00542,2026-08-19T01:49:21Z,JUMP-01,ACME\mrivera,services.exe,cmd.exe,routine process,benign,routine process
PROC-00349,2026-08-19T01:52:11Z,PRINT-01,ACME\jsmith,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01534,2026-08-19T01:54:38Z,DC-01,ACME\svc_backup,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01170,2026-08-19T01:55:55Z,DC-01,NT AUTHORITY\SYSTEM,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01641,2026-08-19T02:04:10Z,FIN-WS-14,ACME\jsmith,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00812,2026-08-19T02:08:41Z,FIN-WS-14,ACME\svc_backup,services.exe,cmd.exe,routine process,benign,routine process
PROC-00831,2026-08-19T02:12:30Z,PRINT-01,ACME\jsmith,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01565,2026-08-19T02:13:02Z,JUMP-01,NT AUTHORITY\SYSTEM,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01104,2026-08-19T02:14:56Z,JUMP-01,ACME\svc_print,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00673,2026-08-19T02:20:11Z,APP-API-02,ACME\jsmith,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00734,2026-08-19T02:20:34Z,PRINT-01,ACME\jsmith,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01638,2026-08-19T02:21:55Z,PRINT-01,ACME\jsmith,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01546,2026-08-19T02:23:42Z,APP-API-02,ACME\jsmith,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-01416,2026-08-19T02:25:41Z,BACKUP-01,ACME\mrivera,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00599,2026-08-19T02:28:27Z,APP-API-02,NT AUTHORITY\SYSTEM,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01386,2026-08-19T02:34:18Z,FIN-WS-14,ACME\svc_backup,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00568,2026-08-19T02:37:24Z,APP-API-02,ACME\svc_backup,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00880,2026-08-19T02:40:32Z,FIN-WS-14,ACME\svc_print,services.exe,cmd.exe,routine process,benign,routine process
PROC-01226,2026-08-19T02:42:05Z,FIN-WS-14,ACME\jsmith,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01407,2026-08-19T02:43:01Z,FILE-02,ACME\svc_backup,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00280,2026-08-19T02:50:44Z,APP-API-02,NT AUTHORITY\SYSTEM,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01175,2026-08-19T02:59:41Z,PRINT-01,ACME\mrivera,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00882,2026-08-19T03:00:00Z,BACKUP-01,ACME\svc_backup,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01270,2026-08-19T03:07:05Z,PRINT-01,ACME\svc_backup,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00001,2026-08-19T03:22:45Z,FILE-02,ACME\jsmith,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01533,2026-08-19T03:43:12Z,BACKUP-01,ACME\svc_print,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00978,2026-08-19T03:47:01Z,BACKUP-01,ACME\mrivera,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01738,2026-08-19T03:50:44Z,APP-API-02,ACME\jsmith,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01328,2026-08-19T03:51:12Z,FIN-WS-14,NT AUTHORITY\SYSTEM,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01558,2026-08-19T03:53:54Z,BACKUP-01,ACME\jsmith,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00596,2026-08-19T03:55:53Z,FIN-WS-14,ACME\svc_backup,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00814,2026-08-19T03:59:13Z,PRINT-01,NT AUTHORITY\SYSTEM,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00456,2026-08-19T04:05:51Z,PRINT-01,ACME\jsmith,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01067,2026-08-19T04:10:45Z,BACKUP-01,NT AUTHORITY\SYSTEM,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01261,2026-08-19T04:25:52Z,PRINT-01,ACME\svc_backup,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00989,2026-08-19T04:26:28Z,FIN-WS-14,ACME\jsmith,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00257,2026-08-19T04:27:12Z,PRINT-01,ACME\mrivera,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01490,2026-08-19T04:35:00Z,FIN-WS-14,ACME\svc_print,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01259,2026-08-19T04:38:04Z,DC-01,ACME\mrivera,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00555,2026-08-19T04:42:45Z,PRINT-01,ACME\svc_print,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01132,2026-08-19T04:43:13Z,APP-API-02,ACME\jsmith,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01272,2026-08-19T04:44:58Z,JUMP-01,ACME\jsmith,services.exe,cmd.exe,routine process,benign,routine process
PROC-00164,2026-08-19T04:47:21Z,FILE-02,ACME\svc_backup,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00473,2026-08-19T04:48:54Z,FIN-WS-14,ACME\svc_backup,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00019,2026-08-19T04:49:53Z,JUMP-01,ACME\svc_print,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00671,2026-08-19T04:55:47Z,FILE-02,ACME\svc_backup,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00210,2026-08-19T05:00:44Z,JUMP-01,ACME\svc_print,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00143,2026-08-19T05:01:24Z,APP-API-02,ACME\jsmith,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01057,2026-08-19T05:12:11Z,JUMP-01,NT AUTHORITY\SYSTEM,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00608,2026-08-19T05:22:36Z,DC-01,ACME\svc_backup,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01772,2026-08-19T05:31:10Z,FILE-02,NT AUTHORITY\SYSTEM,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01268,2026-08-19T05:31:57Z,FIN-WS-14,NT AUTHORITY\SYSTEM,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01726,2026-08-19T05:40:15Z,APP-API-02,ACME\svc_print,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00391,2026-08-19T05:42:09Z,PRINT-01,ACME\jsmith,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01258,2026-08-19T05:46:52Z,FIN-WS-14,NT AUTHORITY\SYSTEM,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00622,2026-08-19T05:48:17Z,APP-API-02,ACME\jsmith,services.exe,cmd.exe,routine process,benign,routine process
PROC-01157,2026-08-19T05:50:26Z,BACKUP-01,ACME\mrivera,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01456,2026-08-19T05:56:13Z,PRINT-01,NT AUTHORITY\SYSTEM,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01509,2026-08-19T05:58:54Z,BACKUP-01,ACME\mrivera,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01504,2026-08-19T06:07:15Z,BACKUP-01,ACME\jsmith,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01683,2026-08-19T06:08:35Z,FIN-WS-14,ACME\svc_print,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00236,2026-08-19T06:09:53Z,FILE-02,ACME\mrivera,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01180,2026-08-19T06:10:33Z,FILE-02,ACME\mrivera,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01166,2026-08-19T06:23:19Z,FILE-02,ACME\svc_backup,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00299,2026-08-19T06:23:27Z,APP-API-02,ACME\jsmith,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00454,2026-08-19T06:27:27Z,DC-01,ACME\jsmith,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00908,2026-08-19T06:35:16Z,FILE-02,ACME\mrivera,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00942,2026-08-19T06:48:00Z,FIN-WS-14,ACME\mrivera,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00127,2026-08-19T06:58:21Z,DC-01,ACME\svc_backup,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01519,2026-08-19T07:09:42Z,DC-01,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-01590,2026-08-19T07:10:48Z,PRINT-01,ACME\svc_print,services.exe,cmd.exe,routine process,benign,routine process
PROC-00208,2026-08-19T07:15:04Z,JUMP-01,ACME\svc_print,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00071,2026-08-19T07:17:38Z,FILE-02,ACME\mrivera,services.exe,powershell.exe,routine process,benign,routine process
PROC-01038,2026-08-19T07:20:16Z,APP-API-02,NT AUTHORITY\SYSTEM,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01442,2026-08-19T07:21:37Z,JUMP-01,ACME\jsmith,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01004,2026-08-19T07:26:48Z,JUMP-01,ACME\jsmith,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01633,2026-08-19T07:35:28Z,JUMP-01,ACME\mrivera,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01133,2026-08-19T07:43:34Z,DC-01,NT AUTHORITY\SYSTEM,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00074,2026-08-19T07:46:23Z,DC-01,NT AUTHORITY\SYSTEM,services.exe,powershell.exe,routine process,benign,routine process
PROC-01234,2026-08-19T07:50:29Z,BACKUP-01,ACME\jsmith,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01600,2026-08-19T07:50:36Z,BACKUP-01,ACME\jsmith,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01392,2026-08-19T07:56:09Z,PRINT-01,ACME\mrivera,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00688,2026-08-19T07:57:27Z,DC-01,ACME\svc_print,services.exe,powershell.exe,routine process,benign,routine process
PROC-01776,2026-08-19T07:58:26Z,APP-API-02,NT AUTHORITY\SYSTEM,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01362,2026-08-19T08:04:14Z,JUMP-01,NT AUTHORITY\SYSTEM,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01107,2026-08-19T08:11:09Z,FIN-WS-14,NT AUTHORITY\SYSTEM,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00692,2026-08-19T08:16:24Z,JUMP-01,ACME\mrivera,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01711,2026-08-19T08:21:44Z,APP-API-02,ACME\svc_print,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00646,2026-08-19T08:22:02Z,FIN-WS-14,ACME\jsmith,services.exe,powershell.exe,routine process,benign,routine process
PROC-01568,2026-08-19T08:27:27Z,JUMP-01,NT AUTHORITY\SYSTEM,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00321,2026-08-19T08:29:17Z,FIN-WS-14,NT AUTHORITY\SYSTEM,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01317,2026-08-19T08:32:12Z,BACKUP-01,ACME\jsmith,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01402,2026-08-19T08:35:05Z,JUMP-01,ACME\svc_print,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00435,2026-08-19T08:37:35Z,PRINT-01,ACME\svc_backup,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00254,2026-08-19T08:37:58Z,BACKUP-01,ACME\svc_backup,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00061,2026-08-19T08:42:45Z,FIN-WS-14,ACME\mrivera,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00722,2026-08-19T08:45:05Z,APP-API-02,ACME\jsmith,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00303,2026-08-19T08:48:06Z,APP-API-02,ACME\jsmith,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00701,2026-08-19T08:48:52Z,PRINT-01,ACME\svc_backup,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00312,2026-08-19T08:50:11Z,PRINT-01,ACME\svc_backup,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00520,2026-08-19T08:51:31Z,PRINT-01,ACME\svc_backup,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01329,2026-08-19T08:56:31Z,PRINT-01,ACME\mrivera,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00087,2026-08-19T08:56:56Z,BACKUP-01,ACME\svc_print,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01262,2026-08-19T09:11:12Z,FILE-02,ACME\svc_print,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00998,2026-08-19T09:14:22Z,BACKUP-01,NT AUTHORITY\SYSTEM,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00768,2026-08-19T09:16:39Z,APP-API-02,ACME\svc_print,services.exe,cmd.exe,routine process,benign,routine process
PROC-01464,2026-08-19T09:19:49Z,PRINT-01,ACME\mrivera,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00108,2026-08-19T09:27:03Z,PRINT-01,ACME\jsmith,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00781,2026-08-19T09:29:58Z,BACKUP-01,ACME\mrivera,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-01593,2026-08-19T09:32:39Z,JUMP-01,ACME\svc_backup,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00919,2026-08-19T09:38:49Z,FILE-02,NT AUTHORITY\SYSTEM,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00506,2026-08-19T09:41:57Z,PRINT-01,ACME\jsmith,services.exe,cmd.exe,routine process,benign,routine process
PROC-00197,2026-08-19T09:43:10Z,APP-API-02,ACME\svc_print,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01527,2026-08-19T09:48:14Z,BACKUP-01,ACME\svc_backup,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00417,2026-08-19T09:50:03Z,FIN-WS-14,ACME\jsmith,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00172,2026-08-19T09:51:25Z,JUMP-01,ACME\svc_print,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01090,2026-08-19T09:51:52Z,FIN-WS-14,ACME\jsmith,services.exe,cmd.exe,routine process,benign,routine process
PROC-01716,2026-08-19T10:04:14Z,DC-01,ACME\svc_backup,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01097,2026-08-19T10:06:22Z,DC-01,ACME\svc_print,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01737,2026-08-19T10:06:29Z,FIN-WS-14,ACME\mrivera,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00141,2026-08-19T10:13:24Z,FIN-WS-14,ACME\svc_backup,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00169,2026-08-19T10:16:28Z,PRINT-01,ACME\mrivera,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-01781,2026-08-19T10:16:51Z,BACKUP-01,ACME\svc_backup,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00204,2026-08-19T10:34:42Z,FIN-WS-14,ACME\jsmith,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01570,2026-08-19T10:37:47Z,DC-01,ACME\mrivera,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00751,2026-08-19T10:41:23Z,JUMP-01,ACME\jsmith,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00943,2026-08-19T10:41:23Z,APP-API-02,ACME\mrivera,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-01472,2026-08-19T10:53:30Z,DC-01,ACME\svc_backup,services.exe,cmd.exe,routine process,benign,routine process
PROC-01414,2026-08-19T11:01:58Z,FIN-WS-14,ACME\svc_backup,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01787,2026-08-19T11:03:01Z,DC-01,ACME\svc_print,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01327,2026-08-19T11:04:05Z,PRINT-01,ACME\mrivera,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01545,2026-08-19T11:12:37Z,JUMP-01,ACME\mrivera,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00080,2026-08-19T11:31:59Z,FILE-02,ACME\svc_print,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00970,2026-08-19T11:32:47Z,FIN-WS-14,ACME\mrivera,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01685,2026-08-19T11:39:15Z,FIN-WS-14,NT AUTHORITY\SYSTEM,services.exe,cmd.exe,routine process,benign,routine process
PROC-01676,2026-08-19T11:40:52Z,DC-01,ACME\svc_print,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00713,2026-08-19T11:53:48Z,JUMP-01,ACME\jsmith,services.exe,powershell.exe,routine process,benign,routine process
PROC-01661,2026-08-19T12:06:14Z,DC-01,ACME\mrivera,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01382,2026-08-19T12:12:01Z,BACKUP-01,ACME\jsmith,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01173,2026-08-19T12:18:49Z,DC-01,ACME\svc_print,services.exe,powershell.exe,routine process,benign,routine process
PROC-01744,2026-08-19T12:22:26Z,JUMP-01,ACME\jsmith,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00305,2026-08-19T12:23:50Z,DC-01,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00032,2026-08-19T12:24:22Z,PRINT-01,ACME\jsmith,services.exe,powershell.exe,routine process,benign,routine process
PROC-00655,2026-08-19T12:24:25Z,FILE-02,ACME\mrivera,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00987,2026-08-19T12:24:33Z,APP-API-02,ACME\svc_print,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00964,2026-08-19T12:27:47Z,PRINT-01,NT AUTHORITY\SYSTEM,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01001,2026-08-19T12:30:19Z,DC-01,ACME\svc_print,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01134,2026-08-19T12:38:59Z,APP-API-02,ACME\jsmith,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-01455,2026-08-19T12:42:54Z,BACKUP-01,ACME\jsmith,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-01045,2026-08-19T12:44:11Z,FIN-WS-14,ACME\svc_backup,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00690,2026-08-19T12:44:15Z,APP-API-02,ACME\svc_print,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00789,2026-08-19T12:58:22Z,BACKUP-01,ACME\mrivera,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01224,2026-08-19T12:58:56Z,FIN-WS-14,ACME\svc_backup,services.exe,powershell.exe,routine process,benign,routine process
