id,_time,host,artifact,status,publisher,classification
TRUST-N-03487,2026-09-19T15:48:57Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-04373,2026-09-19T15:49:23Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-07801,2026-09-19T15:49:37Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-01612,2026-09-19T15:50:58Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-03325,2026-09-19T15:51:26Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-01089,2026-09-19T15:52:34Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-05995,2026-09-19T15:52:48Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-06240,2026-09-19T15:53:27Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-03714,2026-09-19T15:54:14Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-07696,2026-09-19T15:54:23Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-05828,2026-09-19T15:54:38Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-02756,2026-09-19T15:55:13Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-03982,2026-09-19T15:55:23Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-00510,2026-09-19T15:55:47Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-02418,2026-09-19T15:55:50Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-06901,2026-09-19T15:55:53Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-09072,2026-09-19T15:56:01Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-05849,2026-09-19T15:57:06Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-01908,2026-09-19T15:57:17Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-03565,2026-09-19T15:57:37Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-05439,2026-09-19T15:58:13Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-05470,2026-09-19T15:58:26Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-01206,2026-09-19T15:58:30Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-05829,2026-09-19T15:58:40Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-06789,2026-09-19T15:59:02Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-01066,2026-09-19T15:59:52Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-00006,2026-09-19T16:00:03Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-02907,2026-09-19T16:00:15Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-04594,2026-09-19T16:00:19Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-03064,2026-09-19T16:03:22Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-03218,2026-09-19T16:03:31Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-06260,2026-09-19T16:03:58Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-05599,2026-09-19T16:05:56Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-01609,2026-09-19T16:06:32Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-03173,2026-09-19T16:07:08Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-09972,2026-09-19T16:07:39Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-03270,2026-09-19T16:07:51Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-00678,2026-09-19T16:07:54Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-08187,2026-09-19T16:09:44Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-05787,2026-09-19T16:09:45Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-05472,2026-09-19T16:10:46Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-04150,2026-09-19T16:13:47Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-00518,2026-09-19T16:14:17Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-01170,2026-09-19T16:14:46Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-06489,2026-09-19T16:15:02Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-05364,2026-09-19T16:16:18Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-02915,2026-09-19T16:17:20Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-01645,2026-09-19T16:18:32Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-07488,2026-09-19T16:19:10Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-00142,2026-09-19T16:19:55Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-08590,2026-09-19T16:20:30Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-01491,2026-09-19T16:21:04Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-03906,2026-09-19T16:21:14Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-03217,2026-09-19T16:21:31Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-02396,2026-09-19T16:22:46Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-03425,2026-09-19T16:24:14Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-03371,2026-09-19T16:24:38Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-00029,2026-09-19T16:25:40Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-09587,2026-09-19T16:26:59Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-07702,2026-09-19T16:27:14Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-03300,2026-09-19T16:27:17Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-01340,2026-09-19T16:27:33Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-07636,2026-09-19T16:28:32Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-09406,2026-09-19T16:28:33Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-09034,2026-09-19T16:28:59Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-01370,2026-09-19T16:29:32Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-05945,2026-09-19T16:29:49Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-09561,2026-09-19T16:29:56Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-08290,2026-09-19T16:30:18Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-09932,2026-09-19T16:31:00Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-00640,2026-09-19T16:32:25Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-05842,2026-09-19T16:33:17Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-05820,2026-09-19T16:34:47Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-09480,2026-09-19T16:34:52Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-01563,2026-09-19T16:35:46Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-08463,2026-09-19T16:38:21Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-02144,2026-09-19T16:38:45Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-06066,2026-09-19T16:39:25Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-07138,2026-09-19T16:39:56Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-00302,2026-09-19T16:41:20Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-08031,2026-09-19T16:41:25Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-01379,2026-09-19T16:41:43Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-04448,2026-09-19T16:41:43Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-09902,2026-09-19T16:43:38Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-00261,2026-09-19T16:45:57Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-00946,2026-09-19T16:47:04Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-04380,2026-09-19T16:47:04Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-01513,2026-09-19T16:48:20Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-06757,2026-09-19T16:49:46Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-09456,2026-09-19T16:49:54Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-04034,2026-09-19T16:50:05Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-04248,2026-09-19T16:50:10Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-02676,2026-09-19T16:50:27Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-08284,2026-09-19T16:50:34Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-05371,2026-09-19T16:50:48Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-02386,2026-09-19T16:52:39Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-02507,2026-09-19T16:52:46Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-00954,2026-09-19T16:53:22Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-02866,2026-09-19T16:53:49Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-07382,2026-09-19T16:54:16Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-05343,2026-09-19T16:54:20Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-08755,2026-09-19T16:55:25Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-02483,2026-09-19T16:55:41Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-07527,2026-09-19T16:56:22Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-07064,2026-09-19T16:56:33Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-07719,2026-09-19T16:57:19Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-01413,2026-09-19T16:57:33Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-01658,2026-09-19T16:58:26Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-02894,2026-09-19T16:58:54Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-05634,2026-09-19T16:59:54Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-05511,2026-09-19T17:01:12Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-05236,2026-09-19T17:02:16Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-06354,2026-09-19T17:04:16Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-06277,2026-09-19T17:04:25Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-08047,2026-09-19T17:04:48Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-07812,2026-09-19T17:06:15Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-07861,2026-09-19T17:06:59Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-08800,2026-09-19T17:08:31Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-05412,2026-09-19T17:10:51Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-03754,2026-09-19T17:10:54Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-09705,2026-09-19T17:11:09Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-07583,2026-09-19T17:11:44Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-08124,2026-09-19T17:12:08Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-01934,2026-09-19T17:13:12Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-00624,2026-09-19T17:13:43Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-03498,2026-09-19T17:13:43Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-03321,2026-09-19T17:14:13Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-01540,2026-09-19T17:15:16Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-04303,2026-09-19T17:15:16Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-07491,2026-09-19T17:16:12Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-05289,2026-09-19T17:16:41Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-04806,2026-09-19T17:17:26Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-05869,2026-09-19T17:17:33Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-09604,2026-09-19T17:17:38Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-00729,2026-09-19T17:18:51Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-00978,2026-09-19T17:19:14Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-04389,2026-09-19T17:20:11Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-08269,2026-09-19T17:21:56Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-09539,2026-09-19T17:22:00Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-09408,2026-09-19T17:22:13Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-04537,2026-09-19T17:23:28Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-06669,2026-09-19T17:24:39Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-07990,2026-09-19T17:24:47Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-03411,2026-09-19T17:24:55Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-04633,2026-09-19T17:24:55Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-05742,2026-09-19T17:24:55Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-06821,2026-09-19T17:25:10Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-03887,2026-09-19T17:25:48Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-06682,2026-09-19T17:26:31Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-06037,2026-09-19T17:26:34Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-09695,2026-09-19T17:26:42Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-01463,2026-09-19T17:27:55Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-08256,2026-09-19T17:28:06Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-02808,2026-09-19T17:28:11Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-04425,2026-09-19T17:28:24Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-09316,2026-09-19T17:28:48Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-04437,2026-09-19T17:29:57Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-06087,2026-09-19T17:30:00Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-08332,2026-09-19T17:30:25Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-04225,2026-09-19T17:30:50Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-03263,2026-09-19T17:31:02Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-01709,2026-09-19T17:31:13Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-03388,2026-09-19T17:31:44Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-05355,2026-09-19T17:33:55Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-04155,2026-09-19T17:34:23Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-06032,2026-09-19T17:37:15Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-05737,2026-09-19T17:37:42Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-06114,2026-09-19T17:39:20Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-09450,2026-09-19T17:39:24Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-00387,2026-09-19T17:39:32Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-07828,2026-09-19T17:39:32Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-09497,2026-09-19T17:40:08Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-07673,2026-09-19T17:40:22Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-07895,2026-09-19T17:41:25Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-01814,2026-09-19T17:41:44Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-03020,2026-09-19T17:42:12Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-05357,2026-09-19T17:42:41Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-01941,2026-09-19T17:43:03Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-02539,2026-09-19T17:43:14Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-02130,2026-09-19T17:43:36Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-07643,2026-09-19T17:44:53Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-07314,2026-09-19T17:45:13Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-04484,2026-09-19T17:45:28Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-05154,2026-09-19T17:45:33Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-01844,2026-09-19T17:48:20Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-00513,2026-09-19T17:48:36Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-08039,2026-09-19T17:48:37Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-07457,2026-09-19T17:48:46Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-02246,2026-09-19T17:48:56Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-06958,2026-09-19T17:49:18Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-00040,2026-09-19T17:50:42Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-01610,2026-09-19T17:51:19Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-07537,2026-09-19T17:51:49Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-01665,2026-09-19T17:52:09Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-00806,2026-09-19T17:52:36Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-09796,2026-09-19T17:52:37Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-00725,2026-09-19T17:52:53Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-09823,2026-09-19T17:53:01Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-03797,2026-09-19T17:53:22Z,APP-06,known software,signed,Known Publisher,benign
