id,_time,host,user,parent,process,command,classification
PROC-N-05445,2026-09-19T15:16:51Z,MGMT-01,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-07137,2026-09-19T15:17:53Z,MGMT-01,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-03574,2026-09-19T15:18:23Z,DC-01,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03813,2026-09-19T15:18:31Z,ENG-WS-17,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-09212,2026-09-19T15:18:38Z,HR-WS-08,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-07036,2026-09-19T15:18:45Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-04266,2026-09-19T15:18:49Z,DC-01,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05467,2026-09-19T15:18:51Z,APP-06,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02750,2026-09-19T15:19:07Z,PATCH-01,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00926,2026-09-19T15:19:10Z,ENG-WS-17,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-04173,2026-09-19T15:19:49Z,ENG-WS-17,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-04018,2026-09-19T15:20:01Z,FIN-WS-09,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-04828,2026-09-19T15:21:01Z,HR-WS-22,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00716,2026-09-19T15:23:19Z,MGMT-01,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02044,2026-09-19T15:23:32Z,FIN-WS-09,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04735,2026-09-19T15:23:37Z,MGMT-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07720,2026-09-19T15:24:10Z,HR-WS-22,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00497,2026-09-19T15:24:22Z,DC-01,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04434,2026-09-19T15:25:33Z,MGMT-01,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04892,2026-09-19T15:25:50Z,HR-WS-08,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00607,2026-09-19T15:26:16Z,APP-06,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09279,2026-09-19T15:26:29Z,HR-WS-08,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02886,2026-09-19T15:26:41Z,PATCH-01,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00943,2026-09-19T15:26:59Z,ENG-WS-17,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02640,2026-09-19T15:27:45Z,MGMT-01,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-06894,2026-09-19T15:27:47Z,DC-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-01424,2026-09-19T15:28:01Z,HR-WS-22,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05339,2026-09-19T15:28:19Z,PATCH-01,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08745,2026-09-19T15:29:06Z,DC-01,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01314,2026-09-19T15:29:08Z,ENG-WS-17,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00648,2026-09-19T15:29:09Z,HR-WS-22,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09503,2026-09-19T15:29:51Z,HR-WS-22,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01851,2026-09-19T15:30:16Z,HR-WS-22,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00864,2026-09-19T15:30:52Z,DC-01,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05641,2026-09-19T15:30:56Z,HR-WS-08,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-01726,2026-09-19T15:31:52Z,APP-06,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-06334,2026-09-19T15:32:06Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-01068,2026-09-19T15:33:15Z,APP-06,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03007,2026-09-19T15:33:23Z,PATCH-01,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-06985,2026-09-19T15:33:42Z,APP-06,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05844,2026-09-19T15:34:38Z,PATCH-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07807,2026-09-19T15:34:56Z,PATCH-01,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03230,2026-09-19T15:35:23Z,MGMT-01,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-04689,2026-09-19T15:36:24Z,APP-06,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-04373,2026-09-19T15:36:36Z,ENG-WS-17,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00731,2026-09-19T15:37:26Z,MGMT-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00498,2026-09-19T15:37:36Z,DC-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05218,2026-09-19T15:37:37Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03032,2026-09-19T15:37:55Z,PATCH-01,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-01036,2026-09-19T15:38:17Z,PATCH-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-06107,2026-09-19T15:38:31Z,FIN-WS-09,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00685,2026-09-19T15:38:41Z,PATCH-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00626,2026-09-19T15:38:58Z,HR-WS-08,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-06381,2026-09-19T15:39:23Z,HR-WS-22,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00517,2026-09-19T15:39:27Z,HR-WS-08,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08186,2026-09-19T15:39:51Z,HR-WS-08,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00601,2026-09-19T15:41:02Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-01530,2026-09-19T15:41:53Z,HR-WS-08,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-07921,2026-09-19T15:42:12Z,MGMT-01,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-09884,2026-09-19T15:42:23Z,DC-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02648,2026-09-19T15:42:27Z,HR-WS-08,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-09079,2026-09-19T15:42:48Z,HR-WS-08,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01915,2026-09-19T15:43:14Z,FIN-WS-09,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08644,2026-09-19T15:43:17Z,DC-01,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09525,2026-09-19T15:43:34Z,DC-01,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00982,2026-09-19T15:44:25Z,APP-06,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-06577,2026-09-19T15:44:31Z,FIN-WS-09,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04091,2026-09-19T15:44:44Z,MGMT-01,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-09680,2026-09-19T15:45:15Z,FIN-WS-09,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07018,2026-09-19T15:46:00Z,DC-01,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-06162,2026-09-19T15:47:14Z,HR-WS-08,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07138,2026-09-19T15:47:17Z,ENG-WS-17,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-05510,2026-09-19T15:47:46Z,HR-WS-08,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05050,2026-09-19T15:48:48Z,HR-WS-22,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04448,2026-09-19T15:49:06Z,DC-01,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03477,2026-09-19T15:49:13Z,HR-WS-08,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03320,2026-09-19T15:49:23Z,HR-WS-08,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00121,2026-09-19T15:49:27Z,MGMT-01,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00562,2026-09-19T15:52:09Z,FIN-WS-09,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-09591,2026-09-19T15:52:09Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05432,2026-09-19T15:52:19Z,MGMT-01,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03734,2026-09-19T15:52:23Z,MGMT-01,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02400,2026-09-19T15:52:31Z,ENG-WS-17,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03842,2026-09-19T15:53:02Z,ENG-WS-17,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-04587,2026-09-19T15:53:41Z,APP-06,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09650,2026-09-19T15:54:11Z,ENG-WS-17,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00186,2026-09-19T15:55:07Z,PATCH-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05520,2026-09-19T15:55:09Z,HR-WS-08,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-01917,2026-09-19T15:55:15Z,DC-01,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09093,2026-09-19T15:55:17Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03326,2026-09-19T15:55:41Z,HR-WS-08,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05524,2026-09-19T15:56:56Z,APP-06,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07235,2026-09-19T15:57:04Z,FIN-WS-09,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-06238,2026-09-19T15:58:23Z,FIN-WS-09,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-04765,2026-09-19T15:58:24Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-03864,2026-09-19T15:59:09Z,MGMT-01,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-09340,2026-09-19T15:59:24Z,HR-WS-22,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02230,2026-09-19T16:01:26Z,APP-06,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07567,2026-09-19T16:01:58Z,HR-WS-08,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-06442,2026-09-19T16:03:09Z,FIN-WS-09,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04435,2026-09-19T16:03:16Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-01453,2026-09-19T16:03:43Z,HR-WS-22,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00048,2026-09-19T16:03:51Z,PATCH-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07343,2026-09-19T16:03:54Z,ENG-WS-17,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02488,2026-09-19T16:05:01Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04279,2026-09-19T16:05:09Z,APP-06,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09314,2026-09-19T16:05:41Z,FIN-WS-09,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07240,2026-09-19T16:06:24Z,FIN-WS-09,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-04534,2026-09-19T16:06:40Z,DC-01,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07672,2026-09-19T16:06:56Z,HR-WS-22,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-01938,2026-09-19T16:07:24Z,HR-WS-08,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02170,2026-09-19T16:07:42Z,HR-WS-22,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00884,2026-09-19T16:09:38Z,MGMT-01,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05831,2026-09-19T16:09:56Z,DC-01,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03066,2026-09-19T16:10:03Z,HR-WS-22,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00203,2026-09-19T16:12:13Z,HR-WS-22,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-09300,2026-09-19T16:13:10Z,ENG-WS-17,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00940,2026-09-19T16:13:42Z,HR-WS-22,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06144,2026-09-19T16:14:29Z,APP-06,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-03794,2026-09-19T16:16:15Z,FIN-WS-09,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01467,2026-09-19T16:16:46Z,DC-01,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-09767,2026-09-19T16:18:12Z,PATCH-01,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07814,2026-09-19T16:18:33Z,FIN-WS-09,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08532,2026-09-19T16:18:55Z,HR-WS-08,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-02941,2026-09-19T16:19:23Z,PATCH-01,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-03470,2026-09-19T16:19:27Z,FIN-WS-09,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08207,2026-09-19T16:20:20Z,FIN-WS-09,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02965,2026-09-19T16:22:59Z,DC-01,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05495,2026-09-19T16:23:33Z,HR-WS-22,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05289,2026-09-19T16:24:34Z,HR-WS-22,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08597,2026-09-19T16:24:46Z,PATCH-01,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08349,2026-09-19T16:25:07Z,MGMT-01,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-05038,2026-09-19T16:25:34Z,HR-WS-08,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04716,2026-09-19T16:26:28Z,PATCH-01,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03628,2026-09-19T16:26:53Z,PATCH-01,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08132,2026-09-19T16:26:54Z,DC-01,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08610,2026-09-19T16:28:38Z,APP-06,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00055,2026-09-19T16:29:01Z,ENG-WS-17,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-07572,2026-09-19T16:29:18Z,FIN-WS-09,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-06090,2026-09-19T16:29:25Z,FIN-WS-09,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-06270,2026-09-19T16:30:19Z,MGMT-01,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01423,2026-09-19T16:30:32Z,APP-06,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-04166,2026-09-19T16:30:56Z,APP-06,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-04120,2026-09-19T16:32:09Z,APP-06,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03702,2026-09-19T16:33:00Z,ENG-WS-17,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-07459,2026-09-19T16:33:33Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09272,2026-09-19T16:34:11Z,ENG-WS-17,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07285,2026-09-19T16:34:30Z,HR-WS-22,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09868,2026-09-19T16:35:07Z,HR-WS-22,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-06848,2026-09-19T16:35:14Z,FIN-WS-09,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01869,2026-09-19T16:35:35Z,HR-WS-22,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00511,2026-09-19T16:35:39Z,DC-01,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08472,2026-09-19T16:35:44Z,HR-WS-08,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08851,2026-09-19T16:36:10Z,FIN-WS-09,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01189,2026-09-19T16:36:42Z,DC-01,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-06020,2026-09-19T16:37:14Z,HR-WS-08,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00192,2026-09-19T16:37:41Z,HR-WS-22,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03083,2026-09-19T16:38:15Z,PATCH-01,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03118,2026-09-19T16:38:33Z,APP-06,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-03080,2026-09-19T16:38:36Z,FIN-WS-09,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-09901,2026-09-19T16:39:22Z,HR-WS-08,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06217,2026-09-19T16:40:10Z,PATCH-01,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08752,2026-09-19T16:40:21Z,HR-WS-08,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-09895,2026-09-19T16:41:27Z,HR-WS-08,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08075,2026-09-19T16:41:40Z,HR-WS-08,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-06659,2026-09-19T16:41:56Z,HR-WS-22,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-03378,2026-09-19T16:44:27Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-02867,2026-09-19T16:44:32Z,ENG-WS-17,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07662,2026-09-19T16:45:17Z,HR-WS-08,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09514,2026-09-19T16:45:26Z,MGMT-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-04060,2026-09-19T16:46:00Z,HR-WS-22,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-01604,2026-09-19T16:46:05Z,FIN-WS-09,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-03222,2026-09-19T16:46:06Z,MGMT-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-04999,2026-09-19T16:46:14Z,FIN-WS-09,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-01692,2026-09-19T16:46:16Z,FIN-WS-09,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-05052,2026-09-19T16:46:16Z,MGMT-01,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03694,2026-09-19T16:46:46Z,MGMT-01,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00891,2026-09-19T16:47:40Z,MGMT-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07870,2026-09-19T16:47:59Z,DC-01,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00014,2026-09-19T16:48:47Z,HR-WS-08,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00233,2026-09-19T16:48:54Z,HR-WS-08,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-02198,2026-09-19T16:49:29Z,APP-06,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-06134,2026-09-19T16:49:33Z,HR-WS-22,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03644,2026-09-19T16:49:42Z,PATCH-01,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-05881,2026-09-19T16:49:53Z,HR-WS-08,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-04593,2026-09-19T16:50:13Z,PATCH-01,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05154,2026-09-19T16:50:56Z,APP-06,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08891,2026-09-19T16:51:43Z,HR-WS-22,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09401,2026-09-19T16:51:55Z,PATCH-01,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05396,2026-09-19T16:52:00Z,HR-WS-08,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-09248,2026-09-19T16:52:05Z,DC-01,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05566,2026-09-19T16:52:20Z,MGMT-01,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-03224,2026-09-19T16:54:40Z,FIN-WS-09,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07072,2026-09-19T16:55:45Z,HR-WS-08,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-09439,2026-09-19T16:55:53Z,PATCH-01,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07016,2026-09-19T16:56:27Z,FIN-WS-09,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03231,2026-09-19T16:56:31Z,APP-06,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-02758,2026-09-19T16:56:49Z,DC-01,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07422,2026-09-19T16:56:57Z,PATCH-01,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-01582,2026-09-19T16:57:08Z,DC-01,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-09263,2026-09-19T16:57:27Z,PATCH-01,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-06869,2026-09-19T16:58:15Z,PATCH-01,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08645,2026-09-19T17:00:17Z,PATCH-01,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02937,2026-09-19T17:01:19Z,PATCH-01,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00724,2026-09-19T17:01:46Z,APP-06,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-09712,2026-09-19T17:02:25Z,ENG-WS-17,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05031,2026-09-19T17:04:19Z,HR-WS-08,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03606,2026-09-19T17:05:37Z,MGMT-01,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-05659,2026-09-19T17:05:58Z,APP-06,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-05633,2026-09-19T17:07:06Z,DC-01,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05398,2026-09-19T17:07:44Z,HR-WS-22,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02763,2026-09-19T17:08:14Z,HR-WS-08,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04108,2026-09-19T17:08:14Z,DC-01,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04514,2026-09-19T17:08:58Z,HR-WS-22,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07406,2026-09-19T17:09:09Z,HR-WS-22,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-09032,2026-09-19T17:09:25Z,MGMT-01,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00507,2026-09-19T17:09:37Z,HR-WS-22,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
