event_id,_time,src_host,dest_host,user,protocol,result,classification,note
AUTH-00094,2026-08-19T02:23:17Z,JUMP-01,FILE-02,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-00836,2026-08-19T02:24:16Z,DC-01,FILE-02,ACME\svc_print,NTLM,success,benign,routine authentication
AUTH-00248,2026-08-19T02:31:23Z,APP-API-02,DC-01,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-00295,2026-08-19T02:33:52Z,PRINT-01,FILE-02,ACME\svc_print,NTLM,success,benign,routine authentication
AUTH-01610,2026-08-19T02:34:35Z,JUMP-01,APP-API-02,ACME\svc_backup,Kerberos,success,benign,routine authentication
AUTH-01275,2026-08-19T02:35:21Z,APP-API-02,FILE-02,ACME\mrivera,RDP,success,benign,routine authentication
AUTH-00158,2026-08-19T02:37:15Z,FIN-WS-14,DC-01,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-01164,2026-08-19T02:37:52Z,PRINT-01,DC-01,ACME\jsmith,NTLM,success,benign,routine authentication
AUTH-00004,2026-08-19T02:39:22Z,DC-01,FILE-02,ACME\mrivera,Kerberos,success,benign,routine authentication
AUTH-01148,2026-08-19T02:43:48Z,JUMP-01,DC-01,NT AUTHORITY\SYSTEM,NTLM,success,benign,routine authentication
AUTH-00474,2026-08-19T02:49:09Z,JUMP-01,FILE-02,ACME\svc_backup,SMB,success,benign,routine authentication
AUTH-00414,2026-08-19T02:56:32Z,BACKUP-01,DC-01,ACME\mrivera,SMB,failure,benign,routine authentication
AUTH-01713,2026-08-19T03:04:01Z,APP-API-02,DC-01,ACME\svc_backup,SMB,success,benign,routine authentication
AUTH-00665,2026-08-19T03:05:54Z,PRINT-01,APP-API-02,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-01264,2026-08-19T03:22:04Z,PRINT-01,APP-API-02,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-00256,2026-08-19T03:26:52Z,PRINT-01,APP-API-02,ACME\jsmith,RDP,success,benign,routine authentication
AUTH-01764,2026-08-19T03:29:52Z,APP-API-02,DC-01,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-01646,2026-08-19T03:30:12Z,APP-API-02,FILE-02,ACME\svc_print,Kerberos,success,benign,routine authentication
AUTH-01101,2026-08-19T03:34:50Z,FIN-WS-14,APP-API-02,NT AUTHORITY\SYSTEM,Kerberos,success,benign,routine authentication
AUTH-01349,2026-08-19T03:35:00Z,JUMP-01,FILE-02,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-01207,2026-08-19T03:42:49Z,PRINT-01,APP-API-02,ACME\svc_backup,SMB,success,benign,routine authentication
AUTH-00920,2026-08-19T03:43:14Z,APP-API-02,DC-01,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-00725,2026-08-19T03:45:47Z,DC-01,DC-01,NT AUTHORITY\SYSTEM,NTLM,success,benign,routine authentication
AUTH-00909,2026-08-19T03:48:32Z,FILE-02,FILE-02,ACME\svc_backup,RDP,success,benign,routine authentication
AUTH-00472,2026-08-19T03:50:24Z,PRINT-01,FILE-02,ACME\svc_backup,RDP,success,benign,routine authentication
AUTH-00428,2026-08-19T03:51:34Z,BACKUP-01,DC-01,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-00545,2026-08-19T04:00:38Z,APP-API-02,APP-API-02,ACME\svc_backup,Kerberos,success,benign,routine authentication
AUTH-01120,2026-08-19T04:08:08Z,FIN-WS-14,APP-API-02,NT AUTHORITY\SYSTEM,RDP,success,benign,routine authentication
AUTH-00579,2026-08-19T04:22:12Z,FILE-02,FILE-02,ACME\jsmith,RDP,success,benign,routine authentication
AUTH-00528,2026-08-19T04:23:44Z,PRINT-01,FILE-02,ACME\mrivera,NTLM,success,benign,routine authentication
AUTH-00519,2026-08-19T04:28:01Z,BACKUP-01,FILE-02,NT AUTHORITY\SYSTEM,SMB,failure,benign,routine authentication
AUTH-01193,2026-08-19T04:42:17Z,BACKUP-01,FILE-02,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-01565,2026-08-19T04:52:05Z,JUMP-01,APP-API-02,ACME\svc_backup,SMB,success,benign,routine authentication
AUTH-00042,2026-08-19T05:01:23Z,PRINT-01,FILE-02,ACME\mrivera,Kerberos,success,benign,routine authentication
AUTH-01121,2026-08-19T05:03:46Z,PRINT-01,APP-API-02,ACME\svc_backup,Kerberos,failure,benign,routine authentication
AUTH-00225,2026-08-19T05:19:23Z,FILE-02,APP-API-02,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-00927,2026-08-19T05:21:35Z,DC-01,DC-01,ACME\mrivera,RDP,failure,benign,routine authentication
AUTH-01211,2026-08-19T05:25:31Z,FIN-WS-14,DC-01,ACME\mrivera,Kerberos,success,benign,routine authentication
AUTH-00896,2026-08-19T05:29:18Z,APP-API-02,FILE-02,ACME\svc_print,SMB,failure,benign,routine authentication
AUTH-01578,2026-08-19T05:38:20Z,APP-API-02,FILE-02,NT AUTHORITY\SYSTEM,NTLM,success,benign,routine authentication
AUTH-00097,2026-08-19T05:39:58Z,APP-API-02,DC-01,ACME\jsmith,SMB,failure,benign,routine authentication
AUTH-00654,2026-08-19T05:52:53Z,BACKUP-01,DC-01,ACME\mrivera,Kerberos,success,benign,routine authentication
AUTH-01681,2026-08-19T05:58:27Z,DC-01,DC-01,ACME\svc_backup,Kerberos,failure,benign,routine authentication
AUTH-00653,2026-08-19T06:08:51Z,FIN-WS-14,FILE-02,ACME\svc_print,NTLM,success,benign,routine authentication
AUTH-00359,2026-08-19T06:16:37Z,FIN-WS-14,FILE-02,ACME\mrivera,RDP,success,benign,routine authentication
AUTH-01489,2026-08-19T06:18:50Z,APP-API-02,DC-01,ACME\jsmith,SMB,failure,benign,routine authentication
AUTH-00430,2026-08-19T06:23:24Z,FILE-02,FILE-02,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-00591,2026-08-19T06:24:45Z,PRINT-01,DC-01,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-01288,2026-08-19T06:31:46Z,FILE-02,FILE-02,NT AUTHORITY\SYSTEM,NTLM,success,benign,routine authentication
AUTH-01234,2026-08-19T06:33:48Z,FILE-02,FILE-02,ACME\svc_print,Kerberos,success,benign,routine authentication
AUTH-01778,2026-08-19T06:36:59Z,FILE-02,APP-API-02,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-00556,2026-08-19T06:37:27Z,BACKUP-01,APP-API-02,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-01266,2026-08-19T06:41:28Z,PRINT-01,FILE-02,ACME\mrivera,RDP,failure,benign,routine authentication
AUTH-01593,2026-08-19T06:45:07Z,FILE-02,DC-01,NT AUTHORITY\SYSTEM,Kerberos,success,benign,routine authentication
AUTH-01202,2026-08-19T06:57:06Z,APP-API-02,FILE-02,ACME\jsmith,SMB,failure,benign,routine authentication
AUTH-00741,2026-08-19T06:59:09Z,FILE-02,FILE-02,ACME\svc_backup,Kerberos,success,benign,routine authentication
AUTH-00475,2026-08-19T07:01:39Z,FILE-02,DC-01,ACME\jsmith,SMB,failure,benign,routine authentication
AUTH-01328,2026-08-19T07:04:03Z,JUMP-01,FILE-02,ACME\svc_print,NTLM,failure,benign,routine authentication
AUTH-00693,2026-08-19T07:09:27Z,JUMP-01,DC-01,NT AUTHORITY\SYSTEM,Kerberos,failure,benign,routine authentication
AUTH-00297,2026-08-19T07:10:24Z,PRINT-01,FILE-02,ACME\svc_backup,SMB,success,benign,routine authentication
AUTH-00744,2026-08-19T07:20:45Z,BACKUP-01,APP-API-02,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-00140,2026-08-19T07:24:40Z,PRINT-01,FILE-02,ACME\mrivera,Kerberos,success,benign,routine authentication
AUTH-00972,2026-08-19T07:26:05Z,PRINT-01,FILE-02,ACME\svc_print,Kerberos,failure,benign,routine authentication
AUTH-00932,2026-08-19T07:27:12Z,JUMP-01,DC-01,ACME\mrivera,Kerberos,success,benign,routine authentication
AUTH-01036,2026-08-19T07:28:08Z,FIN-WS-14,DC-01,NT AUTHORITY\SYSTEM,Kerberos,success,benign,routine authentication
AUTH-01365,2026-08-19T07:36:29Z,PRINT-01,APP-API-02,ACME\mrivera,SMB,success,benign,routine authentication
AUTH-01066,2026-08-19T07:39:58Z,JUMP-01,DC-01,NT AUTHORITY\SYSTEM,RDP,success,benign,routine authentication
AUTH-00132,2026-08-19T07:42:20Z,BACKUP-01,APP-API-02,ACME\jsmith,Kerberos,failure,benign,routine authentication
AUTH-00955,2026-08-19T07:42:36Z,PRINT-01,DC-01,ACME\svc_backup,Kerberos,failure,benign,routine authentication
AUTH-00075,2026-08-19T07:43:52Z,FILE-02,APP-API-02,ACME\jsmith,RDP,failure,benign,routine authentication
AUTH-01339,2026-08-19T07:59:52Z,APP-API-02,DC-01,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-01629,2026-08-19T08:00:20Z,DC-01,FILE-02,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-01206,2026-08-19T08:02:07Z,PRINT-01,FILE-02,ACME\mrivera,Kerberos,success,benign,routine authentication
AUTH-01319,2026-08-19T08:03:37Z,JUMP-01,APP-API-02,ACME\svc_backup,Kerberos,success,benign,routine authentication
AUTH-01777,2026-08-19T08:04:28Z,APP-API-02,APP-API-02,ACME\mrivera,SMB,success,benign,routine authentication
AUTH-01627,2026-08-19T08:05:06Z,FIN-WS-14,APP-API-02,ACME\mrivera,RDP,success,benign,routine authentication
AUTH-00170,2026-08-19T08:07:11Z,BACKUP-01,DC-01,ACME\svc_print,Kerberos,success,benign,routine authentication
AUTH-00533,2026-08-19T08:13:04Z,DC-01,FILE-02,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-01001,2026-08-19T08:15:54Z,DC-01,DC-01,NT AUTHORITY\SYSTEM,NTLM,failure,benign,routine authentication
AUTH-01208,2026-08-19T08:21:24Z,PRINT-01,DC-01,ACME\mrivera,Kerberos,success,benign,routine authentication
AUTH-00098,2026-08-19T08:24:40Z,PRINT-01,DC-01,ACME\mrivera,Kerberos,success,benign,routine authentication
AUTH-01237,2026-08-19T08:30:28Z,FIN-WS-14,APP-API-02,ACME\jsmith,Kerberos,failure,benign,routine authentication
AUTH-00350,2026-08-19T08:31:27Z,DC-01,APP-API-02,ACME\svc_print,SMB,success,benign,routine authentication
AUTH-01625,2026-08-19T08:34:39Z,FILE-02,FILE-02,ACME\mrivera,NTLM,failure,benign,routine authentication
AUTH-00512,2026-08-19T08:40:30Z,FIN-WS-14,FILE-02,ACME\svc_backup,RDP,success,benign,routine authentication
AUTH-01111,2026-08-19T08:41:06Z,JUMP-01,FILE-02,ACME\jsmith,NTLM,success,benign,routine authentication
AUTH-01434,2026-08-19T08:43:06Z,JUMP-01,FILE-02,ACME\jsmith,NTLM,failure,benign,routine authentication
AUTH-01107,2026-08-19T08:51:50Z,FILE-02,DC-01,NT AUTHORITY\SYSTEM,Kerberos,failure,benign,routine authentication
AUTH-00006,2026-08-19T09:03:18Z,FIN-WS-14,DC-01,NT AUTHORITY\SYSTEM,NTLM,success,benign,routine authentication
AUTH-00135,2026-08-19T09:05:08Z,DC-01,DC-01,NT AUTHORITY\SYSTEM,RDP,success,benign,routine authentication
AUTH-01012,2026-08-19T09:09:45Z,BACKUP-01,FILE-02,ACME\mrivera,SMB,success,benign,routine authentication
AUTH-01729,2026-08-19T09:10:13Z,APP-API-02,FILE-02,NT AUTHORITY\SYSTEM,RDP,failure,benign,routine authentication
AUTH-00999,2026-08-19T09:18:26Z,DC-01,APP-API-02,ACME\jsmith,RDP,success,benign,routine authentication
AUTH-01026,2026-08-19T09:19:16Z,FILE-02,FILE-02,ACME\svc_backup,SMB,success,benign,routine authentication
AUTH-00931,2026-08-19T09:21:26Z,FILE-02,DC-01,ACME\mrivera,NTLM,success,benign,routine authentication
AUTH-00424,2026-08-19T09:27:58Z,FIN-WS-14,DC-01,ACME\jsmith,RDP,failure,benign,routine authentication
AUTH-00462,2026-08-19T09:35:32Z,APP-API-02,FILE-02,NT AUTHORITY\SYSTEM,SMB,failure,benign,routine authentication
AUTH-01061,2026-08-19T09:35:37Z,JUMP-01,FILE-02,ACME\jsmith,Kerberos,failure,benign,routine authentication
AUTH-00913,2026-08-19T09:39:57Z,APP-API-02,DC-01,ACME\mrivera,NTLM,success,benign,routine authentication
AUTH-00373,2026-08-19T09:41:46Z,APP-API-02,APP-API-02,ACME\mrivera,NTLM,success,benign,routine authentication
AUTH-01064,2026-08-19T09:43:39Z,BACKUP-01,DC-01,ACME\svc_print,SMB,success,benign,routine authentication
AUTH-00749,2026-08-19T09:46:49Z,FILE-02,APP-API-02,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-01752,2026-08-19T09:47:02Z,FILE-02,FILE-02,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-00092,2026-08-19T09:53:11Z,FILE-02,DC-01,ACME\svc_backup,Kerberos,success,benign,routine authentication
AUTH-01145,2026-08-19T09:56:13Z,APP-API-02,FILE-02,ACME\svc_print,NTLM,success,benign,routine authentication
AUTH-00620,2026-08-19T09:57:59Z,BACKUP-01,APP-API-02,ACME\jsmith,Kerberos,success,benign,routine authentication
AUTH-00612,2026-08-19T10:00:54Z,FILE-02,FILE-02,ACME\mrivera,Kerberos,success,benign,routine authentication
AUTH-00095,2026-08-19T10:04:36Z,FILE-02,APP-API-02,ACME\jsmith,Kerberos,success,benign,routine authentication
AUTH-00497,2026-08-19T10:04:43Z,BACKUP-01,FILE-02,ACME\mrivera,Kerberos,success,benign,routine authentication
AUTH-00956,2026-08-19T10:06:42Z,FILE-02,FILE-02,ACME\svc_backup,Kerberos,failure,benign,routine authentication
AUTH-00131,2026-08-19T10:16:23Z,BACKUP-01,APP-API-02,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-00301,2026-08-19T10:16:45Z,BACKUP-01,APP-API-02,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-00570,2026-08-19T10:19:00Z,BACKUP-01,APP-API-02,NT AUTHORITY\SYSTEM,NTLM,failure,benign,routine authentication
AUTH-01253,2026-08-19T10:19:51Z,APP-API-02,DC-01,ACME\svc_backup,RDP,success,benign,routine authentication
AUTH-01306,2026-08-19T10:22:01Z,PRINT-01,DC-01,ACME\mrivera,NTLM,success,benign,routine authentication
AUTH-00445,2026-08-19T10:24:05Z,DC-01,APP-API-02,ACME\jsmith,Kerberos,failure,benign,routine authentication
AUTH-00898,2026-08-19T10:36:27Z,JUMP-01,APP-API-02,ACME\jsmith,RDP,success,benign,routine authentication
AUTH-00015,2026-08-19T10:38:49Z,APP-API-02,DC-01,ACME\svc_print,RDP,failure,benign,routine authentication
AUTH-00822,2026-08-19T10:39:04Z,DC-01,DC-01,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-01605,2026-08-19T10:43:33Z,BACKUP-01,DC-01,ACME\jsmith,RDP,success,benign,routine authentication
AUTH-01606,2026-08-19T10:47:53Z,PRINT-01,FILE-02,ACME\svc_backup,Kerberos,failure,benign,routine authentication
AUTH-01482,2026-08-19T10:52:52Z,BACKUP-01,DC-01,ACME\svc_backup,SMB,failure,benign,routine authentication
AUTH-00391,2026-08-19T10:54:40Z,FIN-WS-14,FILE-02,ACME\mrivera,SMB,success,benign,routine authentication
AUTH-00637,2026-08-19T11:01:39Z,APP-API-02,APP-API-02,ACME\mrivera,Kerberos,success,benign,routine authentication
AUTH-00778,2026-08-19T11:02:03Z,JUMP-01,DC-01,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-01356,2026-08-19T11:04:15Z,BACKUP-01,DC-01,ACME\mrivera,Kerberos,success,benign,routine authentication
AUTH-00434,2026-08-19T11:17:29Z,FILE-02,APP-API-02,NT AUTHORITY\SYSTEM,Kerberos,success,benign,routine authentication
AUTH-01557,2026-08-19T11:23:40Z,JUMP-01,FILE-02,NT AUTHORITY\SYSTEM,RDP,success,benign,routine authentication
AUTH-01756,2026-08-19T11:25:42Z,FILE-02,APP-API-02,ACME\svc_print,NTLM,success,benign,routine authentication
AUTH-00809,2026-08-19T11:27:01Z,PRINT-01,FILE-02,ACME\svc_backup,SMB,failure,benign,routine authentication
AUTH-00567,2026-08-19T11:27:08Z,APP-API-02,DC-01,ACME\jsmith,RDP,failure,benign,routine authentication
AUTH-00829,2026-08-19T11:33:36Z,BACKUP-01,APP-API-02,ACME\svc_backup,NTLM,failure,benign,routine authentication
AUTH-00126,2026-08-19T11:34:37Z,DC-01,APP-API-02,ACME\mrivera,Kerberos,success,benign,routine authentication
AUTH-01014,2026-08-19T11:34:57Z,PRINT-01,APP-API-02,ACME\mrivera,RDP,success,benign,routine authentication
AUTH-00719,2026-08-19T11:38:27Z,BACKUP-01,APP-API-02,ACME\mrivera,RDP,success,benign,routine authentication
AUTH-00365,2026-08-19T11:39:28Z,FILE-02,APP-API-02,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-01613,2026-08-19T11:42:54Z,FILE-02,APP-API-02,ACME\mrivera,Kerberos,failure,benign,routine authentication
AUTH-00636,2026-08-19T11:48:56Z,JUMP-01,APP-API-02,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-00169,2026-08-19T11:49:07Z,APP-API-02,APP-API-02,ACME\mrivera,Kerberos,success,benign,routine authentication
AUTH-00002,2026-08-19T11:53:05Z,FILE-02,APP-API-02,NT AUTHORITY\SYSTEM,RDP,failure,benign,routine authentication
AUTH-00194,2026-08-19T12:00:21Z,JUMP-01,DC-01,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-00302,2026-08-19T12:15:06Z,JUMP-01,DC-01,ACME\mrivera,RDP,failure,benign,routine authentication
AUTH-01546,2026-08-19T12:15:57Z,APP-API-02,APP-API-02,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-01642,2026-08-19T12:16:43Z,DC-01,FILE-02,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-00957,2026-08-19T12:19:22Z,DC-01,FILE-02,ACME\jsmith,RDP,success,benign,routine authentication
AUTH-00437,2026-08-19T12:21:41Z,FIN-WS-14,APP-API-02,ACME\mrivera,RDP,success,benign,routine authentication
AUTH-00607,2026-08-19T12:25:40Z,FIN-WS-14,DC-01,ACME\mrivera,Kerberos,success,benign,routine authentication
AUTH-00188,2026-08-19T12:31:40Z,APP-API-02,APP-API-02,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-00285,2026-08-19T12:31:54Z,APP-API-02,DC-01,ACME\svc_print,RDP,failure,benign,routine authentication
AUTH-01509,2026-08-19T12:37:08Z,JUMP-01,DC-01,ACME\svc_print,SMB,success,benign,routine authentication
AUTH-01537,2026-08-19T12:40:46Z,FIN-WS-14,DC-01,ACME\svc_backup,RDP,success,benign,routine authentication
AUTH-00153,2026-08-19T12:45:21Z,JUMP-01,APP-API-02,ACME\jsmith,Kerberos,success,benign,routine authentication
AUTH-01301,2026-08-19T12:47:04Z,PRINT-01,APP-API-02,ACME\svc_print,SMB,success,benign,routine authentication
AUTH-00333,2026-08-19T12:49:17Z,DC-01,APP-API-02,ACME\svc_backup,Kerberos,success,benign,routine authentication
AUTH-00641,2026-08-19T12:51:56Z,APP-API-02,APP-API-02,ACME\mrivera,Kerberos,success,benign,routine authentication
AUTH-01520,2026-08-19T12:53:26Z,FILE-02,APP-API-02,NT AUTHORITY\SYSTEM,RDP,success,benign,routine authentication
AUTH-00688,2026-08-19T12:54:23Z,FILE-02,DC-01,ACME\svc_print,Kerberos,success,benign,routine authentication
AUTH-00213,2026-08-19T12:54:41Z,FIN-WS-14,APP-API-02,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-01567,2026-08-19T12:56:03Z,FILE-02,DC-01,ACME\svc_print,NTLM,success,benign,routine authentication
AUTH-00717,2026-08-19T13:06:22Z,APP-API-02,APP-API-02,ACME\svc_print,NTLM,success,benign,routine authentication
AUTH-00265,2026-08-19T13:11:57Z,APP-API-02,APP-API-02,ACME\svc_print,SMB,failure,benign,routine authentication
AUTH-00337,2026-08-19T13:20:36Z,JUMP-01,APP-API-02,NT AUTHORITY\SYSTEM,NTLM,failure,benign,routine authentication
AUTH-00668,2026-08-19T13:21:45Z,FIN-WS-14,APP-API-02,ACME\mrivera,RDP,success,benign,routine authentication
AUTH-01733,2026-08-19T13:24:17Z,JUMP-01,APP-API-02,NT AUTHORITY\SYSTEM,Kerberos,success,benign,routine authentication
AUTH-00107,2026-08-19T13:28:48Z,APP-API-02,FILE-02,ACME\jsmith,NTLM,success,benign,routine authentication
AUTH-00039,2026-08-19T13:31:41Z,FIN-WS-14,APP-API-02,NT AUTHORITY\SYSTEM,Kerberos,failure,benign,routine authentication
AUTH-00041,2026-08-19T13:32:32Z,APP-API-02,FILE-02,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-01574,2026-08-19T13:33:45Z,FILE-02,FILE-02,ACME\mrivera,NTLM,failure,benign,routine authentication
AUTH-01506,2026-08-19T13:35:28Z,APP-API-02,DC-01,ACME\jsmith,RDP,success,benign,routine authentication
AUTH-01519,2026-08-19T13:35:42Z,APP-API-02,FILE-02,ACME\svc_backup,Kerberos,success,benign,routine authentication
AUTH-00702,2026-08-19T13:38:08Z,JUMP-01,APP-API-02,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-00385,2026-08-19T13:40:05Z,FIN-WS-14,APP-API-02,ACME\jsmith,RDP,success,benign,routine authentication
AUTH-00032,2026-08-19T13:41:28Z,FILE-02,FILE-02,ACME\mrivera,NTLM,success,benign,routine authentication
AUTH-00023,2026-08-19T13:42:07Z,FIN-WS-14,FILE-02,ACME\mrivera,SMB,success,benign,routine authentication
AUTH-00482,2026-08-19T13:45:57Z,FIN-WS-14,APP-API-02,ACME\svc_print,NTLM,success,benign,routine authentication
AUTH-01204,2026-08-19T13:48:53Z,FIN-WS-14,FILE-02,ACME\svc_print,Kerberos,success,benign,routine authentication
AUTH-01114,2026-08-19T13:56:47Z,BACKUP-01,FILE-02,ACME\svc_backup,SMB,success,benign,routine authentication
AUTH-01673,2026-08-19T13:57:34Z,APP-API-02,FILE-02,ACME\svc_print,NTLM,success,benign,routine authentication
AUTH-01113,2026-08-19T13:59:17Z,FIN-WS-14,DC-01,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-00884,2026-08-19T13:59:18Z,PRINT-01,APP-API-02,ACME\mrivera,NTLM,failure,benign,routine authentication
AUTH-01324,2026-08-19T14:16:01Z,FILE-02,APP-API-02,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-00847,2026-08-19T14:18:51Z,FILE-02,DC-01,ACME\jsmith,Kerberos,failure,benign,routine authentication
AUTH-01640,2026-08-19T14:19:01Z,FILE-02,APP-API-02,ACME\jsmith,SMB,failure,benign,routine authentication
AUTH-01316,2026-08-19T14:19:28Z,APP-API-02,APP-API-02,NT AUTHORITY\SYSTEM,Kerberos,failure,benign,routine authentication
AUTH-00407,2026-08-19T14:33:06Z,FILE-02,APP-API-02,ACME\svc_backup,Kerberos,success,benign,routine authentication
AUTH-01385,2026-08-19T14:33:35Z,PRINT-01,FILE-02,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-00938,2026-08-19T14:40:35Z,PRINT-01,DC-01,NT AUTHORITY\SYSTEM,SMB,failure,benign,routine authentication
AUTH-01130,2026-08-19T14:41:40Z,JUMP-01,APP-API-02,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-01749,2026-08-19T14:44:16Z,BACKUP-01,DC-01,NT AUTHORITY\SYSTEM,RDP,success,benign,routine authentication
AUTH-01362,2026-08-19T14:44:46Z,FILE-02,FILE-02,ACME\mrivera,SMB,failure,benign,routine authentication
